"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21d_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num"
-1.65146256141283,0.660779608355899,0.935666276444624,1.12584587366377,1.15969386129793,1.35052151125915,0.870628489550794
-0.591194556721043,0.660779608355899,0.935666276444624,1.12584587366377,-0.994023309683941,-1.52240606723759,0.870628489550794
NA,NA,NA,NA,NA,NA,NA
0.213376542317863,0.660779608355899,-1.09492862137137,0.0804175624045554,-0.994023309683941,-0.564763541072008,-2.08193769240407
-1.02008966722769,-0.59470164752031,-1.09492862137137,-0.965010748854663,-0.994023309683941,-0.564763541072008,-0.605654601426639
1.10968545909472,-1.85018290339652,-1.09492862137137,-2.01043906011388,0.0828352758069953,0.392878985093571,-0.605654601426639
-0.187968123397316,0.660779608355899,0.935666276444624,NA,NA,NA,NA
1.19316133006449,0.660779608355899,-1.09492862137137,0.0804175624045554,-0.994023309683941,-1.52240606723759,-0.605654601426639
0.48907784869655,0.660779608355899,-1.09492862137137,0.0804175624045554,1.15969386129793,0.392878985093571,-0.605654601426639
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
1.46611072796188,-1.85018290339652,-1.09492862137137,-0.965010748854663,-0.994023309683941,-0.564763541072008,-0.605654601426639
-0.338104751893392,0.660779608355899,0.935666276444624,1.12584587366377,0.0828352758069953,-0.564763541072008,0.870628489550794
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.0575809339355404,-0.59470164752031,-1.09492862137137,0.0804175624045554,-0.994023309683941,0.392878985093571,0.870628489550794
0.721518149328961,-0.59470164752031,-1.09492862137137,-2.01043906011388,0.0828352758069953,-0.564763541072008,0.870628489550794
0.811880857349916,0.660779608355899,NA,-0.965010748854663,-0.994023309683941,0.392878985093571,-0.605654601426639
0.374467290090214,-0.59470164752031,-1.09492862137137,1.12584587366377,0.0828352758069953,0.392878985093571,0.870628489550794
0.596910147842977,-1.85018290339652,-1.09492862137137,1.12584587366377,1.15969386129793,-1.52240606723759,0.870628489550794
0.484238024382456,0.660779608355899,0.25880131050596,-2.01043906011388,-2.07088189517488,-1.52240606723759,-3.5582207833815
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.26273986474061,0.660779608355899,0.935666276444624,1.12584587366377,1.15969386129793,1.35052151125915,0.870628489550794
0.737077653152643,0.660779608355899,0.935666276444624,-0.965010748854663,-0.994023309683941,-1.52240606723759,-0.605654601426639
2.52732279749703,0.660779608355899,-1.09492862137137,0.0804175624045554,-0.994023309683941,-1.52240606723759,-0.605654601426639
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.0302255741084292,0.660779608355899,0.935666276444624,0.0804175624045554,0.0828352758069953,-0.564763541072008,-0.605654601426639
-1.99533043914586,0.660779608355899,NA,0.0804175624045554,0.0828352758069953,0.392878985093571,0.870628489550794
0.401473354933529,NA,NA,0.0804175624045554,-0.994023309683941,0.392878985093571,0.870628489550794
NA,NA,NA,NA,NA,NA,NA
-0.204392982459709,-1.85018290339652,NA,1.12584587366377,1.15969386129793,-1.52240606723759,0.870628489550794
NA,NA,NA,NA,NA,NA,NA
-1.02714799888246,0.660779608355899,-1.09492862137137,-2.01043906011388,1.15969386129793,1.35052151125915,0.870628489550794
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
