"PROFICIENCIA_LP_SAEB","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num"
-0.585872540005456,1.15969386129793,1.44537395254334,1.63502915892517,1.35052151125915
0.335781049638346,-0.994023309683941,-0.809409413424273,-2.11592008802081,-1.52240606723759
NA,NA,NA,NA,NA
-1.60903683520137,-0.994023309683941,-0.809409413424273,0.38471274327651,-0.564763541072008
1.61083330950555,-0.994023309683941,-0.809409413424273,-0.865603672372148,-0.564763541072008
-0.494936691246544,0.0828352758069953,1.44537395254334,0.38471274327651,0.392878985093571
-1.12666708311308,NA,NA,NA,NA
0.844541034093308,-0.994023309683941,-0.809409413424273,-0.865603672372148,-1.52240606723759
0.177510258075623,1.15969386129793,0.317982269559536,-0.865603672372148,0.392878985093571
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.66223072849278,-0.994023309683941,-0.809409413424273,-0.865603672372148,-0.564763541072008
0.879093374780961,0.0828352758069953,-0.809409413424273,-0.865603672372148,-0.564763541072008
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.147866787929573,-0.994023309683941,0.317982269559536,0.38471274327651,0.392878985093571
0.777648269395408,0.0828352758069953,-0.809409413424273,0.38471274327651,-0.564763541072008
0.629358744738895,-0.994023309683941,0.317982269559536,0.38471274327651,0.392878985093571
0.63957725336477,0.0828352758069953,-0.809409413424273,0.38471274327651,0.392878985093571
1.10106881791918,1.15969386129793,1.44537395254334,-0.865603672372148,-1.52240606723759
-0.212996905470631,-2.07088189517488,-1.93680109640808,-2.11592008802081,-1.52240606723759
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.457742404633238,1.15969386129793,1.44537395254334,1.63502915892517,1.35052151125915
0.926680816720543,-0.994023309683941,-0.809409413424273,-0.865603672372148,-1.52240606723759
1.58010003460371,-0.994023309683941,-0.809409413424273,0.38471274327651,-1.52240606723759
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.459415704546472,0.0828352758069953,1.44537395254334,-0.865603672372148,-0.564763541072008
-0.621800871672718,0.0828352758069953,-0.809409413424273,-0.865603672372148,0.392878985093571
-1.00547750033467,-0.994023309683941,0.317982269559536,0.38471274327651,0.392878985093571
NA,NA,NA,NA,NA
-0.586625659236026,1.15969386129793,-0.809409413424273,-0.865603672372148,-1.52240606723759
NA,NA,NA,NA,NA
-1.51425366494244,1.15969386129793,1.44537395254334,1.63502915892517,1.35052151125915
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.82117135547686,0.0828352758069953,0.317982269559536,0.38471274327651,0.392878985093571
-0.463317062809378,1.15969386129793,0.317982269559536,0.38471274327651,0.392878985093571
-0.210990951327329,-2.07088189517488,-0.809409413424273,1.63502915892517,0.392878985093571
-0.658606468137146,-0.994023309683941,-0.809409413424273,0.38471274327651,0.392878985093571
NA,NA,NA,NA,NA
1.05366309577059,0.0828352758069953,-0.809409413424273,-0.865603672372148,-1.52240606723759
NA,NA,NA,NA,NA
0.344263151173999,0.0828352758069953,-0.809409413424273,0.38471274327651,1.35052151125915
0.890079130494503,-0.994023309683941,0.317982269559536,0.38471274327651,-0.564763541072008
NA,NA,NA,NA,NA
-0.905106551866293,1.15969386129793,1.44537395254334,1.63502915892517,1.35052151125915
NA,NA,NA,NA,NA
0.00799929942716097,1.15969386129793,-0.809409413424273,-0.865603672372148,1.35052151125915
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.830442384643873,1.15969386129793,1.44537395254334,-0.865603672372148,1.35052151125915
NA,NA,NA,NA,NA
0.680135307624667,1.15969386129793,0.317982269559536,0.38471274327651,0.392878985093571
0.685367727166516,0.0828352758069953,0.317982269559536,0.38471274327651,0.392878985093571
-1.89789798827097,1.15969386129793,1.44537395254334,0.38471274327651,0.392878985093571
1.63142881162895,0.0828352758069953,-0.809409413424273,-0.865603672372148,-0.564763541072008
NA,NA,NA,NA,NA
-1.50361821045349,1.15969386129793,-0.809409413424273,0.38471274327651,0.392878985093571
-0.262348002390843,0.0828352758069953,1.44537395254334,1.63502915892517,1.35052151125915
