"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q21b_num","TX_RESP_Q23f_num"
-1.49644237147593,-0.237279166804665,0.610867216453363,-0.904204418670649,-0.747994112481971
NA,NA,NA,NA,NA
0.69085633324952,-0.237279166804665,0.610867216453363,-0.904204418670649,-0.747994112481971
-1.54018031595823,-1.55926309614494,-2.03622405484454,-0.904204418670649,0.641137810698833
0.404513568858057,1.08470476253561,0.610867216453363,1.33665001020878,-0.747994112481971
-0.0856176247782888,-1.55926309614494,-0.71267841919559,-0.904204418670649,0.641137810698833
-0.801665806972506,1.08470476253561,0.610867216453363,1.33665001020878,0.641137810698833
1.59342774054329,-0.237279166804665,-0.71267841919559,1.33665001020878,0.641137810698833
-0.657202937625913,1.08470476253561,0.610867216453363,1.33665001020878,-2.13712603566278
NA,NA,NA,NA,NA
-1.03603144241261,-1.55926309614494,-2.03622405484454,-0.904204418670649,-2.13712603566278
-1.33642216143596,-1.55926309614494,-2.03622405484454,-0.904204418670649,-0.747994112481971
0.151385470676219,-0.237279166804665,-0.71267841919559,-0.157252942377504,-0.747994112481971
0.895843052712527,-0.237279166804665,0.610867216453363,1.33665001020878,0.641137810698833
-0.842980521353446,-1.55926309614494,0.610867216453363,1.33665001020878,-0.747994112481971
1.90910706266426,1.08470476253561,0.610867216453363,1.33665001020878,0.641137810698833
0.631826160612108,-1.55926309614494,-2.03622405484454,-0.904204418670649,0.641137810698833
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.02381605321056,-0.237279166804665,-0.71267841919559,-0.904204418670649,0.641137810698833
0.67539465013397,1.08470476253561,0.610867216453363,1.33665001020878,0.641137810698833
0.787389659055369,1.08470476253561,0.610867216453363,-0.157252942377504,-0.747994112481971
0.247312379287966,-1.55926309614494,-2.03622405484454,-0.904204418670649,0.641137810698833
1.29280462237933,-0.237279166804665,0.610867216453363,1.33665001020878,0.641137810698833
0.75687537507027,1.08470476253561,0.610867216453363,-0.904204418670649,0.641137810698833
NA,NA,NA,NA,NA
0.69929647772417,1.08470476253561,0.610867216453363,-0.904204418670649,2.03026973387964
-1.27445070502582,-0.237279166804665,0.610867216453363,-0.904204418670649,0.641137810698833
1.30337386198706,-0.237279166804665,0.610867216453363,1.33665001020878,0.641137810698833
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.01901492678825,1.08470476253561,0.610867216453363,-0.157252942377504,0.641137810698833
-1.77177653929105,1.08470476253561,0.610867216453363,-0.904204418670649,0.641137810698833
-1.12018475746597,-0.237279166804665,-0.71267841919559,-0.904204418670649,-0.747994112481971
1.00228594554187,-0.237279166804665,0.610867216453363,1.33665001020878,2.03026973387964
0.104090158407097,1.08470476253561,0.610867216453363,-0.157252942377504,-2.13712603566278
0.492074152347816,-0.237279166804665,0.610867216453363,-0.904204418670649,-0.747994112481971
-0.745294888634567,-0.237279166804665,0.610867216453363,-0.904204418670649,-0.747994112481971
-1.45368848729871,-0.237279166804665,-2.03622405484454,-0.904204418670649,-0.747994112481971
-0.031361279373395,-1.55926309614494,-0.71267841919559,-0.157252942377504,0.641137810698833
-0.787646918710729,-0.237279166804665,0.610867216453363,-0.157252942377504,-0.747994112481971
1.07830535658389,1.08470476253561,0.610867216453363,1.33665001020878,0.641137810698833
0.295866509250387,1.08470476253561,0.610867216453363,-0.904204418670649,0.641137810698833
-0.523127725461526,-0.237279166804665,0.610867216453363,NA,-0.747994112481971
-0.391194922277749,1.08470476253561,0.610867216453363,0.58969853391564,0.641137810698833
0.888041994889541,1.08470476253561,0.610867216453363,0.58969853391564,-0.747994112481971
