"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q23g_num"
0.434997262255994,-0.737928055521709,-0.561268096830029,-1.35997103051145
-0.121151211328985,0.65593604935263,-0.561268096830029,0.418452624772753
-0.186887116945298,-0.737928055521709,-0.561268096830029,0.418452624772753
-1.41514257457855,-2.13179216039605,-0.561268096830029,-1.35997103051145
0.949878404947176,0.65593604935263,0.498904974960026,2.19687628005695
0.868531751823349,-0.737928055521709,0.498904974960026,0.418452624772753
-0.656183292329209,-2.13179216039605,-1.62144116862008,-1.35997103051145
-0.150851427923088,0.65593604935263,1.55907804675008,-1.35997103051145
1.85293559292205,0.65593604935263,0.498904974960026,0.418452624772753
NA,NA,NA,NA
0.453683558876872,0.65593604935263,1.55907804675008,0.418452624772753
NA,NA,NA,NA
NA,NA,NA,NA
-0.0360625652072437,0.65593604935263,-0.561268096830029,0.418452624772753
1.1975286512124,0.65593604935263,0.498904974960026,0.418452624772753
0.271372737191179,0.65593604935263,0.498904974960026,0.418452624772753
-1.7339579633491,0.65593604935263,1.55907804675008,0.418452624772753
-1.8437996588591,0.65593604935263,-1.62144116862008,-1.35997103051145
-0.151665428546606,-0.737928055521709,-0.561268096830029,0.418452624772753
0.266773279838146,0.65593604935263,-0.561268096830029,0.418452624772753
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
