"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q20_num"
-0.607599317994022,-0.942809041582063,-0.942809041582063,-1.76383420737639,-0.764719112901873,-0.471404520791032,-1.1973686801785,-1.05409255338946,0,0.894427190999916,NA,-0.333333333333333,-0.20333142711014,1.76383420737639
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.11797772414429,0.471404520791032,0.471404520791032,0.50395263067897,-0.0764719112901873,0.942809041582063,0.957894944142799,0.843274042711568,1.15470053837925,0.894427190999916,0.126131244777378,0.666666666666667,0.711659994885488,-0.50395263067897
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0667937356501608,0.471404520791032,0.471404520791032,0.50395263067897,1.30002249193318,-1.88561808316413,0.957894944142799,0.843274042711568,0,-0.894427190999916,0.126131244777378,0.666666666666667,0.711659994885488,-0.50395263067897
-0.319899300625776,0.471404520791032,0.471404520791032,0.50395263067897,-0.764719112901873,0.942809041582063,-0.11973686801785,0.843274042711568,1.15470053837925,0.894427190999916,0.126131244777378,-0.333333333333333,0.711659994885488,-0.50395263067897
0.556286015091944,0.471404520791032,0.471404520791032,0.50395263067897,1.30002249193318,0.942809041582063,0.957894944142799,0.843274042711568,1.15470053837925,0.894427190999916,1.1351812029964,0.666666666666667,0.711659994885488,-0.50395263067897
-1.26234487823091,-2.35702260395516,-2.35702260395516,-1.76383420737639,-0.764719112901873,-0.471404520791032,-1.1973686801785,-1.05409255338946,-1.15470053837925,-0.894427190999916,-1.89196867166067,-2.33333333333333,-2.0333142711014,1.76383420737639
-0.662415813901723,0.471404520791032,0.471404520791032,0.50395263067897,-0.764719112901873,-0.471404520791032,0.957894944142799,-1.05409255338946,0,0,1.1351812029964,0.666666666666667,0.711659994885488,-0.50395263067897
-0.531872530955976,0.471404520791032,0.471404520791032,0.50395263067897,-0.764719112901873,0.942809041582063,-0.11973686801785,0.843274042711568,-1.15470053837925,-1.78885438199983,-0.882918713441648,0.666666666666667,-1.11832284910577,-0.50395263067897
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.643074366822007,0.471404520791032,0.471404520791032,0.50395263067897,1.30002249193318,-0.471404520791032,-1.1973686801785,-1.05409255338946,-1.15470053837925,0,0.126131244777378,-0.333333333333333,-0.20333142711014,-0.50395263067897
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
