"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q22e_num","TX_RESP_Q19_num"
-1.00619519834054,1.16650322279286,1.10061478999329,-0.161969034480628,2.66799672446184
-0.498824236912239,1.16650322279286,1.10061478999329,1.51171098848586,-0.615691551798887
0.190594220890193,-0.216019115332011,-1.50824989739821,-0.161969034480628,1.02615258633148
-1.38966802626459,-0.216019115332011,-0.203817553702461,3.18539101145235,1.02615258633148
-0.0686993309790409,-0.216019115332011,-0.203817553702461,-0.161969034480628,-0.615691551798887
-0.11036945890278,-1.59854145345688,-0.203817553702461,-0.161969034480628,-0.615691551798887
1.31231156529295,1.16650322279286,1.10061478999329,-0.161969034480628,-0.615691551798887
NA,NA,NA,NA,NA
-0.828705183520939,-0.216019115332011,-0.203817553702461,1.51171098848586,1.02615258633148
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.38030502198711,-0.216019115332011,-1.50824989739821,1.51171098848586,-0.615691551798887
0.682551133859973,-0.216019115332011,-0.203817553702461,-0.161969034480628,-0.615691551798887
-1.71373595573135,-0.216019115332011,-0.203817553702461,-0.161969034480628,1.02615258633148
-1.08949735590616,1.16650322279286,-0.203817553702461,NA,1.02615258633148
2.21398171127883,-1.59854145345688,1.10061478999329,-0.161969034480628,-0.615691551798887
0.0313721085910132,1.16650322279286,-0.203817553702461,-0.161969034480628,-0.615691551798887
0.885228707549255,1.16650322279286,-0.203817553702461,-0.161969034480628,1.02615258633148
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.15993860306774,-1.59854145345688,1.10061478999329,-0.161969034480628,-0.615691551798887
0.995774816358064,-1.59854145345688,1.10061478999329,-0.161969034480628,-0.615691551798887
0.458207449482203,1.16650322279286,1.10061478999329,-0.161969034480628,-0.615691551798887
-0.410299321284384,-0.216019115332011,-0.203817553702461,-0.161969034480628,-0.615691551798887
NA,NA,NA,NA,NA
-2.02464897946791,1.16650322279286,-1.50824989739821,-0.161969034480628,-0.615691551798887
0.272654240289819,-1.59854145345688,-0.203817553702461,-1.83564905744712,1.02615258633148
-0.310560519968181,-0.216019115332011,-0.203817553702461,-0.161969034480628,-0.615691551798887
-0.546310736415761,1.16650322279286,1.10061478999329,-0.161969034480628,-0.615691551798887
1.25519268572652,-0.216019115332011,-0.203817553702461,-1.83564905744712,-0.615691551798887
0.486680080480185,-0.216019115332011,2.40504713368904,-0.161969034480628,-0.615691551798887
1.45647914355,-1.59854145345688,-0.203817553702461,-0.161969034480628,-0.615691551798887
0.173243604643684,-0.216019115332011,-0.203817553702461,-0.161969034480628,-0.615691551798887
-0.604400695241044,-0.216019115332011,-0.203817553702461,-1.83564905744712,-0.615691551798887
1.11173071855091,-0.216019115332011,1.10061478999329,-0.161969034480628,-0.615691551798887
NA,NA,NA,NA,NA
0.42326654748823,1.16650322279286,-1.50824989739821,-0.161969034480628,-0.615691551798887
NA,NA,NA,NA,NA
-1.79090475750657,1.16650322279286,-1.50824989739821,1.51171098848586,2.66799672446184
-0.0966926026451849,-0.216019115332011,-1.50824989739821,-0.161969034480628,1.02615258633148
NA,NA,NA,NA,NA
