"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.30129669383517,-1.10701860692512,0.221403721385024,-2.04124145231932,2.04124145231932,0.816496580927726,-1.10701860692512,-1.61374306091976,-1.54982604969517,-1.82574185835055,-1.58113883008419,-1.58113883008419,-2.04124145231932,0.645497224367903,1.54982604969517,-1.11803398874989,-0.408248290463863,-0.912870929175277,-0.408248290463863
-1.62509091140869,1.54982604969517,-1.10701860692512,0.408248290463863,-0.408248290463863,-1.63299316185545,0.221403721385024,0.322748612183952,1.10701860692512,0.912870929175277,1.58113883008419,1.58113883008419,0.408248290463863,-1.29099444873581,-1.10701860692512,0,-0.408248290463863,-0.912870929175277,2.04124145231931
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.10421053469501,0.221403721385024,0.221403721385024,0.408248290463863,-0.408248290463863,-0.408248290463863,0.221403721385024,1.29099444873581,-0.221403721385024,0,0,0,0.408248290463863,0.645497224367903,0.221403721385024,1.11803398874989,-0.408248290463863,0.912870929175277,-0.408248290463863
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.255020799641423,0.221403721385024,1.54982604969517,0.408248290463863,-0.408248290463863,-0.408248290463863,-1.10701860692512,-0.645497224367903,1.10701860692512,0.912870929175277,0,0,0.408248290463863,-1.29099444873581,-1.10701860692512,-1.11803398874989,-0.408248290463863,0.912870929175277,-0.408248290463863
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.4538035442029,-1.10701860692512,0.221403721385024,0.408248290463863,-0.408248290463863,0.816496580927726,0.221403721385024,0.322748612183952,-0.221403721385024,0,0,0,0.408248290463863,0.645497224367903,0.221403721385024,0,2.04124145231932,0.912870929175277,-0.408248290463863
-0.280819591575791,0.221403721385024,-1.10701860692512,0.408248290463863,-0.408248290463863,0.816496580927726,1.54982604969517,0.322748612183952,-0.221403721385024,0,0,0,0.408248290463863,0.645497224367903,0.221403721385024,1.11803398874989,-0.408248290463863,-0.912870929175277,-0.408248290463863
