"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.54156281131265,-1.10701860692512,-1.79284291400159,-2.04124145231932,0.816496580927726,-1.10701860692512,2.04124145231932,0.816496580927726,-1.61374306091976,-1.54982604969517,-1.82574185835055,-1.58113883008419,-1.29099444873581,-1.58113883008419,-2.04124145231932,0.645497224367903,1.54982604969517,-1.11803398874989,-1.58113883008419,-0.408248290463863
-1.22253250398119,1.54982604969517,0.597614304667197,0.408248290463863,0.816496580927726,0.221403721385024,-0.408248290463863,-1.63299316185545,0.322748612183952,1.10701860692512,0.912870929175277,1.58113883008419,0.645497224367903,1.58113883008419,0.408248290463863,-1.29099444873581,-1.10701860692512,0,0,2.04124145231931
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.737264716132811,0.221403721385024,0.597614304667197,0.408248290463863,0.816496580927726,1.54982604969517,-0.408248290463863,-0.408248290463863,1.29099444873581,-0.221403721385024,0,0,0.645497224367903,0,0.408248290463863,0.645497224367903,0.221403721385024,1.11803398874989,0,-0.408248290463863
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.361093686364538,0.221403721385024,0.597614304667197,0.408248290463863,-0.408248290463863,0.221403721385024,-0.408248290463863,-0.408248290463863,-0.645497224367903,1.10701860692512,0.912870929175277,0,0.645497224367903,0,0.408248290463863,-1.29099444873581,-1.10701860692512,-1.11803398874989,0,-0.408248290463863
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.447569288685019,-1.10701860692512,0.597614304667197,0.408248290463863,-0.408248290463863,0.221403721385024,-0.408248290463863,0.816496580927726,0.322748612183952,-0.221403721385024,0,0,0.645497224367903,0,0.408248290463863,0.645497224367903,0.221403721385024,0,1.58113883008419,-0.408248290463863
0.50471001112183,0.221403721385024,-0.597614304667197,0.408248290463863,-1.63299316185545,-1.10701860692512,-0.408248290463863,0.816496580927726,0.322748612183952,-0.221403721385024,0,0,-1.29099444873581,0,0.408248290463863,0.645497224367903,0.221403721385024,1.11803398874989,0,-0.408248290463863
