"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num","TX_RESP_Q23c_num"
-0.967815493747787,-2.71510494673684,1.12304039506561,0.914174100330066,0.0932054649001803
0.0433223637803994,0.354144123487414,0.0387255308643313,0.914174100330066,0.0932054649001803
0.198997071310447,0.354144123487414,-1.04558933333695,0.914174100330066,0.0932054649001803
0.856436152488851,0.354144123487414,-1.04558933333695,0.914174100330066,0.0932054649001803
-0.463347326421826,-2.71510494673684,0.0387255308643313,0.914174100330066,0.0932054649001803
0.116580706865111,0.354144123487414,1.12304039506561,-1.05481626961161,0.0932054649001803
1.28559023036862,0.354144123487414,-1.04558933333695,-1.05481626961161,0.0932054649001803
-0.155109426913005,0.354144123487414,-1.04558933333695,0.914174100330066,0.0932054649001803
-1.70938612620107,0.354144123487414,1.12304039506561,0.914174100330066,0.0932054649001803
-0.46759546679759,-2.71510494673684,-1.04558933333695,-1.05481626961161,0.0932054649001803
-1.14452250835422,NA,1.12304039506561,0.914174100330066,1.3980819735027
-0.38313933149924,0.354144123487414,1.12304039506561,0.914174100330066,1.3980819735027
0.767734138653307,0.354144123487414,1.12304039506561,-1.05481626961161,-2.51654755230486
0.558135284147758,0.354144123487414,-1.04558933333695,-1.05481626961161,0.0932054649001803
-0.875613580188241,0.354144123487414,-1.04558933333695,-1.05481626961161,0.0932054649001803
-0.713824063399369,0.354144123487414,1.12304039506561,0.914174100330066,1.3980819735027
NA,NA,NA,NA,NA
0.0956224291538645,0.354144123487414,1.12304039506561,0.914174100330066,1.3980819735027
-0.0865035431314064,0.354144123487414,1.12304039506561,0.914174100330066,1.3980819735027
0.211209634342652,0.354144123487414,-1.04558933333695,-1.05481626961161,0.0932054649001803
-0.0174318428656234,0.354144123487414,0.0387255308643313,-1.05481626961161,0.0932054649001803
0.496620284664748,0.354144123487414,1.12304039506561,-1.05481626961161,-1.21167104370234
2.15986368575819,0.354144123487414,0.0387255308643313,0.914174100330066,0.0932054649001803
2.90451508498433,0.354144123487414,-1.04558933333695,-1.05481626961161,-2.51654755230486
-1.00327784186418,0.354144123487414,1.12304039506561,0.914174100330066,-1.21167104370234
-0.199867605527495,0.354144123487414,-1.04558933333695,-1.05481626961161,0.0932054649001803
0.448834869456927,0.354144123487414,-1.04558933333695,-1.05481626961161,-1.21167104370234
-1.11651092139237,0.354144123487414,-1.04558933333695,0.914174100330066,0.0932054649001803
-0.839516857671772,NA,0.0387255308643313,-1.05481626961161,0.0932054649001803
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
