"PROFICIENCIA_LP_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num"
-0.657536657177175,-0.843274042711568,-0.20333142711014,0.700300975251854,-1.82931824152009,-1.47920052326728,1.15470053837925,1.16666666666667,0.942809041582063,-0.666666666666667,-0.333333333333333,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.10264873934819,1.05409255338946,0.711659994885488,-0.875376219064817,1.25765629104507,0.18490006540841,-1.15470053837925,-0.333333333333333,-0.471404520791032,1.33333333333333,-0.333333333333333,0
1.06407045302501,1.05409255338946,0.711659994885488,-0.875376219064817,1.25765629104507,0.18490006540841,1.15470053837925,-1.83333333333333,0.942809041582063,-0.666666666666667,-0.333333333333333,0
-0.761256185785682,-0.843274042711568,-1.11832284910577,1.48813957241019,0.228664780190012,0.18490006540841,0,1.16666666666667,-0.471404520791032,-0.666666666666667,-0.333333333333333,0
0.0225027296922353,-0.843274042711568,1.62665141688112,-0.0875376219064817,0.228664780190012,-1.47920052326728,0,-0.333333333333333,0.942809041582063,1.33333333333333,-0.333333333333333,0
1.34841199909824,-0.843274042711568,0.711659994885488,-0.875376219064817,-0.800326730665041,1.8490006540841,-1.15470053837925,-0.333333333333333,-0.471404520791032,-0.666666666666667,-0.333333333333333,-2
0.0973689906149028,1.05409255338946,-1.11832284910577,-0.875376219064817,0.228664780190012,0.18490006540841,0,-0.333333333333333,0.942809041582063,1.33333333333333,-0.333333333333333,0
-1.53004036454456,-0.843274042711568,-0.20333142711014,1.48813957241019,-0.800326730665041,0.18490006540841,1.15470053837925,-0.333333333333333,-1.88561808316413,-0.666666666666667,2.66666666666667,2
-0.686169704271163,1.05409255338946,-1.11832284910577,-0.0875376219064817,0.228664780190012,0.18490006540841,-1.15470053837925,1.16666666666667,-0.471404520791032,-0.666666666666667,-0.333333333333333,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
