"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q23f_num","TX_RESP_Q19_num"
0.943639515557306,0,NA,NA,NA,-0.941647230861517,-1.57195498378372,2.02547873416733,NA
0.971489148387402,1.54110350074224,-0.171184197004365,1.04561776933353,0.777300330757555,1.25552964114869,1.17896623783779,0.506369683541834,-0.409673245199351
0.0565778933147462,-1.54110350074224,NA,NA,NA,-0.941647230861517,-0.196494372972965,0.506369683541834,NA
-0.628118022771074,0,-0.171184197004365,-0.553562348470693,-0.0647750275631297,-0.941647230861517,1.17896623783779,0.506369683541834,-0.409673245199351
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.398296716651249,NA,NA,NA,NA,-0.941647230861517,-0.196494372972965,-1.01273936708367,NA
0.36521462637385,0,-0.171184197004365,0.246027710431419,0.777300330757555,-0.941647230861517,-1.57195498378372,0.506369683541834,-0.409673245199351
1.01914289629347,1.54110350074224,-0.171184197004365,1.04561776933353,0.777300330757555,-0.941647230861517,-1.57195498378372,-1.01273936708367,-0.409673245199351
0.33889092056858,0,0.941513083524009,0.246027710431419,0.777300330757555,0.156941205143586,-0.196494372972965,0.506369683541834,-0.409673245199351
0.389812977728101,0,0.941513083524009,1.04561776933353,0.777300330757555,1.25552964114869,-0.196494372972965,0.506369683541834,-0.409673245199351
-2.35710141470259,-1.54110350074224,-0.171184197004365,-1.3531524073728,-1.7489257442045,1.25552964114869,1.17896623783779,-1.01273936708367,2.25320284859643
-1.49401492715366,-1.54110350074224,-1.28388147753274,-1.3531524073728,-1.7489257442045,1.25552964114869,1.17896623783779,-1.01273936708367,-0.409673245199351
-1.43331675847281,0,NA,NA,NA,1.25552964114869,1.17896623783779,-1.01273936708367,NA
-0.400340466161525,0,2.05421036405238,1.04561776933353,0.777300330757555,1.25552964114869,1.17896623783779,0.506369683541834,-0.409673245199351
-0.898200080718527,1.54110350074224,-1.28388147753274,-1.3531524073728,-0.0647750275631297,1.25552964114869,1.17896623783779,-1.01273936708367,-0.409673245199351
0.257102813358806,0,NA,NA,NA,-0.941647230861517,-0.196494372972965,0.506369683541834,NA
-1.24598977116786,-1.54110350074224,-1.28388147753274,-0.553562348470693,-0.906850385883814,0.156941205143586,-0.196494372972965,-1.01273936708367,-0.409673245199351
-0.0564370623100815,0,0.941513083524009,-0.553562348470693,0.777300330757555,0.156941205143586,-1.57195498378372,-1.01273936708367,2.25320284859643
1.12561332680695,1.54110350074224,NA,NA,NA,-0.941647230861517,-0.196494372972965,0.506369683541834,NA
1.18104886434227,0,NA,NA,NA,-0.941647230861517,-0.196494372972965,-1.01273936708367,NA
0.763813538164064,0,-0.171184197004365,1.04561776933353,-0.906850385883814,0.156941205143586,-0.196494372972965,2.02547873416733,-0.409673245199351
0.702875265911333,0,NA,NA,NA,-0.941647230861517,-0.196494372972965,0.506369683541834,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
