"PROFICIENCIA_LP_SAEB","TX_RESP_Q22a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num"
-0.313601861118503,-1.1761446552608,-0.0716029880285163,-0.0403178222513281
-0.765582899108237,-0.0412682335179227,-0.0716029880285163,-0.0403178222513281
-0.643539092805048,1.09360818822496,-0.0716029880285163,-0.0403178222513281
-1.33159006198907,1.09360818822496,1.89747918275569,-0.0403178222513281
-0.082958310574459,-1.1761446552608,1.89747918275569,2.17716240157173
0.0303452571645241,1.09360818822496,1.89747918275569,2.17716240157173
0.312685698030307,1.09360818822496,-0.0716029880285163,-0.0403178222513281
1.25119730236589,-1.1761446552608,-2.04068515881273,-2.25779804607439
-0.0711417692640912,1.09360818822496,-0.0716029880285163,-0.0403178222513281
-1.0619099311821,-0.0412682335179227,-0.0716029880285163,-0.0403178222513281
1.08429131265363,-1.1761446552608,-0.0716029880285163,-0.0403178222513281
-0.642365898812203,-0.0412682335179227,-2.04068515881273,-0.0403178222513281
0.306902951285725,1.09360818822496,1.89747918275569,2.17716240157173
-1.56708438814262,1.09360818822496,1.89747918275569,2.17716240157173
-0.0736498245778828,-1.1761446552608,-0.0716029880285163,-0.0403178222513281
-1.86807240954147,1.09360818822496,-0.0716029880285163,-0.0403178222513281
NA,NA,NA,NA
0.888879391886044,-1.1761446552608,-2.04068515881273,-0.0403178222513281
1.43454530169187,-0.0412682335179227,-0.0716029880285163,-0.0403178222513281
1.65162228932865,-0.0412682335179227,-0.0716029880285163,-0.0403178222513281
-2.07094481181553,1.09360818822496,1.89747918275569,2.17716240157173
-2.66230444814565,1.09360818822496,-0.0716029880285163,-0.0403178222513281
1.37682072962096,-0.0412682335179227,-0.0716029880285163,-0.0403178222513281
-1.89864304999294,1.09360818822496,-0.0716029880285163,-0.0403178222513281
-1.11205521082,-1.1761446552608,-0.0716029880285163,-0.0403178222513281
1.70740947641636,-1.1761446552608,-2.04068515881273,-2.25779804607439
0.913243567373726,-1.1761446552608,-0.0716029880285163,-0.0403178222513281
0.552995301000168,1.09360818822496,-0.0716029880285163,-0.0403178222513281
-0.229494906026872,1.09360818822496,-0.0716029880285163,-0.0403178222513281
0.541157953884892,-0.0412682335179227,-0.0716029880285163,-0.0403178222513281
-0.0997566862825244,-1.1761446552608,-0.0716029880285163,-2.25779804607439
-0.390106250617142,1.09360818822496,-0.0716029880285163,-0.0403178222513281
0.0312772060711731,-2.31102107700369,-0.0716029880285163,-0.0403178222513281
0.645154258190622,-1.1761446552608,-0.0716029880285163,-0.0403178222513281
NA,NA,NA,NA
0.734042213868675,1.09360818822496,-0.0716029880285163,-0.0403178222513281
0.914447392134908,-1.1761446552608,-2.04068515881273,-0.0403178222513281
-0.806251934833265,1.09360818822496,1.89747918275569,2.17716240157173
0.621368110641891,1.09360818822496,-0.0716029880285163,-0.0403178222513281
-0.201030631038214,1.09360818822496,-0.0716029880285163,-0.0403178222513281
0.754750836107921,1.09360818822496,-0.0716029880285163,-0.0403178222513281
0.375919896199519,-1.1761446552608,-0.0716029880285163,-0.0403178222513281
-0.10918640610386,1.09360818822496,-0.0716029880285163,-0.0403178222513281
-0.0062996113560762,-1.1761446552608,-0.0716029880285163,-0.0403178222513281
0.0849286194910521,-0.0412682335179227,-0.0716029880285163,-2.25779804607439
1.91939197600237,-0.0412682335179227,-0.0716029880285163,-0.0403178222513281
1.24710945072656,-0.0412682335179227,-2.04068515881273,-0.0403178222513281
-0.398366444135601,1.09360818822496,-0.0716029880285163,-0.0403178222513281
1.23575092609371,-1.1761446552608,-0.0716029880285163,-0.0403178222513281
-0.370209543794682,-1.1761446552608,-0.0716029880285163,-0.0403178222513281
-0.144756019067973,-0.0412682335179227,-0.0716029880285163,-0.0403178222513281
-0.193202735910646,-0.0412682335179227,-0.0716029880285163,-0.0403178222513281
-0.500091047960445,-0.0412682335179227,-0.0716029880285163,-0.0403178222513281
0.195229371653778,-1.1761446552608,-0.0716029880285163,-0.0403178222513281
-0.587341657923103,-0.0412682335179227,1.89747918275569,-0.0403178222513281
-0.975821512142381,-0.0412682335179227,-0.0716029880285163,-0.0403178222513281
0.365892565197645,-0.0412682335179227,-0.0716029880285163,-2.25779804607439
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
