"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num"
1.59950278664904,1.20338575063693
NA,NA
0.422001153221661,-0.017191225009099
-0.360311406192097,-1.23776820065513
NA,NA
1.65789019448068,1.20338575063693
0.479510778207063,2.42396272628297
NA,NA
NA,NA
-1.45751390743847,-0.017191225009099
NA,NA
0.321019577184117,-0.017191225009099
1.01365348217669,-0.017191225009099
NA,NA
-1.65546338834772,NA
NA,NA
0.29738605431407,1.20338575063693
-0.0976362700013922,-0.017191225009099
-1.25804322668871,NA
-0.535035290482953,-0.017191225009099
1.95827708489545,1.20338575063693
NA,NA
0.611705840212001,-0.017191225009099
1.14620799787291,1.20338575063693
-0.45659760688262,-1.23776820065513
-0.646265111124126,-1.23776820065513
NA,NA
0.636683607398404,-0.017191225009099
0.409893668913532,-1.23776820065513
-0.4678205385481,-0.017191225009099
0.151956735724447,-0.017191225009099
NA,NA
-0.680218994314187,-1.23776820065513
-0.608433934419069,-0.017191225009099
0.524050925412185,-0.017191225009099
0.74106362123122,1.20338575063693
-1.05471552090805,NA
-0.911210767490348,-1.23776820065513
-0.125283443584717,-0.017191225009099
1.23297048579559,-0.017191225009099
-0.587866454386067,1.20338575063693
NA,NA
1.47543984542587,-1.23776820065513
0.869352060754261,-0.017191225009099
-1.28662790458505,-1.23776820065513
-0.0907943374275247,-1.23776820065513
NA,NA
1.50293264310809,NA
-0.31733637046761,-0.017191225009099
-0.467555739291138,-1.23776820065513
1.43593196808856,-0.017191225009099
NA,NA
0.186231724061206,-0.017191225009099
-0.846551583019518,1.20338575063693
-0.15564281031445,-0.017191225009099
1.48030986515809,-0.017191225009099
0.317903957348625,1.20338575063693
NA,NA
-0.289210320712004,-0.017191225009099
1.47130900156032,-1.23776820065513
-0.708338294725946,-1.23776820065513
NA,NA
0.879688210448367,-0.017191225009099
0.168243495553367,-0.017191225009099
0.986779292536949,NA
0.0457614551849264,-0.017191225009099
-1.40659493491022,1.20338575063693
NA,NA
0.472834470440709,-1.23776820065513
-1.60958347593625,-0.017191225009099
-1.70236306525693,-1.23776820065513
-1.39556581167596,-1.23776820065513
-0.142713910407485,1.20338575063693
-1.35345841432939,-1.23776820065513
-0.525791021002965,1.20338575063693
1.63586013163586,NA
NA,-1.23776820065513
-0.540651276330816,-1.23776820065513
0.535262587718696,-0.017191225009099
NA,NA
2.10628115544767,1.20338575063693
0.70106559836266,1.20338575063693
-1.7833394225091,-0.017191225009099
-0.992599530104186,2.42396272628297
NA,NA
1.62931566105267,1.20338575063693
0.27931106605895,1.20338575063693
-1.75944564084977,-0.017191225009099
NA,NA
-0.298383599366247,-1.23776820065513
-0.618163849867742,1.20338575063693
0.298356241813357,1.20338575063693
-0.605565095137722,-0.017191225009099
0.406548203241187,-0.017191225009099
-0.812612364312908,NA
-0.991375833159464,-1.23776820065513
-0.485812162180421,-1.23776820065513
