"PROFICIENCIA_LP_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num"
0.563203231071176,-0.199025032970465,0.407918683364357,0.11016528448475,-1.0319966617028
0.73856908327924,-0.199025032970465,-0.906485963031906,-0.954765798867832,-1.0319966617028
0.350179842387172,1.24390645606541,0.407918683364357,1.17509636783733,-1.0319966617028
2.53116042210853,-1.64195652200634,0.407918683364357,0.11016528448475,-2.79246155519582
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.02191684329971,1.24390645606541,1.72232332976062,1.17509636783733,0.728468231790213
-0.993563795762907,1.24390645606541,1.72232332976062,1.17509636783733,0.728468231790213
-1.0493817372835,-0.199025032970465,-2.22089060942817,-0.954765798867832,-1.0319966617028
1.16713861449708,-0.199025032970465,-0.906485963031906,-0.954765798867832,-1.0319966617028
NA,NA,NA,NA,NA
-0.935538816763574,1.24390645606541,0.407918683364357,0.11016528448475,0.728468231790213
-1.00235500510047,-1.64195652200634,0.407918683364357,0.11016528448475,-1.0319966617028
0.0815549710044481,1.24390645606541,0.407918683364357,1.17509636783733,0.728468231790213
-0.0982092807187133,-0.199025032970465,1.72232332976062,1.17509636783733,0.728468231790213
-0.852749150118794,1.24390645606541,1.72232332976062,-0.954765798867832,0.728468231790213
NA,NA,NA,NA,NA
-0.850314514937938,-0.199025032970465,-0.906485963031906,-0.954765798867832,0.728468231790213
-0.632367214621506,1.24390645606541,0.407918683364357,-0.954765798867832,0.728468231790213
1.70607988736364,-1.64195652200634,-0.906485963031906,-0.954765798867832,-1.0319966617028
1.11214746142561,-0.199025032970465,-0.906485963031906,-0.954765798867832,0.728468231790213
0.593648362842612,-0.199025032970465,-0.906485963031906,1.17509636783733,0.728468231790213
-1.63626580384424,1.24390645606541,0.407918683364357,1.17509636783733,0.728468231790213
0.276348751818727,-0.199025032970465,-0.906485963031906,-0.954765798867832,0.728468231790213
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.72158934157621,1.24390645606541,0.407918683364357,1.17509636783733,0.728468231790213
1.1984440323684,-0.199025032970465,0.407918683364357,-0.954765798867832,0.728468231790213
0.209767998905137,-0.199025032970465,-0.906485963031906,-0.954765798867832,-1.0319966617028
-0.458832351295193,-1.64195652200634,-0.906485963031906,0.11016528448475,0.728468231790213
1.22525284630592,-0.199025032970465,0.407918683364357,0.11016528448475,-1.0319966617028
-0.884938245738524,-0.199025032970465,0.407918683364357,1.17509636783733,-1.0319966617028
-0.187339927087862,-1.64195652200634,-0.906485963031906,1.17509636783733,0.728468231790213
0.281081884811365,-0.199025032970465,-0.906485963031906,-2.01969688222041,0.728468231790213
-0.709215362039923,-0.199025032970465,0.407918683364357,0.11016528448475,0.728468231790213
