"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num"
0.434455081307764,-1.40907439309799,-0.199025032970465,0.407918683364357,0.11016528448475,0.116205583521915
-0.637442742475382,0.493176037584295,-0.199025032970465,-0.906485963031906,-0.954765798867832,0.116205583521915
-0.745489492669469,0.493176037584295,1.24390645606541,0.407918683364357,1.17509636783733,0.116205583521915
0.171358484203774,-3.31132482378027,-1.64195652200634,0.407918683364357,0.11016528448475,0.116205583521915
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.15605940019286,0.493176037584295,1.24390645606541,1.72232332976062,1.17509636783733,1.80118654458968
-0.71106772912093,0.493176037584295,1.24390645606541,1.72232332976062,1.17509636783733,0.116205583521915
-0.478052551042957,-1.40907439309799,-0.199025032970465,-2.22089060942817,-0.954765798867832,0.116205583521915
2.92858150783176,NA,-0.199025032970465,-0.906485963031906,-0.954765798867832,0.116205583521915
NA,NA,NA,NA,NA,NA
-0.528961826293673,0.493176037584295,1.24390645606541,0.407918683364357,0.11016528448475,0.116205583521915
-0.518592992476482,0.493176037584295,-1.64195652200634,0.407918683364357,0.11016528448475,0.116205583521915
-0.470279058951811,0.493176037584295,1.24390645606541,0.407918683364357,1.17509636783733,0.116205583521915
-0.530526501545504,0.493176037584295,-0.199025032970465,1.72232332976062,1.17509636783733,0.116205583521915
-1.29944898414805,0.493176037584295,1.24390645606541,1.72232332976062,-0.954765798867832,1.80118654458968
NA,NA,NA,NA,NA,NA
2.06233900914427,0.493176037584295,-0.199025032970465,-0.906485963031906,-0.954765798867832,-1.56877537754585
0.731788944992648,0.493176037584295,1.24390645606541,0.407918683364357,-0.954765798867832,1.80118654458968
2.03455605899967,-1.40907439309799,-1.64195652200634,-0.906485963031906,-0.954765798867832,0.116205583521915
-0.0114326682567409,0.493176037584295,-0.199025032970465,-0.906485963031906,-0.954765798867832,0.116205583521915
0.128428020308843,0.493176037584295,-0.199025032970465,-0.906485963031906,1.17509636783733,0.116205583521915
0.266914089820903,-1.40907439309799,1.24390645606541,0.407918683364357,1.17509636783733,0.116205583521915
0.0807965816200898,0.493176037584295,-0.199025032970465,-0.906485963031906,-0.954765798867832,0.116205583521915
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.25614538171283,0.493176037584295,1.24390645606541,0.407918683364357,1.17509636783733,1.80118654458968
0.893648253833463,NA,-0.199025032970465,0.407918683364357,-0.954765798867832,-1.56877537754585
-0.384314118948955,0.493176037584295,-0.199025032970465,-0.906485963031906,-0.954765798867832,-1.56877537754585
-0.84048609778899,0.493176037584295,-1.64195652200634,-0.906485963031906,0.11016528448475,0.116205583521915
-0.192492691179442,0.493176037584295,-0.199025032970465,0.407918683364357,0.11016528448475,-1.56877537754585
-0.37238889908994,0.493176037584295,-0.199025032970465,0.407918683364357,1.17509636783733,-1.56877537754585
0.905226667043854,-1.40907439309799,-1.64195652200634,-0.906485963031906,1.17509636783733,0.116205583521915
-0.0838869156697516,0.493176037584295,-0.199025032970465,-0.906485963031906,-2.01969688222041,-1.56877537754585
-0.421024647543243,0.493176037584295,-0.199025032970465,0.407918683364357,0.11016528448475,0.116205583521915
