"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num"
0.120781053509032,1.03268428434963
-0.63182963734464,1.03268428434963
NA,NA
-1.38613787952613,1.03268428434963
-0.316105961452681,-1.4844836587526
-0.729391895254054,1.03268428434963
0.0692667584924776,-0.225899687201482
-0.612565232744838,-1.4844836587526
-0.00170862193184784,1.03268428434963
-0.29183616994379,1.03268428434963
0.592307620807597,-1.4844836587526
NA,NA
-0.649529238615829,1.03268428434963
0.391114414523414,-0.225899687201482
1.02469690659144,-0.225899687201482
1.41485743956296,-1.4844836587526
0.800962205935149,-1.4844836587526
NA,NA
NA,NA
-0.310447852895409,1.03268428434963
-1.81840671123581,1.03268428434963
-1.10108457759914,1.03268428434963
-1.52604443994764,1.03268428434963
-1.81915162632546,-0.225899687201482
-1.22390616702345,-0.225899687201482
2.21560084829437,-1.4844836587526
0.0136210228876489,1.03268428434963
-0.906894268127273,1.03268428434963
-0.723023290198712,1.03268428434963
-0.152320507954662,-0.225899687201482
NA,NA
1.07267352021167,-1.4844836587526
-0.291729241386444,-0.225899687201482
0.919058639564668,-0.225899687201482
-1.84288794066126,1.03268428434963
0.370016015821263,-0.225899687201482
NA,NA
0.263511148038903,-0.225899687201482
-0.165446153314181,1.03268428434963
NA,NA
1.06049558472322,-0.225899687201482
0.150122627919325,-0.225899687201482
0.111072657464391,1.03268428434963
0.0889601528988575,-1.4844836587526
-0.0664678287757303,-1.4844836587526
0.320258256581478,1.03268428434963
0.64476228012999,-0.225899687201482
NA,NA
1.03367516664774,-0.225899687201482
0.696604794354654,1.03268428434963
-1.08200211869142,1.03268428434963
-0.918725554516404,1.03268428434963
-1.82018048929743,-0.225899687201482
-0.55321832193551,-0.225899687201482
-0.370075038804452,-0.225899687201482
0.318845884727766,1.03268428434963
-1.05335382048705,-1.4844836587526
1.13664107745657,1.03268428434963
NA,NA
0.114745572036191,-0.225899687201482
-1.42241474515736,1.03268428434963
2.68006551233896,1.03268428434963
0.670671848116812,-0.225899687201482
-1.13571181401824,-1.4844836587526
-0.0415637455098645,-0.225899687201482
-0.369117476199179,-1.4844836587526
0.357240692343678,-2.74306763030371
1.05152717740112,1.03268428434963
-0.295855733614907,-0.225899687201482
NA,NA
-1.61041221531438,-0.225899687201482
-0.652991946862842,1.03268428434963
1.45040781999576,-1.4844836587526
-0.145371691216908,-0.225899687201482
NA,NA
NA,NA
-0.159677399431528,-0.225899687201482
-0.357697981317193,-1.4844836587526
-0.288599634729221,1.03268428434963
0.871025504679045,-0.225899687201482
-0.0324392339302542,-0.225899687201482
-0.162863549346862,-0.225899687201482
-0.110357273133457,-1.4844836587526
-0.321251507904339,1.03268428434963
-1.82441885844305,-0.225899687201482
1.01214652455453,-0.225899687201482
-0.762696490077354,-0.225899687201482
NA,NA
0.0776635752745863,-0.225899687201482
-1.15539537768313,1.03268428434963
NA,NA
0.664035283879508,1.03268428434963
-1.38894298374328,1.03268428434963
-0.116990164588146,1.03268428434963
NA,NA
0.41642903571194,1.03268428434963
-0.554925704004819,-0.225899687201482
-0.841226674378287,-0.225899687201482
0.600869162989647,-0.225899687201482
-0.504588986667105,1.03268428434963
-0.230469624564701,-0.225899687201482
NA,NA
-0.167934100656489,1.03268428434963
-0.385312490182485,1.03268428434963
-0.688938152095124,1.03268428434963
0.049077978287205,1.03268428434963
1.038844047365,-0.225899687201482
1.97355809604448,-1.4844836587526
NA,NA
-0.114268654662744,1.03268428434963
0.0643781308822255,-0.225899687201482
-1.71319499282477,-0.225899687201482
1.62979952063037,-0.225899687201482
-0.785858750689624,-0.225899687201482
-0.128429320953115,-0.225899687201482
-0.131641268317599,-1.4844836587526
-0.655868329453985,1.03268428434963
1.83883884623144,-1.4844836587526
NA,NA
0.379117193135276,1.03268428434963
NA,NA
1.08417535580091,1.03268428434963
0.326438801971278,-1.4844836587526
-1.65206077843701,1.03268428434963
0.495181720262702,-0.225899687201482
-0.303948941031701,1.03268428434963
NA,NA
NA,NA
0.0454394823069831,-0.225899687201482
0.119734992237622,1.03268428434963
0.934350193009971,-0.225899687201482
1.91065256677864,-1.4844836587526
-0.988686829077345,-0.225899687201482
0.906979055476558,-1.4844836587526
1.08032298071329,-0.225899687201482
2.20854019862488,-2.74306763030371
0.408804163060402,1.03268428434963
3.27562689692403,-1.4844836587526
NA,NA
