"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num"
-0.365086645108052,-1.22540315946459,-1.05745229180288,-0.908587553557991,0.51946248164932,1.14203208717426,-0.105884184863336,-0.661246522533581,-0.538638634844706,-1.36569820200049
1.24334230932505,0.525172782627683,0.616847170218349,0.812946758446624,1.68825306536029,-1.3958169954352,-0.105884184863336,1.43270079882276,0.923380516876639,1.10556521114325
1.40842765332647,0.525172782627683,0.616847170218349,NA,NA,1.14203208717426,-2.11768369726672,1.43270079882276,0.923380516876639,1.10556521114325
1.88343482492541,0.525172782627683,0.616847170218349,0.812946758446624,1.68825306536029,-1.3958169954352,0.900015571338358,0.385727138144588,0.923380516876639,1.10556521114325
-1.23592400177199,0.525172782627683,NA,NA,NA,-0.126892454130473,NA,NA,NA,NA
0.237413400442465,-1.22540315946459,0.616847170218349,0.812946758446624,0.51946248164932,-0.126892454130473,-0.105884184863336,0.385727138144588,-0.538638634844706,1.10556521114325
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.654264560226203,0.525172782627683,0.616847170218349,-0.0478203975556836,-0.649328102061649,-0.126892454130473,0.900015571338358,-0.661246522533581,-0.538638634844706,-0.130066495428618
-0.877498214863953,-1.22540315946459,0.616847170218349,-0.908587553557991,0.51946248164932,1.14203208717426,0.900015571338358,0.385727138144588,-0.538638634844706,-0.130066495428618
-0.535858271184898,0.525172782627683,0.616847170218349,-1.7693547095603,-0.649328102061649,1.14203208717426,0.900015571338358,1.43270079882276,0.923380516876639,-0.130066495428618
-0.448374562654034,2.27574872471996,0.616847170218349,0.812946758446624,-1.81811868577262,-1.3958169954352,-2.11768369726672,-1.70822018321175,-2.00065778656605,-2.60132990857236
0.977881440683228,0.525172782627683,-1.05745229180288,-0.908587553557991,0.51946248164932,-1.3958169954352,-1.11178394106503,0.385727138144588,0.923380516876639,-0.130066495428618
-0.995306216200639,0.525172782627683,-1.05745229180288,0.812946758446624,0.51946248164932,1.14203208717426,0.900015571338358,-0.661246522533581,-0.538638634844706,-0.130066495428618
-0.19865451951467,-1.22540315946459,-1.05745229180288,0.812946758446624,-0.649328102061649,-0.126892454130473,0.900015571338358,0.385727138144588,0.923380516876639,1.10556521114325
0.971700059112688,0.525172782627683,0.616847170218349,0.812946758446624,-0.649328102061649,-0.126892454130473,-1.11178394106503,-0.661246522533581,-0.538638634844706,-1.36569820200049
0.772072438268153,0.525172782627683,0.616847170218349,0.812946758446624,0.51946248164932,-0.126892454130473,-0.105884184863336,-0.661246522533581,-2.00065778656605,-0.130066495428618
-0.94417529657396,-1.22540315946459,0.616847170218349,-0.908587553557991,-0.649328102061649,1.14203208717426,0.900015571338358,1.43270079882276,0.923380516876639,-0.130066495428618
1.23712306204436,0.525172782627683,0.616847170218349,0.812946758446624,0.51946248164932,-0.126892454130473,-0.105884184863336,0.385727138144588,0.923380516876639,1.10556521114325
-1.22873155594827,-1.22540315946459,-2.73175175382412,-0.908587553557991,-0.649328102061649,-0.126892454130473,-0.105884184863336,-1.70822018321175,-0.538638634844706,-0.130066495428618
-0.247482435743038,0.525172782627683,0.616847170218349,0.812946758446624,0.51946248164932,-1.3958169954352,-0.105884184863336,-0.661246522533581,-0.538638634844706,-0.130066495428618
-1.00003890833812,-1.22540315946459,-1.05745229180288,-1.7693547095603,-1.81811868577262,1.14203208717426,0.900015571338358,-0.661246522533581,0.923380516876639,-0.130066495428618
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
