"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-1.31471253894091,-0.806842348321658,1.21182980180035,1.44749683128319,0.478989359570901,1.46235351446512,-0.430103974842683
NA,NA,NA,NA,NA,NA,NA
1.52377940044331,-0.806842348321658,-0.121182980180035,0.0629346448383995,0.478989359570901,-0.430103974842683,-0.430103974842683
0.662954543383682,0.134473724720276,-0.121182980180035,-1.32162754160639,-1.86273639833128,-0.430103974842683,-0.430103974842683
0.477956883765907,-0.806842348321658,-1.45419576216042,-1.32162754160639,0.478989359570901,-0.430103974842683,-0.430103974842683
NA,NA,NA,NA,NA,NA,NA
-0.497241952059583,1.07578979776221,-1.45419576216042,-1.32162754160639,-0.69187351938019,-0.430103974842683,-0.430103974842683
-0.410299370216122,-0.806842348321658,1.21182980180035,1.44749683128319,-0.69187351938019,1.46235351446512,-0.430103974842683
1.83330040561147,0.134473724720276,-0.121182980180035,0.0629346448383995,-0.69187351938019,-0.430103974842683,-0.430103974842683
0.606800736850757,-0.806842348321658,-0.121182980180035,-1.32162754160639,-0.69187351938019,-0.430103974842683,-0.430103974842683
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.11965167054198,1.07578979776221,1.21182980180035,1.44749683128319,1.64985223852199,-0.430103974842683,-0.430103974842683
0.176297675622875,2.01710587080415,-1.45419576216042,-1.32162754160639,0.478989359570901,-0.430103974842683,-0.430103974842683
0.4186012663799,1.07578979776221,-1.45419576216042,-1.32162754160639,-0.69187351938019,-0.430103974842683,-0.430103974842683
-1.31683549975128,-0.806842348321658,-0.121182980180035,0.0629346448383995,0.478989359570901,1.46235351446512,3.35481100377293
NA,NA,NA,NA,NA,NA,NA
-0.116324489715575,-0.806842348321658,-0.121182980180035,1.44749683128319,0.478989359570901,-0.430103974842683,-0.430103974842683
0.864902507571762,1.07578979776221,-0.121182980180035,0.0629346448383995,1.64985223852199,-0.430103974842683,1.46235351446512
1.14297250561978,0.134473724720276,-0.121182980180035,0.0629346448383995,-0.69187351938019,-0.430103974842683,-0.430103974842683
-0.576345927069481,-0.806842348321658,1.21182980180035,0.0629346448383995,-0.69187351938019,1.46235351446512,1.46235351446512
-1.16783953124304,-0.806842348321658,-0.121182980180035,0.0629346448383995,0.478989359570901,-0.430103974842683,1.46235351446512
-0.65732338428133,0.134473724720276,-0.121182980180035,0.0629346448383995,0.478989359570901,-2.32256146415049,-0.430103974842683
-0.805765134818635,NA,1.21182980180035,0.0629346448383995,0.478989359570901,1.46235351446512,-0.430103974842683
1.61809646320312,2.01710587080415,-1.45419576216042,0.0629346448383995,-0.69187351938019,-0.430103974842683,-0.430103974842683
-1.20881883132689,-0.806842348321658,1.21182980180035,0.0629346448383995,1.64985223852199,-0.430103974842683,-0.430103974842683
-0.134504058487744,-0.806842348321658,1.21182980180035,1.44749683128319,-1.86273639833128,1.46235351446512,-0.430103974842683
