"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
-0.277046510321756,-0.806842348321658,1.21182980180035,0.172712319926939,0.0807660647059684,1.39030735646998,1.46235351446512
NA,NA,NA,NA,NA,NA,NA
-0.122837831581099,-0.806842348321658,-0.121182980180035,-1.72712319926939,0.0807660647059684,-0.308957190326662,-0.430103974842683
1.5127347732585,0.134473724720276,-0.121182980180035,-1.72712319926939,0.0807660647059684,-0.308957190326662,-0.430103974842683
0.0720728665639251,-0.806842348321658,-1.45419576216042,0.172712319926939,0.0807660647059684,-0.308957190326662,-0.430103974842683
NA,NA,NA,NA,NA,NA,NA
0.916539595632048,1.07578979776221,-1.45419576216042,0.172712319926939,0.0807660647059684,-0.308957190326662,-0.430103974842683
-0.993066017273844,-0.806842348321658,1.21182980180035,2.07254783912327,1.77685342353131,1.39030735646998,1.46235351446512
2.73784530333893,0.134473724720276,-0.121182980180035,0.172712319926939,0.0807660647059684,-0.308957190326662,-0.430103974842683
-0.57203331478738,-0.806842348321658,-0.121182980180035,0.172712319926939,0.0807660647059684,-0.308957190326662,-0.430103974842683
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.103351969482402,1.07578979776221,1.21182980180035,0.172712319926939,-1.61532129411937,-0.308957190326662,-0.430103974842683
-1.54907812248431,2.01710587080415,-1.45419576216042,0.172712319926939,0.0807660647059684,-0.308957190326662,-0.430103974842683
0.803127896456957,1.07578979776221,-1.45419576216042,-1.72712319926939,NA,-0.308957190326662,-0.430103974842683
-0.41957634224369,-0.806842348321658,-0.121182980180035,0.172712319926939,1.77685342353131,1.39030735646998,1.46235351446512
NA,NA,NA,NA,NA,NA,NA
-0.631671204790449,-0.806842348321658,-0.121182980180035,0.172712319926939,0.0807660647059684,-2.0082217371233,-0.430103974842683
0.433108960549595,1.07578979776221,-0.121182980180035,0.172712319926939,-1.61532129411937,-0.308957190326662,-0.430103974842683
0.166240544494689,0.134473724720276,-0.121182980180035,0.172712319926939,0.0807660647059684,-0.308957190326662,-0.430103974842683
-0.105138412091691,-0.806842348321658,1.21182980180035,0.172712319926939,0.0807660647059684,-0.308957190326662,1.46235351446512
-1.085294619453,-0.806842348321658,-0.121182980180035,0.172712319926939,-1.61532129411937,1.39030735646998,-0.430103974842683
1.18263139240443,0.134473724720276,-0.121182980180035,-1.72712319926939,-1.61532129411937,-2.0082217371233,-2.32256146415049
-1.11585010983304,NA,1.21182980180035,0.172712319926939,0.0807660647059684,-0.308957190326662,1.46235351446512
0.320376481603852,2.01710587080415,-1.45419576216042,0.172712319926939,0.0807660647059684,1.39030735646998,-0.430103974842683
-0.343869935482037,-0.806842348321658,1.21182980180035,0.172712319926939,0.0807660647059684,-0.308957190326662,-0.430103974842683
-1.03256736344304,-0.806842348321658,1.21182980180035,2.07254783912327,1.77685342353131,1.39030735646998,1.46235351446512
