"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23f_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-1.06629384343749,0.616380526213868,0.331496772065898,0.826558153166976,1.26074658303118,1.24293534573607,1.56127651153762,1.75991052837163,0.939811286096449,-1.97932745961478,-0.331496772065898,-0.196116135138184
-1.5552395849616,-1.16427432729286,-3.97796126479078,-1.56127651153762,-1.1673579472511,-1.34237017339496,-0.826558153166976,-0.713477241231741,-1.63230381269383,1.4515068037175,1.82323224636244,4.9029033784546
1.07209535504716,0.616380526213868,0.331496772065898,-1.56127651153762,-1.1673579472511,-0.0497174138294427,0.367359179185322,0.523216643569943,-0.346246263298692,-0.835716038504016,-0.331496772065898,-0.196116135138184
-0.0414767175683699,0.616380526213868,0.331496772065898,0.826558153166976,-1.1673579472511,-0.0497174138294427,0.367359179185322,-0.713477241231741,0.939811286096449,0.307895382606743,-0.331496772065898,-0.196116135138184
-0.322065968938926,0.616380526213868,0.331496772065898,-0.367359179185322,0.0466943178900436,-1.34237017339496,-0.826558153166976,-0.713477241231741,0.939811286096449,0.307895382606743,-0.331496772065898,-0.196116135138184
0.43930933844167,0.616380526213868,0.331496772065898,-1.56127651153762,-1.1673579472511,-1.34237017339496,-0.826558153166976,-0.713477241231741,-1.63230381269383,-0.835716038504016,-0.331496772065898,-0.196116135138184
-0.937790684816668,-1.16427432729286,-1.82323224636244,0.826558153166976,1.26074658303118,1.24293534573607,1.56127651153762,1.75991052837163,0.939811286096449,-1.97932745961478,-0.331496772065898,-0.196116135138184
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.23883230457347,0.616380526213868,0.331496772065898,0.826558153166976,0.0466943178900436,-0.0497174138294427,0.367359179185322,0.523216643569943,-0.346246263298692,-0.835716038504016,-0.331496772065898,-0.196116135138184
-0.458135557664221,0.616380526213868,0.331496772065898,0.826558153166976,1.26074658303118,-1.34237017339496,-0.826558153166976,-0.713477241231741,-0.346246263298692,0.307895382606743,-0.331496772065898,-0.196116135138184
2.21932327487255,0.616380526213868,0.331496772065898,-0.367359179185322,0.0466943178900436,-0.0497174138294427,0.367359179185322,0.523216643569943,-0.346246263298692,0.307895382606743,-0.331496772065898,-0.196116135138184
-0.522266949682858,0.616380526213868,0.331496772065898,0.826558153166976,1.26074658303118,1.24293534573607,-2.02047548551927,-1.95017112603343,0.939811286096449,0.307895382606743,1.82323224636244,-0.196116135138184
-0.509215330671609,0.616380526213868,0.331496772065898,-0.367359179185322,0.0466943178900436,-0.0497174138294427,-0.826558153166976,-0.713477241231741,-1.63230381269383,0.307895382606743,-0.331496772065898,-0.196116135138184
1.14283871358347,0.616380526213868,0.331496772065898,-0.367359179185322,0.0466943178900436,-0.0497174138294427,-0.826558153166976,-0.713477241231741,0.939811286096449,0.307895382606743,-0.331496772065898,-0.196116135138184
-0.990134773446414,-1.16427432729286,-1.82323224636244,0.826558153166976,0.0466943178900436,-0.0497174138294427,0.367359179185322,0.523216643569943,-0.346246263298692,0.307895382606743,-0.331496772065898,-0.196116135138184
2.56707271258769,-1.16427432729286,0.331496772065898,-1.56127651153762,-1.1673579472511,-1.34237017339496,-0.826558153166976,-0.713477241231741,-1.63230381269383,1.4515068037175,-0.331496772065898,-0.196116135138184
