"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q23i_num"
-1.52095192359953,1.091278433506,1.65436057671956,-0.596158423889282
0.331185852619352,0.0873022746804797,0.295421531557064,0.927357548272216
0.892003185217415,0.0873022746804797,0.295421531557064,0.927357548272216
0.530043919684985,-1.92065004297055,-1.06351751360543,-0.596158423889282
0.384537973868124,-0.916673884145037,-1.06351751360543,0.927357548272216
NA,NA,NA,NA
1.21905223365772,-0.916673884145037,0.295421531557064,0.927357548272216
-1.52577633665905,0.0873022746804797,0.295421531557064,-0.596158423889282
0.910232842732826,0.0873022746804797,-1.06351751360543,0.927357548272216
1.30444330317207,1.091278433506,0.295421531557064,0.927357548272216
NA,NA,NA,NA
-0.098780298737177,1.091278433506,1.65436057671956,-0.596158423889282
NA,NA,NA,NA
-1.26913217732706,1.091278433506,0.295421531557064,0.927357548272216
1.40784159052377,0.0873022746804797,-1.06351751360543,0.927357548272216
-1.30052537031365,1.091278433506,0.295421531557064,-0.596158423889282
NA,NA,NA,NA
NA,NA,NA,NA
-1.50640270365648,1.091278433506,0.295421531557064,0.927357548272216
-0.0293219001037975,-0.916673884145037,-1.06351751360543,-0.596158423889282
0.406282381345397,-0.916673884145037,0.295421531557064,-0.596158423889282
1.28179212151472,0.0873022746804797,0.295421531557064,0.927357548272216
-1.14222472670265,1.091278433506,1.65436057671956,0.927357548272216
0.469997125558694,0.0873022746804797,0.295421531557064,-0.596158423889282
0.459208892544713,-1.92065004297055,-1.06351751360543,-2.11967439605078
0.126088205373994,-0.916673884145037,0.295421531557064,-0.596158423889282
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.671797640558779,-0.916673884145037,-2.42245655876793,-2.11967439605078
-0.657796550155585,1.091278433506,0.295421531557064,-0.596158423889282
