"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21b_num","TX_RESP_Q23h_num"
-0.542597083560444,0.324861061368158,-0.864120400940273,-1.17851130197758
NA,NA,NA,NA
0.261281310559595,0.324861061368158,-0.864120400940273,0
0.436732031574578,-1.08287020456052,-0.864120400940273,0
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.558844231117307,-1.08287020456052,-0.864120400940273,0
-0.317200123860933,-1.08287020456052,-0.864120400940273,0
-0.293824543864669,0.324861061368158,-0.864120400940273,-1.17851130197758
-1.02490959872186,-1.08287020456052,0.942676801025752,0
1.2511460962969,0.324861061368158,1.84607540200877,0
-2.26491541021141,0.324861061368158,-0.864120400940273,0
NA,NA,NA,NA
0.758107632786353,-1.08287020456052,1.84607540200877,-1.17851130197758
-0.920767404285242,-1.08287020456052,-0.864120400940273,1.17851130197758
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.37023195421215,-1.08287020456052,-0.864120400940273,1.17851130197758
1.15280507436547,0.324861061368158,0.942676801025752,1.17851130197758
NA,NA,NA,NA
0.559042562913375,0.324861061368158,NA,0
NA,NA,NA,NA
1.10826845761405,1.73259232729684,0.942676801025752,1.17851130197758
NA,NA,NA,NA
1.05747006782571,1.73259232729684,0.942676801025752,1.17851130197758
NA,NA,NA,NA
-0.638938128928148,0.324861061368158,-0.864120400940273,1.17851130197758
NA,NA,NA,NA
NA,NA,NA,NA
1.5602587586475,0.324861061368158,NA,0
-0.996043158994478,1.73259232729684,-0.864120400940273,0
-0.671160908497015,-1.08287020456052,-0.864120400940273,-2.35702260395516
NA,NA,NA,NA
NA,NA,NA,NA
-0.497693205167478,0.324861061368158,0.942676801025752,0
-1.32509627428146,0.324861061368158,0.0392782000427397,0
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1.06672939850171,1.73259232729684,NA,0
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1.48108001135403,0.324861061368158,0.942676801025752,1.17851130197758
NA,NA,NA,NA
NA,NA,NA,NA
-1.01673633022529,-1.08287020456052,0.942676801025752,-2.35702260395516
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.00557304506432416,-1.08287020456052,0.0392782000427397,0
NA,NA,NA,NA
NA,NA,NA,NA
