"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.722913505323174,1.4184771040401,0.51946248164932,0.630603535284612,0.639951448502549,0.869226987360353,-1.19023807142381,-0.873893315483888,-0.753665092444775,-0.793492047615872,-1.38673192617522,-0.639951448502549
-1.89935995412869,-0.405279172582886,0.51946248164932,0.630603535284612,0.639951448502549,0.869226987360353,0,0.336112813647649,0.289871189401836,0.396746023807936,0.533358433144314,1.00563799050401
-0.621900233733344,-0.405279172582886,-1.81811868577262,-0.788254419105764,-1.00563799050401,-1.73845397472071,1.19023807142381,1.54611894277919,1.33340747124845,0.396746023807936,1.49340361280408,1.00563799050401
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.825556980030702,-2.22903544920587,-1.81811868577262,0.630603535284612,-1.00563799050401,0.869226987360353,-1.19023807142381,-0.873893315483888,0.289871189401836,0.396746023807936,-0.426686746515452,-0.639951448502549
-0.279536301210023,-0.405279172582886,0.51946248164932,0.630603535284612,-1.00563799050401,-0.434613493680177,1.19023807142381,0.336112813647649,0.289871189401836,0.396746023807936,1.49340361280408,-0.639951448502549
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.543683100649612,1.4184771040401,0.51946248164932,-0.788254419105764,0.639951448502549,0.869226987360353,0,0.336112813647649,1.33340747124845,1.58698409523174,-1.38673192617522,-0.639951448502549
0.549079340075928,-0.405279172582886,0.51946248164932,0.630603535284612,0.639951448502549,-0.434613493680177,0,-0.873893315483888,0.289871189401836,-0.793492047615872,0.533358433144314,-0.639951448502549
0.68236805472067,1.4184771040401,0.51946248164932,0.630603535284612,-1.00563799050401,0.869226987360353,0,-0.873893315483888,-0.753665092444775,-0.793492047615872,0.533358433144314,-0.639951448502549
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.10541208458831,-0.405279172582886,0.51946248164932,0.630603535284612,-1.00563799050401,-0.434613493680177,1.19023807142381,-0.873893315483888,0.289871189401836,0.396746023807936,0.533358433144314,2.65122742951056
-0.187764281095146,-0.405279172582886,0.51946248164932,0.630603535284612,0.639951448502549,-0.434613493680177,1.19023807142381,1.54611894277919,1.33340747124845,1.58698409523174,1.49340361280408,1.00563799050401
-1.87756494861723,-0.405279172582886,-1.81811868577262,0.630603535284612,0.639951448502549,-1.73845397472071,1.19023807142381,1.54611894277919,1.33340747124845,1.58698409523174,0.533358433144314,1.00563799050401
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.506339503585863,-0.405279172582886,-1.81811868577262,-2.20711237349614,0.639951448502549,0.869226987360353,0,0.336112813647649,-0.753665092444775,0.396746023807936,-0.426686746515452,-0.639951448502549
-0.423257074879232,-0.405279172582886,0.51946248164932,0.630603535284612,0.639951448502549,-0.434613493680177,1.19023807142381,1.54611894277919,-0.753665092444775,-0.793492047615872,-0.426686746515452,1.00563799050401
1.20915406066431,1.4184771040401,0.51946248164932,0.630603535284612,0.639951448502549,0.869226987360353,-1.19023807142381,-0.873893315483888,0.289871189401836,-0.793492047615872,-0.426686746515452,-0.639951448502549
0.236158075182962,1.4184771040401,0.51946248164932,0.630603535284612,0.639951448502549,0.869226987360353,-1.19023807142381,-0.873893315483888,0.289871189401836,-0.793492047615872,0.533358433144314,-0.639951448502549
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0166811022810334,-0.405279172582886,0.51946248164932,-2.20711237349614,-2.65122742951056,-1.73845397472071,-1.19023807142381,-0.873893315483888,-1.79720137429139,-0.793492047615872,-1.38673192617522,-0.639951448502549
1.53505937704606,-0.405279172582886,0.51946248164932,-0.788254419105764,0.639951448502549,-0.434613493680177,-1.19023807142381,0.336112813647649,-0.753665092444775,0.396746023807936,-0.426686746515452,-0.639951448502549
1.25227794331513,-0.405279172582886,0.51946248164932,-0.788254419105764,0.639951448502549,0.869226987360353,0,-0.873893315483888,-1.79720137429139,-1.98373011903968,-1.38673192617522,-0.639951448502549
