"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q23f_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA
0.627452972586722,1.4184771040401,0.869226987360353,0.103013277449251,1.64170252048762,-0.639951448502549
-0.67593027049269,-0.405279172582886,0.869226987360353,1.03013277449251,-1.01629203649234,1.00563799050401
0.0815935304006405,-0.405279172582886,-1.73845397472071,0.103013277449251,1.64170252048762,1.00563799050401
NA,NA,NA,NA,NA,NA
0.290603859356718,-2.22903544920587,0.869226987360353,-0.824106219594011,-1.01629203649234,-0.639951448502549
-0.445450655907952,-0.405279172582886,-0.434613493680177,-0.824106219594011,0.312705241997642,-0.639951448502549
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.763821777931134,1.4184771040401,0.869226987360353,1.03013277449251,0.312705241997642,-0.639951448502549
-1.18951566676195,-0.405279172582886,-0.434613493680177,-0.824106219594011,0.312705241997642,-0.639951448502549
1.38872620275409,1.4184771040401,0.869226987360353,1.03013277449251,1.64170252048762,-0.639951448502549
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.027464023865015,-0.405279172582886,-0.434613493680177,-0.824106219594011,NA,2.65122742951056
0.711798108357753,-0.405279172582886,-0.434613493680177,-0.824106219594011,0.312705241997642,1.00563799050401
-2.33623723625468,-0.405279172582886,-1.73845397472071,-0.824106219594011,-1.01629203649234,1.00563799050401
NA,NA,NA,NA,NA,NA
0.33826574157978,-0.405279172582886,0.869226987360353,1.95725227153578,0.312705241997642,-0.639951448502549
-0.847463213069405,-0.405279172582886,-0.434613493680177,-0.824106219594011,-1.01629203649234,1.00563799050401
0.581732991201957,1.4184771040401,0.869226987360353,-0.824106219594011,-1.01629203649234,-0.639951448502549
-0.715914513434085,1.4184771040401,0.869226987360353,1.95725227153578,-1.01629203649234,-0.639951448502549
NA,NA,NA,NA,NA,NA
-0.935981494907273,-0.405279172582886,-1.73845397472071,-0.824106219594011,0.312705241997642,-0.639951448502549
1.75135009418735,-0.405279172582886,-0.434613493680177,0.103013277449251,-1.01629203649234,-0.639951448502549
0.58368374860688,-0.405279172582886,0.869226987360353,0.103013277449251,0.312705241997642,-0.639951448502549
