"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.330141480358586,-0.632455532033676,0.356753034006338,-1.12045908958274,0.637623483384753,-0.866518556494404,-0.0925579720669508,-1.28931674244061,1.0687334289668,0.699062073642556,0.67700320038633,-0.563918357472361,0.248993381013931,0.0925579720669508,-0.889499179993321,-0.267261241912424
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.820193244163467,0.948683298050514,0.356753034006338,0.0861891607371334,0.637623483384753,0.99982910364739,1.01813769273646,1.36989903884315,1.0687334289668,0.699062073642556,0.67700320038633,-0.563918357472361,0.248993381013931,0.0925579720669508,0.0741249316661103,-0.267261241912424
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.446355031421826,-2.21359436211787,0.356753034006338,1.292837411057,-0.354235268547085,-1.7996923865653,-1.20325363687036,-1.28931674244061,-1.45042393931209,-2.33020691214185,-2.36951120135216,-0.563918357472361,-0.829977936713103,0.0925579720669508,-0.889499179993321,-0.267261241912424
0.313191338507199,-0.632455532033676,0.356753034006338,0.0861891607371334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.267261241912424
-0.585220136255179,-0.632455532033676,0.356753034006338,-1.12045908958274,0.637623483384753,0.0666552735764928,1.01813769273646,0.483493778415228,1.0687334289668,0.699062073642556,0.67700320038633,1.01505304345025,-0.829977936713103,0.0925579720669508,0.0741249316661103,-0.267261241912424
1.27995744497816,-0.632455532033676,0.356753034006338,0.0861891607371334,-2.33795277241076,0.0666552735764928,-0.0925579720669508,-0.40291148201269,-0.610704816552459,-0.815572419249648,-0.338501600193165,-0.563918357472361,-0.829977936713103,1.20325363687036,-0.889499179993321,-0.267261241912424
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.11010959981934,0.948683298050514,0.356753034006338,NA,0.637623483384753,0.99982910364739,NA,NA,NA,0.699062073642556,NA,1.01505304345025,1.32796469874096,NA,1.03774904332554,NA
-1.01143304177942,0.948683298050514,0.356753034006338,1.292837411057,-0.354235268547085,0.99982910364739,NA,NA,NA,0.699062073642556,0.67700320038633,1.01505304345025,0.248993381013931,0.0925579720669508,0.0741249316661103,3.47439614486152
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.22126729405517,0.948683298050514,-3.21077730605704,-1.12045908958274,-1.34609402047892,-1.7996923865653,-1.20325363687036,-0.40291148201269,-1.45042393931209,-0.815572419249648,-0.338501600193165,-2.14288975839497,-1.90894925444014,-2.12883335753987,NA,-0.267261241912424
1.47429138214056,-0.632455532033676,0.356753034006338,1.292837411057,0.637623483384753,0.0666552735764928,-1.20325363687036,-0.40291148201269,-0.610704816552459,-0.815572419249648,0.67700320038633,-0.563918357472361,1.32796469874096,-1.01813769273646,1.03774904332554,-0.267261241912424
0.19358298273817,-0.632455532033676,0.356753034006338,0.0861891607371334,-1.34609402047892,-0.866518556494404,-1.20325363687036,-0.40291148201269,-0.610704816552459,-0.815572419249648,-1.35400640077266,-0.563918357472361,-0.829977936713103,0.0925579720669508,-1.85312329165275,-0.267261241912424
-1.11804011532212,0.948683298050514,0.356753034006338,1.292837411057,0.637623483384753,0.99982910364739,-0.0925579720669508,-0.40291148201269,0.229014306207172,0.699062073642556,0.67700320038633,-0.563918357472361,0.248993381013931,1.20325363687036,1.03774904332554,-0.267261241912424
-0.0256514427981439,-0.632455532033676,0.356753034006338,-1.12045908958274,0.637623483384753,0.0666552735764928,1.01813769273646,1.36989903884315,0.229014306207172,0.699062073642556,-0.338501600193165,1.01505304345025,0.248993381013931,-1.01813769273646,1.03774904332554,-0.267261241912424
-0.50155503457243,0.948683298050514,0.356753034006338,0.0861891607371334,0.637623483384753,0.0666552735764928,1.01813769273646,NA,NA,NA,NA,1.01505304345025,NA,NA,-0.889499179993321,-0.267261241912424
-0.193874276645916,0.948683298050514,-1.42701213602535,-1.12045908958274,0.637623483384753,0.99982910364739,1.01813769273646,1.36989903884315,1.0687334289668,0.699062073642556,0.67700320038633,1.01505304345025,1.32796469874096,1.20325363687036,1.03774904332554,-0.267261241912424
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
