"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.149139770865704,-0.632455532033676,0.356753034006338,-1.12045908958274,0.637623483384753,-0.866518556494404,-0.0925579720669508,1.0687334289668,0.699062073642556,0.67700320038633,-0.563918357472361,0.248993381013931,0.310630372098698,-0.267261241912424
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.70406706497872,0.948683298050514,0.356753034006338,0.0861891607371334,0.637623483384753,0.99982910364739,1.01813769273646,1.0687334289668,0.699062073642556,0.67700320038633,-0.563918357472361,0.248993381013931,1.24252148839479,-0.267261241912424
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.148795233061514,-2.21359436211787,0.356753034006338,1.292837411057,-0.354235268547085,-1.7996923865653,-1.20325363687036,-1.45042393931209,-2.33020691214185,-2.36951120135216,-0.563918357472361,-0.829977936713103,0.310630372098698,-0.267261241912424
-0.861316425171307,-0.632455532033676,0.356753034006338,0.0861891607371334,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.267261241912424
-0.446139878576756,-0.632455532033676,0.356753034006338,-1.12045908958274,0.637623483384753,0.0666552735764928,1.01813769273646,1.0687334289668,0.699062073642556,0.67700320038633,1.01505304345025,-0.829977936713103,-0.621260744197395,-0.267261241912424
0.912012243978017,-0.632455532033676,0.356753034006338,0.0861891607371334,-2.33795277241076,0.0666552735764928,-0.0925579720669508,-0.610704816552459,-0.815572419249648,-0.338501600193165,-0.563918357472361,-0.829977936713103,0.310630372098698,-0.267261241912424
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.338542720206485,0.948683298050514,0.356753034006338,NA,0.637623483384753,0.99982910364739,NA,NA,0.699062073642556,NA,1.01505304345025,1.32796469874096,0.310630372098698,NA
-0.78711194484661,0.948683298050514,0.356753034006338,1.292837411057,-0.354235268547085,0.99982910364739,NA,NA,0.699062073642556,0.67700320038633,1.01505304345025,0.248993381013931,-0.621260744197395,3.47439614486152
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.64794071837363,0.948683298050514,-3.21077730605704,-1.12045908958274,-1.34609402047892,-1.7996923865653,-1.20325363687036,-1.45042393931209,-0.815572419249648,-0.338501600193165,-2.14288975839497,-1.90894925444014,-1.55315186049349,-0.267261241912424
0.245000064103577,-0.632455532033676,0.356753034006338,1.292837411057,0.637623483384753,0.0666552735764928,-1.20325363687036,-0.610704816552459,-0.815572419249648,0.67700320038633,-0.563918357472361,1.32796469874096,1.24252148839479,-0.267261241912424
0.822201751745317,-0.632455532033676,0.356753034006338,0.0861891607371334,-1.34609402047892,-0.866518556494404,-1.20325363687036,-0.610704816552459,-0.815572419249648,-1.35400640077266,-0.563918357472361,-0.829977936713103,-0.621260744197395,-0.267261241912424
-0.280664074940946,0.948683298050514,0.356753034006338,1.292837411057,0.637623483384753,0.99982910364739,-0.0925579720669508,0.229014306207172,0.699062073642556,0.67700320038633,-0.563918357472361,0.248993381013931,1.24252148839479,-0.267261241912424
0.487073009789114,-0.632455532033676,0.356753034006338,-1.12045908958274,0.637623483384753,0.0666552735764928,1.01813769273646,0.229014306207172,0.699062073642556,-0.338501600193165,1.01505304345025,0.248993381013931,-1.55315186049349,-0.267261241912424
-0.69375149512277,0.948683298050514,0.356753034006338,0.0861891607371334,0.637623483384753,0.0666552735764928,1.01813769273646,NA,NA,NA,1.01505304345025,NA,NA,-0.267261241912424
-0.00297872195026199,0.948683298050514,-1.42701213602535,-1.12045908958274,0.637623483384753,0.99982910364739,1.01813769273646,1.0687334289668,0.699062073642556,0.67700320038633,1.01505304345025,1.32796469874096,NA,-0.267261241912424
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
