"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q19_num"
-0.276743702880545,0.485849400381161,-0.0774334227536768,-1.03033783941436,-0.481697987773516
0.77759779769544,-1.19033103093384,2.24556925985662,0.0355288910142882,-0.481697987773516
-0.45147002523551,0.485849400381161,NA,NA,NA
1.29405174612934,0.485849400381161,2.24556925985662,1.10139562144294,-0.481697987773516
0.854461701083592,0.485849400381161,1.08406791855147,1.10139562144294,-0.481697987773516
1.23522875473728,0.485849400381161,NA,NA,NA
-1.79316963070006,-1.19033103093384,-0.0774334227536768,1.10139562144294,1.7044698028909
1.57783097573602,0.485849400381161,-1.23893476405883,0.0355288910142882,-0.481697987773516
1.67136326711733,0.485849400381161,NA,NA,NA
1.03020915394502,0.485849400381161,1.08406791855147,0.0355288910142882,-0.481697987773516
0.0367582181021423,0.485849400381161,NA,NA,NA
-0.21518560047084,0.485849400381161,-0.0774334227536768,0.0355288910142882,-0.481697987773516
-0.701556646704705,0.485849400381161,-1.23893476405883,0.0355288910142882,1.7044698028909
0.738812813001821,0.485849400381161,1.08406791855147,1.10139562144294,-0.481697987773516
-1.04507974859448,0.485849400381161,-1.23893476405883,1.10139562144294,-0.481697987773516
-0.648062880082668,0.485849400381161,2.24556925985662,1.10139562144294,-0.481697987773516
-1.02935427481428,-2.86651146224885,-0.0774334227536768,0.0355288910142882,-0.481697987773516
NA,NA,NA,NA,NA
0.493412111281394,0.485849400381161,1.08406791855147,0.0355288910142882,-0.481697987773516
-0.150198437372079,0.485849400381161,1.08406791855147,0.0355288910142882,-0.481697987773516
1.99629028527752,0.485849400381161,NA,NA,NA
0.562250227198304,0.485849400381161,NA,NA,NA
0.856275931210203,0.485849400381161,-0.0774334227536768,-1.03033783941436,-0.481697987773516
1.03862928189596,0.485849400381161,1.08406791855147,1.10139562144294,-0.481697987773516
-0.232087537677783,0.485849400381161,-0.0774334227536768,0.0355288910142882,-0.481697987773516
NA,NA,NA,NA,NA
-0.0146150912074085,-2.86651146224885,NA,NA,NA
NA,NA,NA,NA,NA
0.807125508168037,0.485849400381161,1.08406791855147,1.10139562144294,-0.481697987773516
0.309949516795347,0.485849400381161,-1.23893476405883,0.0355288910142882,1.7044698028909
1.56480534366321,0.485849400381161,-0.0774334227536768,1.10139562144294,-0.481697987773516
0.068357900582594,0.485849400381161,-0.0774334227536768,-1.03033783941436,NA
-0.972646222407254,0.485849400381161,-1.23893476405883,1.10139562144294,1.7044698028909
0.664003266960335,-1.19033103093384,-0.0774334227536768,-1.03033783941436,-0.481697987773516
-0.5645236998982,-1.19033103093384,-1.23893476405883,0.0355288910142882,1.7044698028909
-0.864277367826629,-2.86651146224885,-1.23893476405883,-2.09620456984301,1.7044698028909
-0.264423037140123,0.485849400381161,-1.23893476405883,-1.03033783941436,3.89063759355532
NA,NA,NA,NA,NA
-1.76527000677216,-1.19033103093384,-1.23893476405883,-2.09620456984301,1.7044698028909
0.787480762276529,0.485849400381161,-0.0774334227536768,1.10139562144294,1.7044698028909
-0.320535150169886,-1.19033103093384,-0.0774334227536768,-1.03033783941436,-0.481697987773516
-0.827790186693781,0.485849400381161,1.08406791855147,0.0355288910142882,-0.481697987773516
1.24640710670056,0.485849400381161,NA,NA,NA
0.982638332142929,0.485849400381161,1.08406791855147,0.0355288910142882,-0.481697987773516
1.14677562391772,0.485849400381161,-0.0774334227536768,0.0355288910142882,-0.481697987773516
-0.292019752876191,0.485849400381161,NA,NA,NA
-1.19801115675053,0.485849400381161,1.08406791855147,0.0355288910142882,1.7044698028909
0.105674550312547,0.485849400381161,-1.23893476405883,1.10139562144294,-0.481697987773516
-0.400063665943049,-1.19033103093384,-0.0774334227536768,-1.03033783941436,1.7044698028909
-1.41153128112668,0.485849400381161,-0.0774334227536768,-1.03033783941436,1.7044698028909
-0.0312295155563677,0.485849400381161,-0.0774334227536768,1.10139562144294,-0.481697987773516
-1.01862974530236,0.485849400381161,-0.0774334227536768,0.0355288910142882,-0.481697987773516
-2.17684142395881,-1.19033103093384,-1.23893476405883,-1.03033783941436,-0.481697987773516
0.0619392660008182,0.485849400381161,-1.23893476405883,0.0355288910142882,-0.481697987773516
-0.242701900580009,0.485849400381161,-0.0774334227536768,0.0355288910142882,-0.481697987773516
-0.152864149423793,0.485849400381161,-0.0774334227536768,0.0355288910142882,-0.481697987773516
0.608835187804188,0.485849400381161,-0.0774334227536768,0.0355288910142882,-0.481697987773516
NA,NA,NA,NA,NA
-1.5461606964174,-1.19033103093384,-1.23893476405883,-2.09620456984301,-0.481697987773516
-0.0732475203568096,0.485849400381161,-0.0774334227536768,1.10139562144294,-0.481697987773516
1.1085986749351,0.485849400381161,-0.0774334227536768,1.10139562144294,-0.481697987773516
0.359428200345328,0.485849400381161,1.08406791855147,1.10139562144294,-0.481697987773516
-0.531857720600699,-2.86651146224885,-1.23893476405883,-1.03033783941436,-0.481697987773516
0.677964115579192,0.485849400381161,-0.0774334227536768,-1.03033783941436,-0.481697987773516
0.443996208703183,0.485849400381161,-0.0774334227536768,-1.03033783941436,-0.481697987773516
-2.11038922489649,-1.19033103093384,-1.23893476405883,-1.03033783941436,-0.481697987773516
0.133124770449835,0.485849400381161,-0.0774334227536768,1.10139562144294,-0.481697987773516
0.231805641352783,0.485849400381161,-0.0774334227536768,-1.03033783941436,-0.481697987773516
-1.76298212020566,0.485849400381161,-0.0774334227536768,1.10139562144294,-0.481697987773516
-2.17988938015649,0.485849400381161,-1.23893476405883,-2.09620456984301,-0.481697987773516
1.07919104806647,0.485849400381161,2.24556925985662,1.10139562144294,-0.481697987773516
0.224313012287036,-2.86651146224885,-0.0774334227536768,-1.03033783941436,-0.481697987773516
0.489822199344597,0.485849400381161,-0.0774334227536768,1.10139562144294,-0.481697987773516
NA,0.485849400381161,1.08406791855147,1.10139562144294,-0.481697987773516
NA,NA,NA,NA,NA
