"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22b_num"
-0.83795888020683,-1.20049009599756,0.378163409171809
0.0184671112897673,0,1.34076117797278
-1.94045846353568,0,1.34076117797278
-0.0545763100171123,0,1.34076117797278
0.392713811297052,0,1.34076117797278
0.0737753813103012,0,0.378163409171809
-1.8632751217662,-1.20049009599756,0.378163409171809
1.49927262209606,NA,-0.584434359629159
0.00659423447926952,-1.20049009599756,1.34076117797278
0.002712619501361,-1.20049009599756,1.34076117797278
-1.18642667818997,0,-0.584434359629159
0.593120132587133,0,0.378163409171809
-0.0583136446058803,1.20049009599756,-0.584434359629159
0.704391501939413,NA,-0.584434359629159
-0.345579617195881,0,-0.584434359629159
-0.255960342474274,0,1.34076117797278
-1.27179098175024,-1.20049009599756,1.34076117797278
-0.156655710937105,0,1.34076117797278
NA,NA,NA
-1.95641578666577,0,NA
-1.69678225574751,NA,1.34076117797278
0.776243318874747,0,1.34076117797278
-0.930768604939887,NA,1.34076117797278
1.86774078080078,0,-0.584434359629159
NA,NA,NA
-0.918007793868576,0,1.34076117797278
0.516199125457665,0,-0.584434359629159
0.275269391393357,0,-0.584434359629159
1.32615567821656,-1.20049009599756,-0.584434359629159
NA,NA,NA
-0.964464101222803,-1.20049009599756,1.34076117797278
NA,NA,NA
NA,NA,NA
-0.0870095635099877,-1.20049009599756,-0.584434359629159
0.771220518909819,NA,-0.584434359629159
-0.81831266392353,-1.20049009599756,0.378163409171809
-0.132907906109766,NA,0.378163409171809
-1.65308352060862,-1.20049009599756,1.34076117797278
0.445477395017877,0,-0.584434359629159
NA,NA,NA
NA,NA,NA
NA,NA,NA
1.14773444293,0,-0.584434359629159
1.06784797748502,2.40098019199512,0.378163409171809
1.04504055919503,0,-1.54703212843013
NA,NA,NA
-1.45998639841282,0,-0.584434359629159
-1.15433445606625,1.20049009599756,-1.54703212843013
1.5404215978624,0,-0.584434359629159
-0.145942150312565,1.20049009599756,-1.54703212843013
-0.123633193478681,1.20049009599756,-0.584434359629159
-0.5283203817006,-1.20049009599756,-0.584434359629159
-0.337967736965355,-1.20049009599756,0.378163409171809
0.41360210627945,0,0.378163409171809
1.48300250831275,1.20049009599756,0.378163409171809
0.894051974419369,NA,-1.54703212843013
0.979363825703112,0,0.378163409171809
0.431709606460389,1.20049009599756,-0.584434359629159
0.945897368585795,1.20049009599756,-1.54703212843013
-1.70611246083595,0,-0.584434359629159
1.12124014606445,2.40098019199512,-0.584434359629159
1.02854243184929,0,-0.584434359629159
-0.132088614004131,1.20049009599756,-1.54703212843013
1.0682243372206,2.40098019199512,-1.54703212843013
-0.280640457213973,-1.20049009599756,0.378163409171809
0.561741290727157,-1.20049009599756,-1.54703212843013
NA,NA,NA
NA,NA,NA
