"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q10e_num",63,17,26.98
"TX_RESP_Q21c_num",63,17,26.98
"TX_RESP_Q22c_num",63,17,26.98
"TX_RESP_Q22f_num",63,17,26.98
"TX_RESP_Q23e_num",63,17,26.98
"TX_RESP_Q23f_num",63,17,26.98
"TX_RESP_Q10a_num",63,16,25.4
"TX_RESP_Q10c_num",63,16,25.4
"TX_RESP_Q10d_num",63,16,25.4
"TX_RESP_Q10f_num",63,16,25.4
"TX_RESP_Q22a_num",63,16,25.4
"TX_RESP_Q22b_num",63,16,25.4
"TX_RESP_Q22d_num",63,16,25.4
"TX_RESP_Q22e_num",63,16,25.4
"TX_RESP_Q22h_num",63,16,25.4
"TX_RESP_Q23b_num",63,16,25.4
"TX_RESP_Q23c_num",63,16,25.4
"TX_RESP_Q23d_num",63,16,25.4
"TX_RESP_Q23g_num",63,16,25.4
"TX_RESP_Q23h_num",63,16,25.4
"TX_RESP_Q23i_num",63,16,25.4
"TX_RESP_Q10b_num",63,15,23.81
"TX_RESP_Q21a_num",63,15,23.81
"TX_RESP_Q21b_num",63,15,23.81
"TX_RESP_Q21d_num",63,15,23.81
"TX_RESP_Q21e_num",63,15,23.81
"TX_RESP_Q22g_num",63,15,23.81
"TX_RESP_Q23a_num",63,15,23.81
"TX_RESP_Q19_num",63,15,23.81
"TX_RESP_Q20_num",63,15,23.81
"TX_RESP_Q01",63,0,0
"TX_RESP_Q02",63,0,0
"TX_RESP_Q03",63,0,0
"TX_RESP_Q04",63,0,0
"TX_RESP_Q05a",63,0,0
"TX_RESP_Q05b",63,0,0
"TX_RESP_Q05c",63,0,0
"TX_RESP_Q06",63,0,0
"TX_RESP_Q07a",63,0,0
"TX_RESP_Q07b",63,0,0
"TX_RESP_Q07c",63,0,0
"TX_RESP_Q07d",63,0,0
"TX_RESP_Q07e",63,0,0
"TX_RESP_Q08",63,0,0
"TX_RESP_Q09",63,0,0
"TX_RESP_Q10a",63,0,0
"TX_RESP_Q10b",63,0,0
"TX_RESP_Q10c",63,0,0
"TX_RESP_Q10d",63,0,0
"TX_RESP_Q10e",63,0,0
"TX_RESP_Q10f",63,0,0
"TX_RESP_Q11a",63,0,0
"TX_RESP_Q11b",63,0,0
"TX_RESP_Q11c",63,0,0
"TX_RESP_Q12a",63,0,0
"TX_RESP_Q12b",63,0,0
"TX_RESP_Q12c",63,0,0
"TX_RESP_Q12d",63,0,0
"TX_RESP_Q12e",63,0,0
"TX_RESP_Q12f",63,0,0
"TX_RESP_Q12g",63,0,0
"TX_RESP_Q13a",63,0,0
"TX_RESP_Q13b",63,0,0
"TX_RESP_Q13c",63,0,0
"TX_RESP_Q13d",63,0,0
"TX_RESP_Q13e",63,0,0
"TX_RESP_Q13f",63,0,0
"TX_RESP_Q13g",63,0,0
"TX_RESP_Q13h",63,0,0
"TX_RESP_Q13i",63,0,0
"TX_RESP_Q14",63,0,0
"TX_RESP_Q15a",63,0,0
"TX_RESP_Q15b",63,0,0
"TX_RESP_Q16",63,0,0
"TX_RESP_Q17",63,0,0
"TX_RESP_Q18",63,0,0
"TX_RESP_Q19",63,0,0
"TX_RESP_Q20",63,0,0
"TX_RESP_Q21a",63,0,0
"TX_RESP_Q21b",63,0,0
"TX_RESP_Q21c",63,0,0
"TX_RESP_Q21d",63,0,0
"TX_RESP_Q21e",63,0,0
"TX_RESP_Q22a",63,0,0
"TX_RESP_Q22b",63,0,0
"TX_RESP_Q22c",63,0,0
"TX_RESP_Q22d",63,0,0
"TX_RESP_Q22e",63,0,0
"TX_RESP_Q22f",63,0,0
"TX_RESP_Q22g",63,0,0
"TX_RESP_Q22h",63,0,0
"TX_RESP_Q23a",63,0,0
"TX_RESP_Q23b",63,0,0
"TX_RESP_Q23c",63,0,0
"TX_RESP_Q23d",63,0,0
"TX_RESP_Q23e",63,0,0
"TX_RESP_Q23f",63,0,0
"TX_RESP_Q23g",63,0,0
"TX_RESP_Q23h",63,0,0
"TX_RESP_Q23i",63,0,0
"TX_RESP_Q24",63,0,0
"TX_RESP_Q25",63,0,0
