"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num"
-0.0595278216004652,0.787367373599724,-0.654047229011619,1.36666666666667,0.529062614128752,0.716846255319831,-0.714673384525969
-0.0752746897953907,-1.64034869499943,-0.654047229011619,-1.03333333333333,-0.936033855766254,-1.99962376483953,-1.91662407668328
-1.69828727333546,-1.64034869499943,-1.72430633103063,1.36666666666667,-0.936033855766254,-0.641388754759849,-0.714673384525969
2.09577333092035,0.787367373599724,0.416211873007394,-1.03333333333333,0.529062614128752,-0.641388754759849,0.487277307631342
2.72743655109471,0.787367373599724,-0.654047229011619,-1.03333333333333,-0.936033855766254,-0.641388754759849,-0.714673384525969
-0.804969395558654,-0.426490660699851,1.48647097502641,0.166666666666667,1.99415908402376,2.07508126539951,1.68922799978865
-0.703543978952634,-0.426490660699851,-0.654047229011619,-1.03333333333333,-0.936033855766254,0.716846255319831,-0.714673384525969
-1.17910984025127,-0.426490660699851,NA,NA,NA,NA,1.68922799978865
-0.477303446878429,0.787367373599724,0.416211873007394,-1.03333333333333,-0.936033855766254,-0.641388754759849,-0.714673384525969
-0.971455532052745,-0.426490660699851,1.48647097502641,0.166666666666667,0.529062614128752,0.716846255319831,0.487277307631342
-1.73336280479809,-0.426490660699851,0.416211873007394,1.36666666666667,0.529062614128752,2.07508126539951,0.487277307631342
-0.333391408740018,-0.426490660699851,1.48647097502641,0.166666666666667,0.529062614128752,-0.641388754759849,0.487277307631342
NA,NA,NA,NA,NA,NA,NA
-0.694628849333768,0.787367373599724,0.416211873007394,1.36666666666667,0.529062614128752,0.716846255319831,0.487277307631342
-0.988352086404454,-0.426490660699851,0.416211873007394,0.166666666666667,0.529062614128752,0.716846255319831,0.487277307631342
-0.907940474047949,-0.426490660699851,0.416211873007394,0.166666666666667,0.529062614128752,0.716846255319831,0.487277307631342
-0.315998767689797,-1.64034869499943,0.416211873007394,0.166666666666667,0.529062614128752,0.716846255319831,0.487277307631342
0.997398595966994,2.0012254078993,-0.654047229011619,-1.03333333333333,-0.936033855766254,-1.99962376483953,-0.714673384525969
0.529314691391208,2.0012254078993,-1.72430633103063,-1.03333333333333,-0.936033855766254,-0.641388754759849,-1.91662407668328
-0.280925490434818,0.787367373599724,-0.654047229011619,1.36666666666667,0.529062614128752,0.716846255319831,1.68922799978865
0.813346586589912,0.787367373599724,-1.72430633103063,0.166666666666667,-0.936033855766254,-0.641388754759849,-0.714673384525969
0.585770758510917,-0.426490660699851,-1.72430633103063,-1.03333333333333,-0.936033855766254,-0.641388754759849,-0.714673384525969
-1.54652880127429,0.787367373599724,1.48647097502641,1.36666666666667,0.529062614128752,0.716846255319831,0.487277307631342
0.980136457438402,-0.426490660699851,-0.654047229011619,-1.03333333333333,-0.936033855766254,-0.641388754759849,-0.714673384525969
0.139161885171952,-0.426490660699851,-0.654047229011619,0.166666666666667,0.529062614128752,-0.641388754759849,-0.714673384525969
-1.13719357350882,-1.64034869499943,0.416211873007394,-1.03333333333333,-0.936033855766254,-0.641388754759849,-0.714673384525969
NA,NA,NA,NA,NA,NA,NA
0.678601666283016,-0.426490660699851,-0.654047229011619,-1.03333333333333,-2.40113032566126,-0.641388754759849,-0.714673384525969
0.544322461251877,0.787367373599724,0.416211873007394,1.36666666666667,0.529062614128752,-0.641388754759849,0.487277307631342
1.12049256351148,-0.426490660699851,-0.654047229011619,0.166666666666667,0.529062614128752,-0.641388754759849,-0.714673384525969
0.223430889613682,-0.426490660699851,1.48647097502641,-1.03333333333333,0.529062614128752,0.716846255319831,0.487277307631342
0.111254452270187,0.787367373599724,-0.654047229011619,0.166666666666667,0.529062614128752,0.716846255319831,1.68922799978865
0.159156505786313,2.0012254078993,0.416211873007394,1.36666666666667,0.529062614128752,0.716846255319831,1.68922799978865
NA,NA,NA,NA,NA,NA,NA
-0.737149203473538,-0.426490660699851,0.416211873007394,0.166666666666667,0.529062614128752,0.716846255319831,0.487277307631342
0.649529915001577,0.787367373599724,-0.654047229011619,-1.03333333333333,-0.936033855766254,-0.641388754759849,-0.714673384525969
NA,NA,NA,NA,NA,NA,NA
0.0496461520370941,-0.426490660699851,1.48647097502641,1.36666666666667,1.99415908402376,-0.641388754759849,-0.714673384525969
NA,NA,NA,NA,NA,NA,NA
0.322537813394793,-0.426490660699851,1.48647097502641,1.36666666666667,1.99415908402376,2.07508126539951,1.68922799978865
0.821918593601011,-1.64034869499943,-0.654047229011619,-1.03333333333333,-0.936033855766254,-0.641388754759849,-0.714673384525969
1.09571356829512,0.787367373599724,0.416211873007394,-1.03333333333333,-0.936033855766254,-0.641388754759849,-0.714673384525969
