"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q23c_num"
-1.3619552230645,NA,NA,NA,NA
-1.06470210271588,0.494151845601762,1.67378376931734,2.09669727833118,0.324893144826965
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.464779275234254,1.48245553680529,-0.264281647786948,-1.27847395020194,1.40787029425018
-0.431851904991212,1.48245553680529,-0.264281647786948,0.971640202153476,0.324893144826965
NA,NA,NA,NA,NA
2.13883415075016,0.494151845601762,0.704751060765195,-0.153416874024233,0.324893144826965
0.804748465278502,NA,NA,NA,NA
-0.657233487585272,1.48245553680529,1.67378376931734,0.971640202153476,1.40787029425018
0.388505428744163,-1.48245553680529,-1.23331435633909,-1.27847395020194,-1.84106115401947
-0.0575044232365485,1.48245553680529,-0.264281647786948,-1.27847395020194,1.40787029425018
-1.14458616996063,0.494151845601762,0.704751060765195,0.971640202153476,NA
NA,NA,NA,NA,NA
1.62995542205597,-1.48245553680529,-1.23331435633909,-1.27847395020194,-0.758084004596253
-1.27253596439124,0.494151845601762,1.67378376931734,0.971640202153476,NA
0.172782639514746,-1.48245553680529,-0.264281647786948,-0.153416874024233,0.324893144826965
-0.0460923982195961,-0.494151845601762,-1.23331435633909,-1.27847395020194,0.324893144826965
1.49055675287775,-0.494151845601762,-0.264281647786948,0.971640202153476,-0.758084004596253
1.50149452099819,-0.494151845601762,-0.264281647786948,-0.153416874024233,0.324893144826965
-0.484540202194927,NA,NA,NA,NA
0.73121879751843,-0.494151845601762,-1.23331435633909,-0.153416874024233,-1.84106115401947
0.253130284138044,0.494151845601762,-0.264281647786948,-0.153416874024233,0.324893144826965
-1.44455413164832,-0.494151845601762,0.704751060765195,0.971640202153476,0.324893144826965
NA,NA,NA,NA,NA
0.417296351996929,-0.494151845601762,-0.264281647786948,-0.153416874024233,0.324893144826965
0.480641880407917,0.494151845601762,-0.264281647786948,-0.153416874024233,0.324893144826965
NA,NA,NA,NA,NA
0.0780121872266539,-1.48245553680529,-1.23331435633909,-1.27847395020194,-1.84106115401947
-0.860551768595424,-0.494151845601762,-0.264281647786948,-0.153416874024233,-0.758084004596253
-0.796289829669645,0.494151845601762,1.67378376931734,0.971640202153476,0.324893144826965
NA,NA,NA,NA,NA
