"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21e_num","TX_RESP_Q22h_num","TX_RESP_Q23g_num","TX_RESP_Q20_num"
-0.551837808433925,0.288926484346039,0.845636755848893,-1.04102004852597,-1.18198492097558,-0.409317471580181
-0.225901510447304,-1.09792064051495,0.845636755848893,1.23029642098524,0.107453174634144,-0.409317471580181
-0.313115783467913,-1.09792064051495,-2.05368926420445,1.23029642098524,0.107453174634144,-0.409317471580181
1.42685019806778,0.288926484346039,0.845636755848893,0.0946381862296342,1.39689127024387,-0.409317471580181
1.38288625148898,1.67577360920703,0.845636755848893,-1.04102004852597,0.107453174634144,-0.409317471580181
NA,NA,NA,NA,NA,NA
-0.728084722798919,-1.09792064051495,-1.08724725752,1.23029642098524,0.107453174634144,-0.409317471580181
-1.63063862233201,0.288926484346039,-1.08724725752,0.0946381862296342,0.107453174634144,-0.409317471580181
0.0119655085546115,1.67577360920703,0.845636755848893,0.0946381862296342,0.107453174634144,-0.409317471580181
-0.722032392745243,0.288926484346039,-1.08724725752,0.0946381862296342,0.107453174634144,1.55540639200469
-0.810503415538314,-1.09792064051495,0.845636755848893,0.0946381862296342,-2.47142301658531,1.55540639200469
NA,NA,NA,NA,NA,NA
0.312575869296078,0.288926484346039,0.845636755848893,0.0946381862296342,-1.18198492097558,1.55540639200469
0.315551804525312,-1.09792064051495,-1.08724725752,-2.17667828328158,0.107453174634144,-0.409317471580181
0.554546032673157,0.288926484346039,0.845636755848893,1.23029642098524,0.107453174634144,-0.409317471580181
-0.30192559175863,-1.09792064051495,0.845636755848893,-1.04102004852597,0.107453174634144,-0.409317471580181
NA,NA,NA,NA,NA,NA
-0.890898919649564,0.288926484346039,-1.08724725752,1.23029642098524,0.107453174634144,3.52013025558956
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.148169308656978,0.288926484346039,-0.120805250835556,1.23029642098524,1.39689127024387,-0.409317471580181
-0.493756605235099,0.288926484346039,0.845636755848893,-1.04102004852597,0.107453174634144,-0.409317471580181
1.09634028136262,1.67577360920703,0.845636755848893,0.0946381862296342,1.39689127024387,-0.409317471580181
-1.50627652361309,-1.09792064051495,-1.08724725752,0.0946381862296342,0.107453174634144,-0.409317471580181
-1.08057197874296,-1.09792064051495,-0.120805250835556,1.23029642098524,-2.47142301658531,-0.409317471580181
1.26473770522423,1.67577360920703,-1.08724725752,-1.04102004852597,0.107453174634144,-0.409317471580181
0.616366985571148,0.288926484346039,0.845636755848893,0.0946381862296342,0.107453174634144,-0.409317471580181
-0.29705995692797,0.288926484346039,0.845636755848893,-1.04102004852597,0.107453174634144,-0.409317471580181
2.42261388627005,-1.09792064051495,-1.08724725752,-1.04102004852597,1.39689127024387,-0.409317471580181
