"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22c_num","TX_RESP_Q23e_num","TX_RESP_Q19_num"
-1.22662748071899,-0.120805250835556,-0.524860229841779,-0.713969028074499,-0.530271274679762
-1.20047289341159,-1.08724725752,1.48710398455171,0.4283814168447,-0.530271274679762
0.740617058666163,1.81207876253334,-0.524860229841779,-0.713969028074499,-0.530271274679762
1.3253802722677,1.81207876253334,-0.524860229841779,-1.8563194729937,-0.530271274679762
1.42873822951719,-1.08724725752,-1.53084233703852,-0.713969028074499,-0.530271274679762
NA,NA,NA,NA,NA
-1.5029829763979,-0.120805250835556,0.481121877354964,0.4283814168447,1.28780166707942
0.594000461272282,0.845636755848893,0.481121877354964,-0.713969028074499,-0.530271274679762
0.239569565780793,-0.120805250835556,0.481121877354964,0.4283814168447,-0.530271274679762
-1.23409969074112,-1.08724725752,0.481121877354964,0.4283814168447,1.28780166707942
0.832584250617474,-1.08724725752,-1.53084233703852,-0.713969028074499,-0.530271274679762
NA,NA,NA,NA,NA
0.745406408992736,-1.08724725752,-0.524860229841779,-1.8563194729937,1.28780166707942
-0.246584224484637,0.845636755848893,-1.53084233703852,-0.713969028074499,-0.530271274679762
-0.739136582475722,-1.08724725752,1.48710398455171,0.4283814168447,1.28780166707942
-0.263179935612407,-0.120805250835556,0.481121877354964,0.4283814168447,-0.530271274679762
NA,NA,NA,NA,NA
-1.37291631198741,-1.08724725752,1.48710398455171,0.4283814168447,3.1058746088386
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.183839086670597,0.845636755848893,1.48710398455171,1.5707318617639,-0.530271274679762
-0.55707243446487,-1.08724725752,-0.524860229841779,-0.713969028074499,-0.530271274679762
-0.115780350094285,0.845636755848893,0.481121877354964,1.5707318617639,1.28780166707942
-1.07762361708171,0.845636755848893,NA,-0.713969028074499,-0.530271274679762
0.0778007393655187,-0.120805250835556,-0.524860229841779,1.5707318617639,-0.530271274679762
1.13914773122175,-0.120805250835556,0.481121877354964,0.4283814168447,-0.530271274679762
0.578577357649629,-0.120805250835556,0.481121877354964,0.4283814168447,-0.530271274679762
-0.436662354171406,-0.120805250835556,-1.53084233703852,1.5707318617639,-0.530271274679762
2.08747768962023,1.81207876253334,-0.524860229841779,-0.713969028074499,-0.530271274679762
