"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
0.162864643290801,-0.50395263067897,0.682221028637269,0.471404520791032,0.393178549746393,-0.700300975251854,0.503952630678969,-0.471404520791032,-1.36082763487954,0.769800358919501,-0.764719112901872,-0.764719112901872,-0.471404520791032,-0.14213381090374,0.384900179459751,-0.471404520791032,0.629940788348712,-1.46666666666667,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.389060892836162,-0.50395263067897,0.682221028637269,0.471404520791032,-1.37612492411237,-0.700300975251854,0.503952630678969,-0.471404520791032,1.08866210790363,-0.384900179459751,0.611775290321498,0.611775290321498,0.942809041582063,1.13707048722992,-0.769800358919501,0.942809041582063,-1.63784604970665,0.933333333333333,-0.333333333333333
-0.259987546560923,1.76383420737639,-0.409332617182361,0.471404520791032,-0.49147318718299,-0.700300975251854,0.503952630678969,0.942809041582063,1.08866210790363,-0.384900179459751,-0.764719112901872,0.611775290321498,-0.471404520791032,1.13707048722992,0.384900179459751,-0.471404520791032,-0.50395263067897,-0.266666666666667,-0.333333333333333
-0.576374079299711,-0.50395263067897,0.682221028637269,0.471404520791032,-0.49147318718299,0.0875376219064817,0.503952630678969,0.942809041582063,0.272165526975909,0.769800358919501,0.611775290321498,0.611775290321498,-0.471404520791032,-0.14213381090374,-0.769800358919501,0.942809041582063,0.629940788348712,0.933333333333333,-0.333333333333333
-0.225418542389622,-0.50395263067897,-1.50088626300199,-2.35702260395516,0.393178549746393,-0.700300975251854,0.503952630678969,-0.471404520791032,-0.544331053951817,-0.384900179459751,0.611775290321498,-0.764719112901872,-0.471404520791032,-1.4213381090374,-0.769800358919501,-1.88561808316413,-0.50395263067897,-0.266666666666667,-0.333333333333333
-0.560244731766722,-0.50395263067897,0.682221028637269,0.471404520791032,0.393178549746393,0.0875376219064817,0.503952630678969,0.942809041582063,0.272165526975909,-0.384900179459751,-0.764719112901872,-0.764719112901872,-0.471404520791032,-0.14213381090374,1.539600717839,-0.471404520791032,-0.50395263067897,-0.266666666666667,-0.333333333333333
-1.31617574293874,-0.50395263067897,NA,0.471404520791032,-1.37612492411237,-0.700300975251854,0.503952630678969,0.942809041582063,1.08866210790363,1.92450089729875,1.98826969354487,1.98826969354487,2.35702260395516,1.13707048722992,1.539600717839,0.942809041582063,-0.50395263067897,0.933333333333333,2.66666666666667
1.18307690190913,1.76383420737639,0.682221028637269,0.471404520791032,1.27783028667578,1.66321481622315,-1.76383420737639,-0.471404520791032,-1.36082763487954,-0.384900179459751,-0.764719112901872,-0.764719112901872,-0.471404520791032,-1.4213381090374,-0.769800358919501,0.942809041582063,0.629940788348712,-1.46666666666667,-0.333333333333333
1.98131999059194,-0.50395263067897,-1.50088626300199,-0.942809041582063,1.27783028667578,1.66321481622315,-1.76383420737639,-1.88561808316413,-0.544331053951817,-1.539600717839,-0.764719112901872,-0.764719112901872,-0.471404520791032,-0.14213381090374,-0.769800358919501,-0.471404520791032,1.76383420737639,0.933333333333333,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
