"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22d_num"
NA,NA,NA,NA,NA,NA
-1.11515409407079,0.318456947468662,-0.18688724979883,-0.79481637462515,-1.90461461145866,1.5204149126827
0.894709896576729,0.318456947468662,-0.18688724979883,0.0467539043897148,-0.0505649896847433,0.0760207456341353
-0.0490490383690094,0.318456947468662,-1.23345584867228,-0.79481637462515,0.876459821202215,0.0760207456341353
-1.11558319672123,0.318456947468662,0.85968134907462,-0.79481637462515,0.876459821202215,-1.36837342141443
-1.95739969614898,0.318456947468662,-1.23345584867228,0.0467539043897148,-0.977589800571701,0.0760207456341353
-1.5933739396479,0.318456947468662,-0.18688724979883,-0.79481637462515,-0.0505649896847433,1.5204149126827
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.155577456038969,0.318456947468662,-0.18688724979883,-0.79481637462515,0.876459821202215,1.5204149126827
-0.035107336282131,0.318456947468662,-1.23345584867228,1.72989446241945,0.876459821202215,0.0760207456341353
0.5236456263784,0.318456947468662,0.85968134907462,-0.79481637462515,-0.0505649896847433,-1.36837342141443
-0.115294950440272,0.318456947468662,-0.18688724979883,1.72989446241945,0.876459821202215,-1.36837342141443
-1.08589423020824,-4.21955455395977,-1.23345584867228,-0.79481637462515,-1.90461461145866,1.5204149126827
-1.10428549071977,0.318456947468662,-1.23345584867228,-0.79481637462515,-0.0505649896847433,1.5204149126827
-0.455156272289794,0.318456947468662,-1.23345584867228,-0.79481637462515,-0.0505649896847433,-1.36837342141443
-1.36072323398999,0.318456947468662,-1.23345584867228,-0.79481637462515,-0.977589800571701,0.0760207456341353
-0.615568906789838,0.318456947468662,0.85968134907462,-0.79481637462515,0.876459821202215,1.5204149126827
1.09958172767423,0.318456947468662,-0.18688724979883,-0.79481637462515,0.876459821202215,0.0760207456341353
0.862482562011367,0.318456947468662,0.85968134907462,0.0467539043897148,-0.0505649896847433,0.0760207456341353
NA,NA,NA,NA,NA,NA
-1.91106342010389,-1.95054880324556,-0.18688724979883,0.88832418340458,-0.977589800571701,-1.36837342141443
1.35897374063953,0.318456947468662,-0.18688724979883,0.0467539043897148,0.876459821202215,-1.36837342141443
0.399521463689545,0.318456947468662,-0.18688724979883,1.72989446241945,0.876459821202215,-1.36837342141443
0.0337528546287298,-1.95054880324556,-0.18688724979883,-0.79481637462515,0.876459821202215,0.0760207456341353
-0.652611074259823,-4.21955455395977,0.85968134907462,-0.79481637462515,-0.977589800571701,0.0760207456341353
1.14262815681883,0.318456947468662,0.85968134907462,0.88832418340458,0.876459821202215,0.0760207456341353
0.446498098451179,0.318456947468662,-0.18688724979883,NA,-1.90461461145866,0.0760207456341353
1.59824815677167,0.318456947468662,0.85968134907462,1.72989446241945,-1.90461461145866,0.0760207456341353
0.243563859741414,0.318456947468662,-1.23345584867228,-0.79481637462515,-0.0505649896847433,0.0760207456341353
-0.00757602555188095,0.318456947468662,-0.18688724979883,-0.79481637462515,-1.90461461145866,1.5204149126827
0.933004182624944,0.318456947468662,-0.18688724979883,-0.79481637462515,0.876459821202215,0.0760207456341353
0.256673738571596,0.318456947468662,-1.23345584867228,-0.79481637462515,-0.977589800571701,-1.36837342141443
NA,NA,NA,NA,NA,NA
1.61161991883071,0.318456947468662,0.85968134907462,0.0467539043897148,-0.0505649896847433,0.0760207456341353
-0.33191671691726,0.318456947468662,0.85968134907462,-0.79481637462515,-0.0505649896847433,0.0760207456341353
0.791557142343094,0.318456947468662,-1.23345584867228,1.72989446241945,0.876459821202215,0.0760207456341353
0.788094543979964,0.318456947468662,0.85968134907462,0.88832418340458,0.876459821202215,-1.36837342141443
0.150604140797902,0.318456947468662,1.90624994794807,0.88832418340458,-0.977589800571701,1.5204149126827
-1.31459491875189,0.318456947468662,1.90624994794807,-0.79481637462515,-1.90461461145866,0.0760207456341353
-0.444365776565412,0.318456947468662,1.90624994794807,1.72989446241945,-1.90461461145866,-1.36837342141443
-0.213132232039175,0.318456947468662,-0.18688724979883,-0.79481637462515,-0.0505649896847433,0.0760207456341353
-1.79806862560393,NA,-0.18688724979883,NA,NA,1.5204149126827
1.17062707480298,0.318456947468662,NA,NA,NA,NA
1.01964277576595,0.318456947468662,1.90624994794807,1.72989446241945,0.876459821202215,0.0760207456341353
-0.544475149309012,0.318456947468662,-0.18688724979883,-0.79481637462515,0.876459821202215,1.5204149126827
NA,NA,NA,NA,NA,NA
0.303054031289943,0.318456947468662,NA,NA,NA,0.0760207456341353
1.25359071509504,0.318456947468662,1.90624994794807,-0.79481637462515,0.876459821202215,0.0760207456341353
-1.57636245405554,0.318456947468662,-1.23345584867228,-0.79481637462515,-1.90461461145866,1.5204149126827
-0.241071755474207,0.318456947468662,-1.23345584867228,-0.79481637462515,0.876459821202215,-1.36837342141443
-0.0609838277991596,0.318456947468662,-1.23345584867228,-0.79481637462515,0.876459821202215,0.0760207456341353
0.407245451196293,0.318456947468662,0.85968134907462,0.88832418340458,0.876459821202215,-1.36837342141443
1.44153687713601,0.318456947468662,0.85968134907462,1.72989446241945,-0.0505649896847433,-1.36837342141443
-1.47762734416132,-1.95054880324556,-1.23345584867228,-0.79481637462515,-0.0505649896847433,0.0760207456341353
NA,NA,NA,NA,NA,NA
0.364401470788893,0.318456947468662,0.85968134907462,0.88832418340458,0.876459821202215,0.0760207456341353
1.04402727381252,0.318456947468662,0.85968134907462,1.72989446241945,-0.0505649896847433,0.0760207456341353
-0.24161749032601,-1.95054880324556,-1.23345584867228,0.88832418340458,0.876459821202215,0.0760207456341353
