"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q19_num"
1.40211059515968,0.549079988477907,1.08012344973464,0.544773201055176,0.329380097110665,-0.333775127209573
0.340321554753329,0.549079988477907,0,0.544773201055176,1.35045839815373,-0.333775127209573
NA,NA,NA,NA,NA,NA
-1.66817238077901,0.549079988477907,-1.08012344973464,-1.56168317635817,0.329380097110665,2.89271776914963
1.48551834706918,-1.34219552739044,0,0.544773201055176,-0.691698203932397,-0.333775127209573
-1.3590656171257,0.549079988477907,1.08012344973464,0.544773201055176,0.329380097110665,-0.333775127209573
0.85315106734345,0.549079988477907,1.08012344973464,0.544773201055176,-0.691698203932397,-0.333775127209573
-0.983501215508238,0.549079988477907,1.08012344973464,0.544773201055176,1.35045839815373,-0.333775127209573
-0.635789210128863,0.549079988477907,1.08012344973464,-1.56168317635817,-1.71277650497546,-0.333775127209573
0.464507061889402,0.549079988477907,1.08012344973464,-1.56168317635817,-1.71277650497546,-0.333775127209573
-0.414212012414521,-1.34219552739044,-1.08012344973464,0.544773201055176,-0.691698203932397,-0.333775127209573
1.89236611533561,-1.34219552739044,1.08012344973464,0.544773201055176,-0.691698203932397,-0.333775127209573
-1.13770869119889,0.549079988477907,0,-2.61491136506484,1.35045839815373,-0.333775127209573
-0.990044892040207,0.549079988477907,-2.16024689946929,-2.61491136506484,1.35045839815373,2.89271776914963
0.122893363811717,-1.34219552739044,1.08012344973464,0.544773201055176,0.329380097110665,-0.333775127209573
0.611886552463603,-1.34219552739044,1.08012344973464,0.544773201055176,-1.71277650497546,-0.333775127209573
0.243246191158016,2.44035550434625,1.08012344973464,0.544773201055176,-0.691698203932397,-0.333775127209573
NA,NA,NA,NA,NA,NA
1.16317186997502,-1.34219552739044,0,0.544773201055176,-0.691698203932397,-0.333775127209573
-0.123786381590466,-1.34219552739044,NA,NA,0.329380097110665,NA
-0.000780782378407744,0.549079988477907,0,-0.508454987651497,0.329380097110665,-0.333775127209573
-1.37962815668517,0.549079988477907,-1.08012344973464,0.544773201055176,-0.691698203932397,-0.333775127209573
NA,NA,NA,NA,NA,NA
-0.155824646266857,0.549079988477907,0,0.544773201055176,0.329380097110665,-0.333775127209573
0.885058334853801,0.549079988477907,0,0.544773201055176,1.35045839815373,-0.333775127209573
1.36551580241115,-1.34219552739044,-1.08012344973464,-0.508454987651497,-0.691698203932397,-0.333775127209573
-1.14063122423596,0.549079988477907,0,-0.508454987651497,0.329380097110665,-0.333775127209573
0.0706030570264165,0.549079988477907,0,0.544773201055176,-1.71277650497546,-0.333775127209573
-1.44464005300332,0.549079988477907,0,0.544773201055176,1.35045839815373,-0.333775127209573
0.821466008927467,0.549079988477907,NA,NA,0.329380097110665,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.80289485206474,0.549079988477907,-1.08012344973464,0.544773201055176,1.35045839815373,-0.333775127209573
-0.842216157622051,-1.34219552739044,-2.16024689946929,0.544773201055176,-0.691698203932397,2.89271776914963
0.633189425025446,-1.34219552739044,0,0.544773201055176,0.329380097110665,-0.333775127209573
0.72389092583912,NA,NA,NA,NA,NA
NA,0.549079988477907,-1.08012344973464,0.544773201055176,0.329380097110665,-0.333775127209573
