"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num"
0.464015915270072,-2.08384639476233,0.98999664408486,-0.730611472790825,0.838081709847526,-0.036981620314361,-2.16660975484536,-0.638247688163837
0.665271070678545,0.552857206773679,-0.0899996949168057,-0.730611472790825,-0.838081709847526,-1.14643022974519,0.524547624857296,-0.638247688163837
NA,NA,NA,NA,NA,NA,NA,NA
-0.190142064126815,0.552857206773679,-0.0899996949168057,0.500990724199423,0.838081709847526,-1.14643022974519,0.524547624857296,-0.638247688163837
-2.13609121699194,-0.765494593994324,0.98999664408486,0.500990724199423,0.838081709847526,1.07246698911647,0.524547624857296,0.502861814916963
0.671205682841408,-2.08384639476233,-0.0899996949168057,-0.730611472790825,-0.838081709847526,-0.036981620314361,-0.82103106499403,0.502861814916963
0.0512958695883399,0.552857206773679,0.98999664408486,-0.730611472790825,0.838081709847526,-1.14643022974519,0.524547624857296,0.502861814916963
-0.897239227933032,-0.765494593994324,-1.16999603391847,0.500990724199423,-0.838081709847526,-1.14643022974519,-0.82103106499403,0.502861814916963
-1.2132723967026,0.552857206773679,0.98999664408486,0.500990724199423,-0.838081709847526,-0.036981620314361,0.524547624857296,0.502861814916963
NA,NA,NA,NA,NA,NA,NA,NA
-1.30465904512969,0.552857206773679,-0.0899996949168057,-0.730611472790825,0.838081709847526,-2.25587883917603,-0.82103106499403,0.502861814916963
-1.68080720136963,0.552857206773679,-0.0899996949168057,1.73259292118967,0.838081709847526,1.07246698911647,0.524547624857296,0.502861814916963
-1.79017465955645,0.552857206773679,0.98999664408486,1.73259292118967,0.838081709847526,1.07246698911647,1.87012631470862,1.64397131799776
NA,NA,NA,NA,NA,NA,NA,NA
0.65707821365927,0.552857206773679,0.98999664408486,-0.730611472790825,-0.838081709847526,-1.14643022974519,0.524547624857296,0.502861814916963
-0.469720574687965,0.552857206773679,-0.0899996949168057,-0.730611472790825,0.838081709847526,1.07246698911647,1.87012631470862,0.502861814916963
1.24740918913737,0.552857206773679,-2.24999237292014,-0.730611472790825,-0.838081709847526,-1.14643022974519,-2.16660975484536,0.502861814916963
0.844535732672438,-2.08384639476233,-0.0899996949168057,-0.730611472790825,-0.838081709847526,-0.036981620314361,-0.82103106499403,-1.77935719124464
0.186653116738852,0.552857206773679,0.98999664408486,1.73259292118967,0.838081709847526,1.07246698911647,0.524547624857296,-1.77935719124464
1.88192799573468,-2.08384639476233,-1.16999603391847,-0.730611472790825,-0.838081709847526,-2.25587883917603,-0.82103106499403,-1.77935719124464
-0.0809090672443128,0.552857206773679,-1.16999603391847,-0.730611472790825,0.838081709847526,-1.14643022974519,0.524547624857296,0.502861814916963
0.0527335375304863,0.552857206773679,-0.0899996949168057,0.500990724199423,-0.838081709847526,-1.14643022974519,0.524547624857296,-0.638247688163837
