"PROFICIENCIA_LP_SAEB","TX_RESP_Q23d_num"
1.87110778881865,0.291912518568387
-0.259684662168348,0.291912518568387
0.703130783129946,0.291912518568387
0.520051149583022,-0.997367771775322
NA,NA
-0.449193279815467,1.5811928089121
-1.01420316130572,0.291912518568387
-1.32413814464553,1.5811928089121
-1.35926400043773,0.291912518568387
-1.10817236966002,0.291912518568387
-0.490651422854793,0.291912518568387
-1.58987151669669,0.291912518568387
-0.49422644755972,0.291912518568387
1.49226012072466,0.291912518568387
1.46475660356997,-2.28664806211903
NA,NA
NA,NA
-1.66354377970624,0.291912518568387
-0.532938637096959,0.291912518568387
-1.38222778160474,1.5811928089121
0.180354101535031,0.291912518568387
1.1682750458733,-2.28664806211903
-0.785099268571685,-0.997367771775322
0.0401407689254416,-2.28664806211903
0.448008140765802,0.291912518568387
0.620900335613019,-0.997367771775322
0.778461142944205,0.291912518568387
-1.33960266418822,-0.997367771775322
-0.35575794479636,0.291912518568387
0.677559219394485,0.291912518568387
-1.11770155838376,1.5811928089121
-0.607558032216015,0.291912518568387
NA,NA
NA,NA
NA,NA
-0.163053656898768,0.291912518568387
NA,NA
0.878817906919097,0.291912518568387
-0.682624636030207,-0.997367771775322
0.471827350495282,0.291912518568387
NA,NA
-1.5711422414367,0.291912518568387
-7.50441367335686e-05,-2.28664806211903
NA,NA
1.7118059365216,-0.997367771775322
0.114410951830023,0.291912518568387
1.35048791901717,-0.997367771775322
NA,NA
0.221524593666952,-0.997367771775322
NA,NA
0.0382854251327811,-0.997367771775322
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.386041988300405,0.291912518568387
NA,NA
0.299505441356371,-0.997367771775322
0.194420518193199,0.291912518568387
NA,NA
-0.892490506302529,0.291912518568387
0.627419769233639,0.291912518568387
1.17497663256139,-0.997367771775322
NA,NA
-0.107373324293902,0.291912518568387
NA,NA
2.67781702926988,1.5811928089121
-0.296804055487336,1.5811928089121
0.104428284278018,0.291912518568387
-1.26799929430541,0.291912518568387
1.13788738148238,0.291912518568387
-0.499264898536115,1.5811928089121
NA,NA
NA,NA
