"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q23h_num","TX_RESP_Q20_num"
-0.751486036049546,-0.948683298050514,0.258198889747162,-0.173902085910063,-0.873862897505303,-0.955682337014642,-0.869510429550315,1.29903810567666,-0.25
0.628591866682751,0.632455532033676,0.258198889747162,1.21731460137044,NA,0.373962653614425,0.521706257730189,-0.433012701892219,-0.25
-0.983396396473977,-2.5298221281347,0.258198889747162,-1.56511877319057,-0.873862897505303,-0.955682337014642,0.521706257730189,-0.433012701892219,-0.25
0.750980279590952,0.632455532033676,0.258198889747162,1.21731460137044,1.31079434625795,1.03878514892896,0.521706257730189,-0.433012701892219,-0.25
-0.645660650619257,0.632455532033676,0.258198889747162,-0.173902085910063,1.31079434625795,-0.955682337014642,-2.26072711683082,-2.1650635094611,-0.25
0.395048954644858,0.632455532033676,0.258198889747162,1.21731460137044,1.31079434625795,1.03878514892896,-2.26072711683082,-0.433012701892219,-0.25
-1.37942790463337,-0.948683298050514,-3.61478445646026,-0.173902085910063,-0.145643816250884,1.03878514892896,0.521706257730189,-0.433012701892219,3.75
-0.0940431350346076,NA,NA,-0.173902085910063,-0.873862897505303,1.03878514892896,0.521706257730189,1.29903810567666,-0.25
0.669212707292206,0.632455532033676,0.258198889747162,-0.173902085910063,-0.873862897505303,-0.955682337014642,0.521706257730189,1.29903810567666,-0.25
-1.32081166392059,0.632455532033676,0.258198889747162,-0.173902085910063,-0.145643816250884,-0.955682337014642,-0.869510429550315,-0.433012701892219,-0.25
1.73191611521538,0.632455532033676,0.258198889747162,-0.173902085910063,-0.145643816250884,-0.955682337014642,0.521706257730189,-0.433012701892219,-0.25
1.18945498572493,0.632455532033676,0.258198889747162,1.21731460137044,1.31079434625795,1.03878514892896,0.521706257730189,1.29903810567666,-0.25
1.37604910056959,0.632455532033676,0.258198889747162,1.21731460137044,1.31079434625795,1.03878514892896,0.521706257730189,1.29903810567666,-0.25
0.0795040652879883,-0.948683298050514,0.258198889747162,-1.56511877319057,-0.873862897505303,1.03878514892896,0.521706257730189,-0.433012701892219,-0.25
-1.10878958391103,0.632455532033676,0.258198889747162,-0.173902085910063,-0.873862897505303,-0.955682337014642,0.521706257730189,-0.433012701892219,-0.25
-0.537142704366283,-0.948683298050514,0.258198889747162,-1.56511877319057,-0.873862897505303,-0.955682337014642,0.521706257730189,-0.433012701892219,-0.25
NA,NA,NA,NA,NA,NA,NA,NA,NA
