"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q23h_num"
-0.0193779980701122,-0.350104627867366,-1.52143051233322
-0.954544781466561,-1.50697209386388,1.48386432684351
-0.0465133008129042,1.96363030412566,-1.52143051233322
0.650713893213494,0.806762838129147,1.48386432684351
-0.401003083969146,-0.350104627867366,-0.0187830927448548
-0.820357509336718,0.806762838129147,-0.0187830927448548
1.94814406486544,0.806762838129147,1.48386432684351
-0.0820448970795774,-0.350104627867366,-0.0187830927448548
NA,NA,NA
NA,NA,NA
1.82556694714348,-0.350104627867366,-0.0187830927448548
NA,NA,NA
1.28432914659197,0.806762838129147,-0.0187830927448548
NA,NA,NA
NA,NA,NA
NA,NA,NA
1.55114460131965,0.806762838129147,-0.0187830927448548
1.77185771301429,0.806762838129147,-0.0187830927448548
0.366202521195794,-1.50697209386388,-0.0187830927448548
NA,NA,NA
0.0580504149277847,NA,-0.0187830927448548
NA,NA,NA
-0.524026373276618,-0.350104627867366,-1.52143051233322
0.804305780548574,0.806762838129147,1.48386432684351
0.257319307478201,-1.50697209386388,-0.0187830927448548
-0.146608019844893,-1.50697209386388,-1.52143051233322
1.64134148235548,0.806762838129147,-0.0187830927448548
-0.767475638953247,NA,-3.02407793192158
1.19578333069048,-1.50697209386388,-0.0187830927448548
2.52593201362705,1.96363030412566,-0.0187830927448548
NA,NA,NA
1.00799711181919,-0.350104627867366,-0.0187830927448548
-0.558127544975263,-0.350104627867366,-0.0187830927448548
-1.21328508971868,0.806762838129147,-0.0187830927448548
-1.31851807380278,-0.350104627867366,-0.0187830927448548
NA,NA,NA
-0.194715645925723,-1.50697209386388,1.48386432684351
-0.116160762067105,-0.350104627867366,-0.0187830927448548
NA,NA,NA
-1.71987870286111,-0.350104627867366,-1.52143051233322
NA,NA,NA
0.0867877686248521,NA,-0.0187830927448548
-0.863477619123307,NA,-0.0187830927448548
0.43473090209428,-1.50697209386388,-0.0187830927448548
-0.246118055630811,-0.350104627867366,-0.0187830927448548
-0.493322947875809,-1.50697209386388,-0.0187830927448548
-0.962083052710615,-1.50697209386388,-3.02407793192158
0.529961879343141,0.806762838129147,-0.0187830927448548
-1.35210074784617,-1.50697209386388,-0.0187830927448548
NA,NA,NA
2.81339618845287,0.806762838129147,1.48386432684351
NA,NA,NA
-1.27839732481281,-0.350104627867366,-0.0187830927448548
1.8756676191748,0.806762838129147,1.48386432684351
0.0906157431932502,0.806762838129147,-0.0187830927448548
-0.744920892263246,-1.50697209386388,-0.0187830927448548
NA,NA,NA
NA,NA,NA
0.343482310528763,-0.350104627867366,-0.0187830927448548
NA,NA,NA
-0.302542280591052,1.96363030412566,-1.52143051233322
0.222914160141965,0.806762838129147,-0.0187830927448548
NA,NA,NA
-0.271585121828515,-0.350104627867366,-1.52143051233322
-0.710808711563079,-0.350104627867366,NA
0.465691723213895,0.806762838129147,1.48386432684351
0.887512318433942,-0.350104627867366,1.48386432684351
-0.0497406707505641,-1.50697209386388,-1.52143051233322
-1.41989244671465,-0.350104627867366,-0.0187830927448548
0.697315084369188,-0.350104627867366,1.48386432684351
0.18665327235029,-0.350104627867366,-0.0187830927448548
-1.50791978689116,0.806762838129147,-0.0187830927448548
NA,NA,NA
NA,NA,NA
0.262941749294374,-0.350104627867366,-1.52143051233322
1.32393999459719,0.806762838129147,-0.0187830927448548
0.115545956089736,-0.350104627867366,-0.0187830927448548
-0.159168128274381,0.806762838129147,-0.0187830927448548
-1.11133583639676,-0.350104627867366,-0.0187830927448548
1.3943143131151,1.96363030412566,-0.0187830927448548
-1.19310580923517,0.806762838129147,1.48386432684351
NA,NA,NA
0.873619835726858,0.806762838129147,-0.0187830927448548
-1.23310767416689,-1.50697209386388,-1.52143051233322
-1.3947906293622,-0.350104627867366,1.48386432684351
1.11207178227323,0.806762838129147,1.48386432684351
-1.19294280144971,-1.50697209386388,-1.52143051233322
NA,NA,NA
-0.245014896659764,0.806762838129147,-0.0187830927448548
-0.60657592377645,-0.350104627867366,-0.0187830927448548
-0.221977201301485,-0.350104627867366,-0.0187830927448548
0.544876620211297,0.806762838129147,-0.0187830927448548
-0.806047057386663,1.96363030412566,-0.0187830927448548
NA,NA,NA
0.305637771289338,NA,1.48386432684351
0.615407827966009,-0.350104627867366,1.48386432684351
NA,NA,NA
-1.03020324527186,-0.350104627867366,-0.0187830927448548
-1.03449454090623,1.96363030412566,-0.0187830927448548
-0.60721942403861,0.806762838129147,-0.0187830927448548
-0.603567966309326,-0.350104627867366,1.48386432684351
-0.352413737315826,0.806762838129147,-0.0187830927448548
NA,NA,NA
-0.0782917047725017,-0.350104627867366,-0.0187830927448548
-0.931067076931989,-0.350104627867366,-0.0187830927448548
-0.184902414957191,-0.350104627867366,-0.0187830927448548
NA,NA,NA
NA,NA,NA
