"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23f_num","TX_RESP_Q20_num"
-0.0662467497089618,0.393284115206678,-0.679904502973937,-0.785353452498602,-1.18009812259293,0.175762477544514,1.43270079882276,1.36596253921423,-0.411606486969352,-0.229415733870561
1.64628827912098,0.393284115206678,0.755449447748818,0.0981691815623253,-0.112390297389803,0.175762477544514,0.385727138144588,NA,0.70561112051889,-0.229415733870561
0.515664702108872,0.393284115206678,0.755449447748818,1.86521444968418,0.955317527813328,0.175762477544514,0.385727138144588,0.455320846404743,0.70561112051889,-0.229415733870561
-2.08538094018079,0.393284115206678,-0.679904502973937,-0.785353452498602,-0.112390297389803,-0.937399880237408,-0.661246522533581,-0.455320846404743,-0.411606486969352,-0.229415733870561
0.19153081404597,-1.47481543202504,0.755449447748818,0.981691815623252,-1.18009812259293,-0.937399880237408,-0.661246522533581,-0.455320846404743,-0.411606486969352,-0.229415733870561
-0.264081116369109,0.393284115206678,0.755449447748818,NA,-0.112390297389803,-0.937399880237408,-0.661246522533581,-0.455320846404743,-0.411606486969352,-0.229415733870561
-1.02157165291072,0.393284115206678,-2.11525845369669,-0.785353452498602,-0.112390297389803,1.28892483532644,1.43270079882276,1.36596253921423,0.70561112051889,-0.229415733870561
-0.374130975467653,-3.34291497925676,-0.679904502973937,-0.785353452498602,-1.18009812259293,0.175762477544514,-0.661246522533581,-0.455320846404743,1.82282872800713,-0.229415733870561
0.87455127168814,0.393284115206678,0.755449447748818,-0.785353452498602,0.955317527813328,1.28892483532644,-0.661246522533581,-0.455320846404743,-0.411606486969352,-0.229415733870561
1.24660302014071,0.393284115206678,0.755449447748818,-0.785353452498602,0.955317527813328,1.28892483532644,1.43270079882276,1.36596253921423,0.70561112051889,-0.229415733870561
0.429901584474735,0.393284115206678,0.755449447748818,0.981691815623252,0.955317527813328,0.175762477544514,-0.661246522533581,0.455320846404743,0.70561112051889,-0.229415733870561
1.32044973583956,0.393284115206678,-0.679904502973937,1.86521444968418,0.955317527813328,1.28892483532644,1.43270079882276,1.36596253921423,1.82282872800713,-0.229415733870561
0.482689286785342,0.393284115206678,-0.679904502973937,0.981691815623252,-0.112390297389803,-0.937399880237408,-0.661246522533581,-0.455320846404743,-1.52882409445759,-0.229415733870561
-1.85998973842421,-1.47481543202504,0.755449447748818,0.981691815623252,0.955317527813328,1.28892483532644,-0.661246522533581,-1.36596253921423,-0.411606486969352,-0.229415733870561
-1.08476476781966,0.393284115206678,-2.11525845369669,-0.785353452498602,-2.24780594779607,-2.05056223801933,-1.70822018321175,-1.36596253921423,-1.52882409445759,4.12948320967011
-0.063370029600427,0.393284115206678,-0.679904502973937,-0.785353452498602,0.955317527813328,-0.937399880237408,0.385727138144588,1.36596253921423,-0.411606486969352,-0.229415733870561
0.398903142985962,0.393284115206678,0.755449447748818,-0.785353452498602,0.955317527813328,0.175762477544514,-0.661246522533581,-0.455320846404743,-0.411606486969352,-0.229415733870561
0.0293246715178675,0.393284115206678,0.755449447748818,-0.785353452498602,-0.112390297389803,0.175762477544514,1.43270079882276,-0.455320846404743,0.70561112051889,-0.229415733870561
-0.316370538226614,0.393284115206678,0.755449447748818,0.0981691815623253,-1.18009812259293,-0.937399880237408,-0.661246522533581,-1.36596253921423,-1.52882409445759,-0.229415733870561
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
