"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.156069883153227,0.856348838577675,0.741619848709566,-0.957427107756338,-1.4611455220337,-0.318297535060383,NA,1.39746146663321,1.05684581511358,1.28388147753274,0,0.477082810872417,-0.288675134594813
-0.833182509625109,-0.428174419288838,-0.741619848709566,0,-0.538316771275575,1.06099178353461,0.845926354861617,1.39746146663321,1.05684581511358,1.28388147753274,1.22474487139159,-1.59027603624139,-0.288675134594813
-1.56004571835935,-1.71269767715535,-2.2248595461287,-1.91485421551268,-1.4611455220337,1.06099178353461,0.845926354861617,NA,1.05684581511358,-0.941513083524009,1.22474487139159,0.477082810872417,3.17542648054294
0.436443184185392,0.856348838577675,0.741619848709566,0,-0.538316771275575,1.06099178353461,-0.0769023958965108,-0.998186761880863,-1.44115338424578,0.171184197004365,-1.22474487139159,0.477082810872417,-0.288675134594813
0.460826676495139,0.856348838577675,0.741619848709566,0.957427107756338,-0.538316771275575,-0.318297535060383,0.845926354861617,0.199637352376172,-0.192153784566104,-0.941513083524009,-1.22474487139159,0.477082810872417,-0.288675134594813
2.03808557606885,-1.71269767715535,-0.741619848709566,NA,NA,-1.69758685365538,-1.92255989741277,0.199637352376172,-1.44115338424578,-2.05421036405238,-1.22474487139159,0.477082810872417,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.308341468208035,NA,NA,0.957427107756338,1.30734073024068,-0.318297535060383,0.845926354861617,-0.998186761880863,-0.192153784566104,-0.941513083524009,1.22474487139159,-1.59027603624139,-0.288675134594813
0.504568312075666,0.856348838577675,0.741619848709566,0.957427107756338,1.30734073024068,1.06099178353461,0.845926354861617,0.199637352376172,1.05684581511358,0.171184197004365,0,1.51076223442932,-0.288675134594813
-0.557358249866542,-0.428174419288838,-0.741619848709566,0.957427107756338,1.30734073024068,-1.69758685365538,-0.999731146654638,-0.998186761880863,-0.192153784566104,0.171184197004365,-1.22474487139159,-0.556596612684486,-0.288675134594813
0.89160984114791,0.856348838577675,0.741619848709566,0.957427107756338,0.384511979482553,-0.318297535060383,-0.999731146654638,-0.998186761880863,-1.44115338424578,0.171184197004365,0,0.477082810872417,-0.288675134594813
-0.599219339966408,0.856348838577675,0.741619848709566,0,-0.538316771275575,-0.318297535060383,0.845926354861617,1.39746146663321,1.05684581511358,1.28388147753274,1.22474487139159,-1.59027603624139,-0.288675134594813
0.29896476911588,-0.428174419288838,-0.741619848709566,-0.957427107756338,0.384511979482553,-0.318297535060383,-0.999731146654638,-0.998186761880863,-0.192153784566104,0.171184197004365,0,0.477082810872417,-0.288675134594813
-1.54510389263269,-0.428174419288838,0.741619848709566,-0.957427107756338,0.384511979482553,1.06099178353461,-0.0769023958965108,0.199637352376172,-0.192153784566104,0.171184197004365,0,0.477082810872417,-0.288675134594813
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
