"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.62727360586864,0,-1.84044198424,-2.17043013286581,0.0476162063023219,NA,0.672393805475273,-0.0643489452087785,0.80971217282248,NA,1.11803398874989
0.402929371127052,0,0.951952750468967,1.00580908596221,0.999940332348764,-0.562731433871138,0.672393805475273,-0.0643489452087785,-0.347019502638205,0.438032059644591,0.223606797749979
-1.20616631234019,0,0.951952750468967,-1.11168372658981,0.0476162063023219,0.562731433871138,0.672393805475273,1.28697890417557,-0.347019502638205,0.438032059644591,0.223606797749979
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.41263095121406,0,-0.444244616885518,1.00580908596221,0.999940332348764,-1.68819430161341,-1.49995541221407,-1.41567679459313,-1.50375117809889,-1.64262022366722,-1.56524758424985
0.28417444166238,0,0.951952750468967,-0.0529373203138002,0.999940332348764,0.562731433871138,0.672393805475273,-0.0643489452087785,0.80971217282248,0.438032059644591,0.223606797749979
1.60580602067702,0,0.951952750468967,-0.0529373203138002,0.999940332348764,-0.562731433871138,0.672393805475273,-1.41567679459313,-1.50375117809889,-0.602294082011312,-1.56524758424985
-0.538369663845121,0,-0.444244616885518,1.00580908596221,-1.85703204579056,0.562731433871138,0.672393805475273,1.28697890417557,-0.347019502638205,0.438032059644591,0.223606797749979
-0.165287392185455,0,0.951952750468967,-1.11168372658981,-0.90470791974412,0.562731433871138,0.672393805475273,-0.0643489452087785,-0.347019502638205,0.438032059644591,0.223606797749979
-0.398271263510966,0,0.951952750468967,-1.11168372658981,0.0476162063023219,-0.562731433871138,-0.413780803369399,-0.0643489452087785,-0.347019502638205,0.438032059644591,NA
NA,0,-0.444244616885518,-0.0529373203138002,-0.90470791974412,0.562731433871138,0.672393805475273,-0.0643489452087785,0.80971217282248,0.438032059644591,0.223606797749979
-1.17911018977574,0,-0.444244616885518,NA,NA,NA,NA,NA,NA,NA,NA
2.19932710525839,2.29128784747792,0.951952750468967,-1.11168372658981,0.0476162063023219,0.562731433871138,-0.413780803369399,-0.0643489452087785,-0.347019502638205,0.438032059644591,1.11803398874989
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.25124396450287,-2.29128784747792,-1.84044198424,1.00580908596221,0.999940332348764,-0.562731433871138,-0.413780803369399,1.28697890417557,0.80971217282248,-1.64262022366722,0.223606797749979
0.599226911902582,0,0.951952750468967,1.00580908596221,0.999940332348764,-1.68819430161341,-1.49995541221407,-1.41567679459313,-1.50375117809889,-1.64262022366722,-1.56524758424985
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.403114001787514,0,-0.444244616885518,1.00580908596221,-1.85703204579056,-0.562731433871138,-0.413780803369399,1.28697890417557,NA,-0.602294082011312,0.223606797749979
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.1887850992268,0,-0.444244616885518,-0.0529373203138002,-0.90470791974412,0.562731433871138,0.672393805475273,1.28697890417557,0.80971217282248,1.47835820130049,1.11803398874989
1.06737753636408,2.29128784747792,-0.444244616885518,1.00580908596221,0.999940332348764,1.68819430161341,-1.49995541221407,-1.41567679459313,1.96644384828317,NA,-1.56524758424985
-0.160693040440645,0,0.951952750468967,-0.0529373203138002,-0.90470791974412,-1.68819430161341,-1.49995541221407,-1.41567679459313,-1.50375117809889,-1.64262022366722,-1.56524758424985
-0.166282202548096,0,-0.444244616885518,-0.0529373203138002,0.0476162063023219,0.562731433871138,0.672393805475273,1.28697890417557,0.80971217282248,0.438032059644591,1.11803398874989
0.0525967105135224,0,0.951952750468967,NA,NA,0.562731433871138,0.672393805475273,-0.0643489452087785,0.80971217282248,0.438032059644591,0.223606797749979
0.222792197303299,0,-1.84044198424,1.00580908596221,0.999940332348764,-0.562731433871138,-1.49995541221407,-0.0643489452087785,-0.347019502638205,0.438032059644591,0.223606797749979
-1.06475243899611,-2.29128784747792,-0.444244616885518,-1.11168372658981,-0.90470791974412,1.68819430161341,1.75856841431995,-0.0643489452087785,0.80971217282248,1.47835820130049,1.11803398874989
