"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.544901995421867,0.845154254728517,0.398409536444798,-1.96929619971078,-1.38942503594182,-1.07578979776221,-1.21382108314054,-1.18562120858187,NA,1.11803398874989
-0.70437420680468,-2.11288563682129,0.398409536444798,-1.96929619971078,0.555770014376729,-0.134473724720276,-0.194211373302487,0.729613051434997,1.14069489089906,0.223606797749979
-1.10690499065663,-0.633865691046387,0.398409536444798,-0.635256838616381,-0.416827510782546,-1.07578979776221,-0.194211373302487,-0.228004078573437,-0.201299098393952,0.223606797749979
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.1089876632577,-0.633865691046387,-2.39045721866879,0.698782522478018,-1.38942503594182,-1.07578979776221,-1.21382108314054,-1.18562120858187,-1.54329308768697,-1.56524758424985
1.69404335725364,-0.633865691046387,0.398409536444798,0.698782522478018,0.555770014376729,0.806842348321658,0.825398336535567,0.729613051434997,1.14069489089906,0.223606797749979
-0.0636039064805299,0.845154254728517,0.398409536444798,0.698782522478018,0.555770014376729,-0.134473724720276,-0.194211373302487,-1.18562120858187,-0.201299098393952,-1.56524758424985
-0.809049753182699,0.845154254728517,0.398409536444798,-0.635256838616381,-0.416827510782546,-0.134473724720276,-0.194211373302487,-0.228004078573437,-0.201299098393952,0.223606797749979
0.284949317294587,0.845154254728517,-2.39045721866879,0.698782522478018,0.555770014376729,1.74815842136359,1.84500804637362,1.68723018144343,-0.201299098393952,0.223606797749979
-1.49335252349331,0.845154254728517,0.398409536444798,-0.635256838616381,-0.416827510782546,-1.07578979776221,-0.194211373302487,-1.18562120858187,-0.201299098393952,NA
NA,-0.633865691046387,-2.39045721866879,0.698782522478018,1.528367539536,0.806842348321658,0.825398336535567,0.729613051434997,-0.201299098393952,0.223606797749979
0.166541548173548,-0.633865691046387,0.398409536444798,0.698782522478018,NA,NA,NA,NA,NA,NA
-0.0904726417635279,NA,NA,NA,0.555770014376729,1.74815842136359,0.825398336535567,1.68723018144343,1.14069489089906,1.11803398874989
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.138571897024216,-2.11288563682129,0.398409536444798,0.698782522478018,-0.416827510782546,-0.134473724720276,-1.21382108314054,-0.228004078573437,-0.201299098393952,0.223606797749979
-0.881420508147164,0.845154254728517,0.398409536444798,0.698782522478018,-1.38942503594182,-1.07578979776221,-1.21382108314054,-1.18562120858187,-1.54329308768697,-1.56524758424985
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.636635547987035,0.845154254728517,0.398409536444798,0.698782522478018,1.528367539536,-0.134473724720276,-1.21382108314054,-0.228004078573437,-0.201299098393952,0.223606797749979
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.81319273921817,-0.633865691046387,0.398409536444798,-0.635256838616381,0.555770014376729,0.806842348321658,1.84500804637362,0.729613051434997,1.14069489089906,1.11803398874989
-0.859465070111899,0.845154254728517,0.398409536444798,-0.635256838616381,-1.38942503594182,-1.07578979776221,-0.194211373302487,-0.228004078573437,-1.54329308768697,-1.56524758424985
-0.0978341722666553,0.845154254728517,0.398409536444798,0.698782522478018,-0.416827510782546,-0.134473724720276,-1.21382108314054,0.729613051434997,-1.54329308768697,-1.56524758424985
2.33695643606934,-0.633865691046387,0.398409536444798,0.698782522478018,0.555770014376729,1.74815842136359,0.825398336535567,-0.228004078573437,1.14069489089906,1.11803398874989
-0.336493124842385,0.845154254728517,0.398409536444798,0.698782522478018,0.555770014376729,0.806842348321658,0.825398336535567,-0.228004078573437,1.14069489089906,0.223606797749979
0.172608281110878,0.845154254728517,0.398409536444798,-1.96929619971078,-1.38942503594182,-1.07578979776221,-0.194211373302487,-1.18562120858187,-0.201299098393952,0.223606797749979
0.18580099580475,-0.633865691046387,0.398409536444798,0.698782522478018,1.528367539536,-0.134473724720276,0.825398336535567,1.68723018144343,1.14069489089906,1.11803398874989
