Termo,Coef,SE,t_value,p_valor,Sig,IC_95_inf,IC_95_sup
(Intercept),283.1691229174084,3.264067240273642,86.75345882080205,0,***,276.77155112647205,289.56669470834476
INSE_MEDIO_norm,12.487244131846934,0.39044585226737605,31.98201251039468,2.841749330361967e-186,***,11.721970261402877,13.25251800229099
TIPO_ESCOLA_Publica,-7.059622356324769,3.167821384888596,-2.22854179531749,0.025939844334196965,*,-13.268552270706417,-0.8506924419431208
AREA_LOCAL_Urbana_Capital,-9.244623683988149,2.095040155585104,-4.412623624107246,1.067952140735073e-5,***,-13.350902388934951,-5.138344979041345
AREA_LOCAL_Urbana_Interior,-3.571157297575208,1.4741606465748287,-2.422502124088506,0.015490134349353025,*,-6.460512164861872,-0.6818024302885437
