"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21e_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.80709970375888,-1.44115338424578,0.998186761880863,-0.67700320038633,-1.74111129209724,0.409673245199351,0.66321159825515,-0.215472901842834,-0.983494740586804,0.267261241912424,-0.946099833582532,-1.292837411057,-1.2152872405004,-0.693670235826804,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.496570805292303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.15521140098787,-1.44115338424578,0.998186761880863,-0.67700320038633,-0.409673245199351,-0.921764801698541,-0.884282131006867,-1.72378321474267,-0.983494740586804,0.267261241912424,-0.946099833582532,-1.292837411057,-1.2152872405004,-0.693670235826804,-0.277350098112614
0.194707870614963,NA,0.998186761880863,-0.67700320038633,-0.409673245199351,-0.921764801698541,0.66321159825515,-0.215472901842834,-0.983494740586804,-1.60356745147455,NA,0.215472901842834,-1.2152872405004,-0.693670235826804,-0.277350098112614
0.380790204419272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.713127826220513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.788835818308315,-1.44115338424578,-1.39746146663321,1.35400640077266,2.25320284859643,0.409673245199351,0.66321159825515,-0.215472901842834,0.393397896234721,0.267261241912424,0.591312395989083,0.215472901842834,0.75955452531275,-0.693670235826804,-0.277350098112614
1.04972458792286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.182295674650001,0.640512615220348,-1.39746146663321,-0.67700320038633,-0.409673245199351,-0.921764801698541,0.66321159825515,-1.72378321474267,-0.983494740586804,-1.60356745147455,0.591312395989083,1.72378321474267,-1.2152872405004,-0.693670235826804,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.60760348059483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.07468301698972,-1.44115338424578,-0.199637352376172,-0.67700320038633,-0.409673245199351,-0.921764801698541,0.66321159825515,-0.215472901842834,-0.983494740586804,-1.60356745147455,-0.946099833582532,-1.292837411057,-1.2152872405004,-0.693670235826804,-0.277350098112614
