"PROFICIENCIA_MT_SAEB","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0915048048027145,-0.67700320038633,-1.74111129209724,0.409673245199351,0.66321159825515,-0.215472901842834,-0.983494740586804,0.267261241912424,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.239152043624752,NA,NA,NA,NA,NA,NA,NA,NA
-0.546264534994415,-0.67700320038633,-0.409673245199351,-0.921764801698541,-0.884282131006867,-1.72378321474267,-0.983494740586804,0.267261241912424,-0.277350098112614
0.562752687339401,-0.67700320038633,-0.409673245199351,-0.921764801698541,0.66321159825515,-0.215472901842834,-0.983494740586804,-1.60356745147455,-0.277350098112614
0.391725514023352,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.07361465270043,NA,NA,NA,NA,NA,NA,NA,NA
-0.814358276962018,1.35400640077266,2.25320284859643,0.409673245199351,0.66321159825515,-0.215472901842834,0.393397896234721,0.267261241912424,-0.277350098112614
1.21750256601896,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.400170140070781,-0.67700320038633,-0.409673245199351,-0.921764801698541,0.66321159825515,-1.72378321474267,-0.983494740586804,-1.60356745147455,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.00370336813446,NA,NA,NA,NA,NA,NA,NA,NA
2.4196113462879,-0.67700320038633,-0.409673245199351,-0.921764801698541,0.66321159825515,-0.215472901842834,-0.983494740586804,-1.60356745147455,-0.277350098112614
0.850384992231977,-0.67700320038633,-0.409673245199351,-0.921764801698541,0.66321159825515,-0.215472901842834,0.393397896234721,0.267261241912424,-0.277350098112614
-0.366076266331695,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.143848576632079,1.35400640077266,0.921764801698541,0.409673245199351,-0.884282131006867,1.292837411057,0.393397896234721,0.267261241912424,-0.277350098112614
-0.687628268937097,NA,NA,1.74111129209724,-0.884282131006867,-0.215472901842834,0.393397896234721,0.267261241912424,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.809002361305928,1.35400640077266,0.921764801698541,-0.921764801698541,0.66321159825515,1.292837411057,1.77029053305625,0.267261241912424,-0.277350098112614
1.0191661915353,-0.67700320038633,-0.409673245199351,0.409673245199351,0.66321159825515,-0.215472901842834,0.393397896234721,0.267261241912424,-0.277350098112614
-1.40590714311113,1.35400640077266,0.921764801698541,1.74111129209724,-0.884282131006867,1.292837411057,0.393397896234721,2.13808993529939,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.26161387619617,NA,-0.409673245199351,NA,-2.43177586026888,1.292837411057,1.77029053305625,0.267261241912424,3.32820117735137
1.11065397335562,-0.67700320038633,-0.409673245199351,0.409673245199351,0.66321159825515,-0.215472901842834,-0.983494740586804,0.267261241912424,-0.277350098112614
