"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22h_num","TX_RESP_Q19_num"
-0.938254441541893,1.20975404138181,-0.0351379677735839,1.83585684909537
0.412463767480239,-1.05365674571964,-1.05413903320752,1.83585684909537
-1.81731818018396,0.0780486478310845,0.983863097660353,-0.524530528312962
0.351519544372303,-2.18536213927036,-2.07314009864146,-0.524530528312962
1.08741259812546,0.0780486478310845,-0.0351379677735839,-0.524530528312962
-1.8544656679707,-1.05365674571964,0.983863097660353,-0.524530528312962
NA,NA,NA,NA
1.36468774954841,0.0780486478310845,-0.0351379677735839,NA
1.33979262414825,-1.05365674571964,-0.0351379677735839,-0.524530528312962
-0.950417736072301,0.0780486478310845,-0.0351379677735839,1.83585684909537
NA,NA,NA,NA
0.585143552304453,0.0780486478310845,0.983863097660353,-0.524530528312962
0.658487846603885,-1.05365674571964,-0.0351379677735839,-0.524530528312962
-0.504450809892932,1.20975404138181,0.983863097660353,-0.524530528312962
0.92735561796581,0.0780486478310845,-1.05413903320752,-0.524530528312962
-0.473220823653219,0.0780486478310845,0.983863097660353,-0.524530528312962
0.915063381436283,1.20975404138181,0.983863097660353,-0.524530528312962
NA,NA,NA,NA
-0.902908694778492,0.0780486478310845,-2.07314009864146,1.83585684909537
-1.10714199110588,1.20975404138181,-0.0351379677735839,1.83585684909537
NA,NA,NA,NA
NA,NA,NA,NA
0.737124869526224,0.0780486478310845,-0.0351379677735839,-0.524530528312962
NA,NA,NA,NA
-1.22413862043934,1.20975404138181,0.983863097660353,-0.524530528312962
NA,NA,NA,NA
1.03906305075093,-1.05365674571964,-1.05413903320752,NA
-0.0791459879700498,0.0780486478310845,-0.0351379677735839,1.83585684909537
0.970025589442524,-1.05365674571964,-0.0351379677735839,-0.524530528312962
-0.836370495387002,1.20975404138181,0.983863097660353,-0.524530528312962
NA,NA,NA,NA
-0.916021521594821,0.0780486478310845,0.983863097660353,-0.524530528312962
0.415306470454541,0.0780486478310845,-1.05413903320752,-0.524530528312962
-0.215345272605944,1.20975404138181,0.983863097660353,-0.524530528312962
-1.11065289449938,1.20975404138181,0.983863097660353,-0.524530528312962
0.945250043916128,-2.18536213927036,-2.07314009864146,-0.524530528312962
1.18115643162047,0.0780486478310845,-0.0351379677735839,-0.524530528312962
NA,NA,NA,NA
