"PROFICIENCIA_MT_SAEB","TX_RESP_Q21d_num","TX_RESP_Q23e_num","TX_RESP_Q23h_num","TX_RESP_Q20_num"
-0.775091204992848,1.08943057344604,-1.91260673326459,-0.449223554371097,-0.258198889747161
0.775479790631231,-1.04206402677448,0.212511859251621,1.23536477452052,-0.258198889747161
-1.96940149687197,-0.33156582670097,1.27507115550972,1.23536477452052,3.61478445646026
0.417491242996038,-1.04206402677448,1.27507115550972,-0.449223554371097,-0.258198889747161
2.26378859575877,1.08943057344604,-1.91260673326459,-0.449223554371097,-0.258198889747161
-0.140601288506576,1.08943057344604,0.212511859251621,-0.449223554371097,-0.258198889747161
-0.301801625893816,1.08943057344604,0.212511859251621,1.23536477452052,-0.258198889747161
-0.212539137452001,-1.04206402677448,0.212511859251621,-0.449223554371097,-0.258198889747161
-1.04855254559022,0.378932373372537,1.27507115550972,1.23536477452052,-0.258198889747161
-0.118207221384283,-0.33156582670097,0.212511859251621,-0.449223554371097,-0.258198889747161
-0.647943816258216,1.08943057344604,0.212511859251621,1.23536477452052,-0.258198889747161
-0.152813021753819,1.08943057344604,0.212511859251621,-2.13381188326271,-0.258198889747161
1.310928319762,-1.04206402677448,0.212511859251621,-0.449223554371097,-0.258198889747161
0.368729881964834,-1.04206402677448,-0.850047437006483,-0.449223554371097,-0.258198889747161
0.230533527590869,-1.04206402677448,-0.850047437006483,-0.449223554371097,-0.258198889747161
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
