"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q23d_num"
1.73649312041318,1.11675830993417,0.309593771567216
0.257375705018826,-0.101523482721288,0.309593771567216
2.03015940606938,2.33504010258962,0.309593771567216
NA,NA,NA
NA,NA,NA
1.35417877301573,1.11675830993417,1.4152858128787
-0.0969992681140392,1.11675830993417,1.4152858128787
NA,NA,NA
1.59820124332218,2.33504010258962,0.309593771567216
1.41671634867114,-0.101523482721288,0.309593771567216
-0.690598339176366,1.11675830993417,0.309593771567216
-0.295435862078285,-1.31980527537674,-1.90179031105576
-0.167934735270683,1.11675830993417,1.4152858128787
-1.52944545264507,-0.101523482721288,-1.90179031105576
1.13179453854968,1.11675830993417,-0.79609826974427
0.829905217645318,-0.101523482721288,0.309593771567216
0.93147860626276,-0.101523482721288,0.309593771567216
0.468424130355906,-0.101523482721288,0.309593771567216
-0.479501070208316,-1.31980527537674,-1.90179031105576
-1.42127947033058,-0.101523482721288,NA
-0.430958392664943,1.11675830993417,0.309593771567216
-0.611468162131693,1.11675830993417,-0.79609826974427
NA,NA,NA
NA,NA,NA
0.0826819070613438,NA,1.4152858128787
-0.00783605121588158,NA,0.309593771567216
-0.370263910144998,1.11675830993417,-1.90179031105576
NA,NA,NA
-0.729886149198124,-0.101523482721288,-0.79609826974427
-0.224832773998415,-1.31980527537674,0.309593771567216
-0.0822986034912256,-0.101523482721288,0.309593771567216
2.31318930760883,1.11675830993417,0.309593771567216
-0.0296948302832643,1.11675830993417,0.309593771567216
1.73755014957416,-1.31980527537674,0.309593771567216
1.65635952100852,-0.101523482721288,1.4152858128787
-1.85713965577456,-1.31980527537674,0.309593771567216
0.871163739937598,-0.101523482721288,0.309593771567216
-0.449893430876876,-0.101523482721288,-0.79609826974427
-1.15538562251298,-0.101523482721288,-0.79609826974427
0.820462895426881,-1.31980527537674,-1.90179031105576
-1.57567875371149,-1.31980527537674,NA
NA,NA,NA
-1.0996233884503,-0.101523482721288,0.309593771567216
-0.342401676687086,NA,0.309593771567216
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.44317291625665,-0.101523482721288,-1.90179031105576
-0.566375372531468,-0.101523482721288,0.309593771567216
0.833588247259211,-0.101523482721288,0.309593771567216
-0.700091055169863,-1.31980527537674,-0.79609826974427
-0.544915149601173,1.11675830993417,1.4152858128787
-0.248184933695154,NA,0.309593771567216
0.0424630805006975,-1.31980527537674,0.309593771567216
-0.643678211541485,-0.101523482721288,NA
-1.08084429473356,-1.31980527537674,-0.79609826974427
0.277452804841038,-1.31980527537674,0.309593771567216
NA,NA,NA
-1.00711741265765,-0.101523482721288,1.4152858128787
NA,NA,NA
-0.202254079832408,-0.101523482721288,1.4152858128787
0.0251915723700387,NA,-0.79609826974427
0.610198983920213,-0.101523482721288,0.309593771567216
-0.611628841612461,-1.31980527537674,-1.90179031105576
-0.328211432235594,-0.101523482721288,0.309593771567216
