"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21e_num","TX_RESP_Q22e_num","TX_RESP_Q23a_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num"
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.138689675736801,-0.67700320038633,0.872524747516223,1.78655172560805,1.35400640077266,2.1189886725394,1.6583123951777,1.6583123951777
-1.51269059797221,-0.67700320038633,0.872524747516223,-0.735638945838608,0,-0.872524747516223,0,-0.552770798392567
0.0286234943059967,-0.67700320038633,0.872524747516223,0.52545638988472,0,-0.872524747516223,0,-0.552770798392567
1.79635046644594,1.35400640077266,-2.1189886725394,-0.735638945838608,1.35400640077266,0.623231962511588,0,1.6583123951777
0.123937039750275,-0.67700320038633,-0.623231962511588,-0.735638945838608,0,-0.872524747516223,-1.6583123951777,-0.552770798392567
-1.75422080867257,-0.67700320038633,-0.623231962511588,1.78655172560805,0,-0.872524747516223,-1.6583123951777,-0.552770798392567
0.114186164662097,-0.67700320038633,-0.623231962511588,0.52545638988472,0,0.623231962511588,0,-0.552770798392567
1.42741889386577,1.35400640077266,-0.623231962511588,-0.735638945838608,0,0.623231962511588,0,-0.552770798392567
-0.495042150862419,-0.67700320038633,0.872524747516223,-0.735638945838608,0,-0.872524747516223,0,-0.552770798392567
-0.163712591969052,1.35400640077266,0.872524747516223,0.52545638988472,0,0.623231962511588,0,-0.552770798392567
0.202132336774621,-0.67700320038633,-0.623231962511588,-0.735638945838608,0,0.623231962511588,1.6583123951777,1.6583123951777
0.0943280779347437,1.35400640077266,0.872524747516223,-0.735638945838608,-2.70801280154532,-0.872524747516223,0,-0.552770798392567
