"PROFICIENCIA_LP_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num"
-0.796332064438659,0.930341047968145,1.32111557541269,1.62389563612845,1.43632847363517
1.02382633775561,-0.183619943677923,0.359343436512252,0.405973909032114,0.299755507541252
0.646947819363599,0.930341047968145,0.359343436512252,0.405973909032114,0.299755507541252
0.244091396794433,-1.29758093532399,-0.602428702388186,0.405973909032114,-0.836817458552663
0.1481282296969,0.930341047968145,0.359343436512252,-0.811947818064227,-0.836817458552663
0.305780195487732,-1.29758093532399,-0.602428702388186,-0.811947818064227,-0.836817458552663
-0.288310680231025,-1.29758093532399,1.32111557541269,1.62389563612845,1.43632847363517
-0.72437914798501,0.930341047968145,1.32111557541269,1.62389563612845,1.43632847363517
0.666324545654509,0.930341047968145,-0.602428702388186,-0.811947818064227,-0.836817458552663
0.836654076037433,0.930341047968145,-1.56420084128862,-0.811947818064227,-1.97339042464658
NA,NA,NA,NA,NA
0.0427071061441451,-0.183619943677923,0.359343436512252,0.405973909032114,0.299755507541252
-1.40232825828809,-0.183619943677923,0.359343436512252,0.405973909032114,0.299755507541252
-0.511239010672496,0.930341047968145,0.359343436512252,1.62389563612845,1.43632847363517
0.191760063598077,-0.183619943677923,0.359343436512252,0.405973909032114,0.299755507541252
-0.356226522294772,-2.41154192697006,-1.56420084128862,-2.02986954516057,-1.97339042464658
0.925027793996522,0.930341047968145,-1.56420084128862,0.405973909032114,0.299755507541252
NA,NA,NA,NA,NA
0.127553566396202,0.930341047968145,1.32111557541269,1.62389563612845,1.43632847363517
-2.43221135988868,0.930341047968145,-0.602428702388186,-0.811947818064227,1.43632847363517
-0.988881219211162,0.930341047968145,1.32111557541269,1.62389563612845,1.43632847363517
0.166430051455405,-0.183619943677923,0.359343436512252,0.405973909032114,0.299755507541252
0.12562228926788,0.930341047968145,0.359343436512252,0.405973909032114,1.43632847363517
-2.43754932380788,0.930341047968145,1.32111557541269,0.405973909032114,1.43632847363517
-1.39514565052077,-0.183619943677923,-0.602428702388186,0.405973909032114,0.299755507541252
0.330857806434675,-2.41154192697006,-0.602428702388186,-0.811947818064227,-0.836817458552663
0.541237918210167,-0.183619943677923,-0.602428702388186,0.405973909032114,0.299755507541252
1.44502731752143,0.930341047968145,0.359343436512252,-0.811947818064227,0.299755507541252
NA,NA,NA,NA,NA
-0.0229622649917721,0.930341047968145,-1.56420084128862,-0.811947818064227,-1.97339042464658
-1.01583232897406,-2.41154192697006,-1.56420084128862,-0.811947818064227,0.299755507541252
1.28473081444161,-0.183619943677923,-0.602428702388186,-0.811947818064227,-0.836817458552663
-1.47200206533528,0.930341047968145,1.32111557541269,1.62389563612845,-0.836817458552663
0.197275100380715,0.930341047968145,1.32111557541269,-0.811947818064227,1.43632847363517
-0.172536321284245,0.930341047968145,1.32111557541269,0.405973909032114,0.299755507541252
NA,NA,NA,NA,NA
-1.65705344133319,0.930341047968145,0.359343436512252,-0.811947818064227,0.299755507541252
0.28192942210288,-0.183619943677923,0.359343436512252,0.405973909032114,0.299755507541252
0.156821438335583,-0.183619943677923,-0.602428702388186,0.405973909032114,-0.836817458552663
-1.26957053992427,0.930341047968145,1.32111557541269,NA,0.299755507541252
-0.126673104913931,-2.41154192697006,-0.602428702388186,-0.811947818064227,-1.97339042464658
-0.67686846338011,-0.183619943677923,-1.56420084128862,-0.811947818064227,0.299755507541252
-0.435014214237612,-0.183619943677923,-0.602428702388186,-0.811947818064227,-0.836817458552663
0.541954916297153,-0.183619943677923,-0.602428702388186,-0.811947818064227,0.299755507541252
0.549615955841575,-0.183619943677923,-0.602428702388186,-0.811947818064227,1.43632847363517
NA,NA,NA,NA,NA
-0.40297877253186,-1.29758093532399,-0.602428702388186,-0.811947818064227,-0.836817458552663
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.801315951007704,0.930341047968145,1.32111557541269,0.405973909032114,0.299755507541252
0.384930785375166,-0.183619943677923,0.359343436512252,-0.811947818064227,-0.836817458552663
-0.245871769048227,-0.183619943677923,-0.602428702388186,-0.811947818064227,-0.836817458552663
-1.95266173769035,0.930341047968145,1.32111557541269,1.62389563612845,0.299755507541252
1.20394155412179,-0.183619943677923,0.359343436512252,-0.811947818064227,0.299755507541252
0.798671639136414,-1.29758093532399,-0.602428702388186,-0.811947818064227,1.43632847363517
-0.779700298018312,0.930341047968145,1.32111557541269,-0.811947818064227,0.299755507541252
NA,NA,NA,NA,NA
-0.340825354155072,-0.183619943677923,-0.602428702388186,-0.811947818064227,-0.836817458552663
-0.267692073503799,0.930341047968145,1.32111557541269,1.62389563612845,1.43632847363517
2.2997049917732,-0.183619943677923,-0.602428702388186,-0.811947818064227,0.299755507541252
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-2.48517178152673,0.930341047968145,1.32111557541269,1.62389563612845,1.43632847363517
NA,NA,NA,NA,NA
1.00465052500456,-1.29758093532399,-1.56420084128862,-0.811947818064227,-0.836817458552663
-0.303297462770257,-1.29758093532399,0.359343436512252,0.405973909032114,0.299755507541252
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.445688911295405,-0.183619943677923,0.359343436512252,-0.811947818064227,-0.836817458552663
1.11433473073635,-0.183619943677923,-0.602428702388186,-0.811947818064227,-1.97339042464658
1.01941506047321,-1.29758093532399,-0.602428702388186,-0.811947818064227,-0.836817458552663
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-2.71258548680228,-0.183619943677923,0.359343436512252,0.405973909032114,0.299755507541252
-0.526829787404148,0.930341047968145,1.32111557541269,-2.02986954516057,0.299755507541252
1.53879675491986,-0.183619943677923,0.359343436512252,-0.811947818064227,0.299755507541252
-0.354275165208582,0.930341047968145,-0.602428702388186,-0.811947818064227,-0.836817458552663
-0.311087848240792,0.930341047968145,1.32111557541269,1.62389563612845,1.43632847363517
1.05895958590147,-1.29758093532399,-1.56420084128862,-0.811947818064227,-0.836817458552663
1.19829842498589,-0.183619943677923,-1.56420084128862,-0.811947818064227,-0.836817458552663
-0.172314074213668,-0.183619943677923,-0.602428702388186,-0.811947818064227,-0.836817458552663
1.26616654011232,-0.183619943677923,-0.602428702388186,-0.811947818064227,-0.836817458552663
-0.573646083817867,0.930341047968145,1.32111557541269,1.62389563612845,1.43632847363517
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.318058440145817,0.930341047968145,-0.602428702388186,-0.811947818064227,-0.836817458552663
