"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num"
NA,NA,NA,NA
1.08571138155687,0.297444457433378,1.0073526816775,-1.46398627519301
-0.255633290784875,0.297444457433378,-0.139910094677431,-0.152498570332605
-1.86458462733035,0.297444457433378,-1.28717287103236,1.1589891345278
0.63730168935768,0.297444457433378,-0.139910094677431,-1.46398627519301
-0.519966925387092,0.297444457433378,1.0073526816775,1.1589891345278
0.286399094769624,0.297444457433378,1.0073526816775,-0.152498570332605
2.14025312563251,-2.26057787649367,-0.139910094677431,-1.46398627519301
-0.916372104853767,0.297444457433378,-0.139910094677431,-0.152498570332605
NA,NA,NA,NA
0.484494220031045,0.297444457433378,1.0073526816775,1.1589891345278
-2.14719065883943,0.297444457433378,NA,-0.152498570332605
-0.0714398678014389,0.297444457433378,-1.28717287103236,1.1589891345278
-0.304229025013156,0.297444457433378,1.0073526816775,1.1589891345278
-1.60459269376979,0.297444457433378,-1.28717287103236,1.1589891345278
-0.200785633613757,0.297444457433378,-0.139910094677431,-0.152498570332605
0.803370601821752,0.297444457433378,NA,1.1589891345278
-0.0243655468329283,0.297444457433378,-0.139910094677431,1.1589891345278
-0.000946529079662867,0.297444457433378,1.0073526816775,-0.152498570332605
-0.258929204318351,0.297444457433378,-0.139910094677431,1.1589891345278
NA,NA,NA,NA
-0.875170062669563,0.297444457433378,-0.139910094677431,-1.46398627519301
-0.873546503610979,0.297444457433378,-2.4344356473873,1.1589891345278
0.0396136992749299,0.297444457433378,-1.28717287103236,-0.152498570332605
NA,NA,NA,NA
2.9759637927093,0.297444457433378,1.0073526816775,-1.46398627519301
-0.575736867749422,0.297444457433378,1.0073526816775,1.1589891345278
-0.440053834747409,0.297444457433378,1.0073526816775,-1.46398627519301
-0.764235415668715,0.297444457433378,-1.28717287103236,-0.152498570332605
NA,NA,NA,NA
0.372054906771888,0.297444457433378,1.0073526816775,-0.152498570332605
-1.78948889075916,0.297444457433378,-1.28717287103236,1.1589891345278
-0.689156426098986,0.297444457433378,-0.139910094677431,-0.152498570332605
NA,NA,NA,NA
0.601109100804332,0.297444457433378,1.0073526816775,1.1589891345278
-0.407885845217821,0.297444457433378,-1.28717287103236,-0.152498570332605
-0.572776330649114,0.297444457433378,1.0073526816775,-0.152498570332605
0.836745984696092,0.297444457433378,-1.28717287103236,1.1589891345278
0.833818996149199,0.297444457433378,1.0073526816775,-0.152498570332605
NA,NA,NA,NA
0.401716655709857,0.297444457433378,1.0073526816775,-0.152498570332605
0.210638687712107,0.297444457433378,1.0073526816775,-0.152498570332605
-0.828617108041326,0.297444457433378,-0.139910094677431,-0.152498570332605
0.279877392361883,0.297444457433378,-1.28717287103236,-0.152498570332605
1.62640984389727,-2.26057787649367,-0.139910094677431,-1.46398627519301
0.627663953668313,0.297444457433378,-1.28717287103236,1.1589891345278
1.03161834863563,-2.26057787649367,1.0073526816775,-1.46398627519301
0.361173174356725,0.297444457433378,-0.139910094677431,-0.152498570332605
0.155885566545979,0.297444457433378,1.0073526816775,-1.46398627519301
NA,NA,NA,NA
0.193883176374068,-4.81860021042071,-0.139910094677431,-1.46398627519301
NA,NA,NA,NA
