"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22e_num","TX_RESP_Q23b_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-0.879538282261636,0.124368571585882,0.033811439915112,-0.199037298862639,-0.281800930988317,-0.359738467092251
0.585642906058511,-0.932764286894114,-2.26536647431251,-0.199037298862639,-0.281800930988317,-0.359738467092251
-1.3100153364181,0.124368571585882,0.033811439915112,-0.199037298862639,-0.281800930988317,-0.359738467092251
-1.5287670912114,1.18150143006588,1.18340039702892,1.49277974146979,-0.281800930988317,2.69803850319188
-0.0171350702766501,1.18150143006588,1.18340039702892,1.49277974146979,1.31507101127881,-0.359738467092251
1.21014994424521,0.124368571585882,-1.1157775171987,-0.199037298862639,-0.281800930988317,-0.359738467092251
1.25537425467775,0.124368571585882,0.033811439915112,-0.199037298862639,-0.281800930988317,-0.359738467092251
-0.59187429472353,1.18150143006588,1.18340039702892,-0.199037298862639,1.31507101127881,-0.359738467092251
0.699772260079619,0.124368571585882,1.18340039702892,-0.199037298862639,-0.281800930988317,-0.359738467092251
-0.690492142788502,0.124368571585882,0.033811439915112,1.49277974146979,1.31507101127881,-0.359738467092251
0.437008360442845,1.18150143006588,1.18340039702892,-0.199037298862639,-0.281800930988317,-0.359738467092251
0.910093958134265,-0.932764286894114,0.033811439915112,-0.199037298862639,-0.281800930988317,-0.359738467092251
NA,NA,NA,NA,NA,NA
0.879877413172145,-0.932764286894114,-1.1157775171987,-0.199037298862639,-0.281800930988317,-0.359738467092251
-0.734291306163304,0.124368571585882,0.033811439915112,1.49277974146979,1.31507101127881,-0.359738467092251
-0.326104524155023,0.124368571585882,0.033811439915112,-0.199037298862639,-0.281800930988317,-0.359738467092251
-0.187499894036143,1.18150143006588,1.18340039702892,-0.199037298862639,-0.281800930988317,-0.359738467092251
-0.419104318109039,-1.98989714537411,-1.1157775171987,1.49277974146979,-0.281800930988317,-0.359738467092251
-0.867174996874767,1.18150143006588,1.18340039702892,1.49277974146979,1.31507101127881,2.69803850319188
-0.287785778386286,-1.98989714537411,0.033811439915112,-0.199037298862639,-0.281800930988317,-0.359738467092251
0.647908014532706,0.124368571585882,0.033811439915112,-0.199037298862639,1.31507101127881,-0.359738467092251
0.24456027313989,-0.932764286894114,-1.1157775171987,-0.199037298862639,-0.281800930988317,-0.359738467092251
-1.0241271139113,0.124368571585882,-2.26536647431251,-0.199037298862639,-0.281800930988317,2.69803850319188
NA,NA,NA,NA,NA,NA
0.473235430976136,-1.98989714537411,-1.1157775171987,-0.199037298862639,-0.281800930988317,-0.359738467092251
0.0380162486367183,0.124368571585882,0.033811439915112,-0.199037298862639,-0.281800930988317,-0.359738467092251
1.04753670331877,0.124368571585882,-1.1157775171987,-1.89085433919507,1.31507101127881,-0.359738467092251
-1.24593497685202,0.124368571585882,0.033811439915112,-0.199037298862639,-0.281800930988317,-0.359738467092251
-0.570084201062191,-0.932764286894114,0.033811439915112,-0.199037298862639,1.31507101127881,-0.359738467092251
-1.83540436977248,1.18150143006588,1.18340039702892,-0.199037298862639,-0.281800930988317,-0.359738467092251
1.85073929870602,0.124368571585882,0.033811439915112,-0.199037298862639,-0.281800930988317,-0.359738467092251
-1.25936323474076,1.18150143006588,1.18340039702892,1.49277974146979,1.31507101127881,2.69803850319188
0.673430301101485,1.18150143006588,1.18340039702892,-0.199037298862639,-0.281800930988317,-0.359738467092251
1.5381489209457,-1.98989714537411,-1.1157775171987,-3.5826713795275,-3.47554481552258,-0.359738467092251
1.91378937182014,0.124368571585882,0.033811439915112,-0.199037298862639,-1.87867287325545,-0.359738467092251
-0.630586728244777,0.124368571585882,0.033811439915112,-0.199037298862639,-0.281800930988317,-0.359738467092251
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
