"PROFICIENCIA_LP_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.981134625834452,-1.64991582276861,NA,NA,NA,0.1688801323683,0,0.48350116580804,-0.343592135468138
-1.47878337014495,-0.235702260395516,-0.15585730003984,-0.549010813046013,0.318297535060383,-1.26660099276225,0,0.48350116580804,2.74873708374511
0.429953040235094,-0.235702260395516,1.87028760047807,1.23527432935353,0.318297535060383,0.1688801323683,-1.41421356237309,0.48350116580804,-0.343592135468138
-0.272625609224418,-0.235702260395516,NA,NA,NA,1.60436125749885,1.41421356237309,0.48350116580804,-0.343592135468138
-0.365615725712648,1.17851130197758,-0.15585730003984,0.343131758153758,-1.06099178353461,0.1688801323683,1.41421356237309,0.48350116580804,-0.343592135468138
0.337109184681916,-0.235702260395516,-0.15585730003984,-0.549010813046013,0.318297535060383,0.1688801323683,-1.41421356237309,0.48350116580804,-0.343592135468138
0.128158689044536,-1.64991582276861,-0.15585730003984,-1.44115338424578,-1.06099178353461,-1.26660099276225,0,-1.2571030311009,-0.343592135468138
-1.26129083863911,1.17851130197758,NA,NA,NA,NA,NA,2.22410536271698,2.74873708374511
0.684436849207334,-0.235702260395516,-0.15585730003984,1.23527432935353,-1.06099178353461,0.1688801323683,-1.41421356237309,0.48350116580804,-0.343592135468138
1.28328311048107,-0.235702260395516,-0.15585730003984,0.343131758153758,0.318297535060383,-1.26660099276225,-1.41421356237309,-1.2571030311009,-0.343592135468138
-0.0576721125456805,1.17851130197758,-0.15585730003984,-1.44115338424578,1.69758685365538,1.60436125749885,0,0.48350116580804,-0.343592135468138
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.48147918951317,-0.235702260395516,NA,NA,NA,0.1688801323683,1.41421356237309,0.48350116580804,-0.343592135468138
1.13058188131139,1.17851130197758,1.87028760047807,0.343131758153758,0.318297535060383,-1.26660099276225,0,-1.2571030311009,-0.343592135468138
-0.824277087946511,-1.64991582276861,-0.15585730003984,0.343131758153758,-1.06099178353461,1.60436125749885,0,-1.2571030311009,-0.343592135468138
-0.789348188979704,-0.235702260395516,-2.18200220055775,0.343131758153758,-1.06099178353461,0.1688801323683,1.41421356237309,-1.2571030311009,-0.343592135468138
0.695193827214613,-0.235702260395516,NA,NA,NA,0.1688801323683,0,0.48350116580804,-0.343592135468138
1.84378494190038,1.17851130197758,-0.15585730003984,1.23527432935353,0.318297535060383,-1.26660099276225,0,-1.2571030311009,-0.343592135468138
0.979725224464313,1.17851130197758,-0.15585730003984,-1.44115338424578,1.69758685365538,0.1688801323683,0,0.48350116580804,-0.343592135468138
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
