"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23h_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.108284931212744,NA,-0.66191681821763,-0.502845284514068,-0.66191681821763,0,-1.60436125749885,0.48350116580804,-0.343592135468138,-0.235702260395516
-1.35564326342676,-0.549010813046013,-0.66191681821763,-0.502845284514068,-0.66191681821763,0,-0.1688801323683,0.48350116580804,2.74873708374511,-0.235702260395516
0.39741129998275,1.23527432935353,-0.66191681821763,-0.502845284514068,-0.66191681821763,-1.41421356237309,-0.1688801323683,0.48350116580804,-0.343592135468138,-0.235702260395516
-1.31016008083757,NA,1.83865782838231,2.34661132773231,1.83865782838231,1.41421356237309,1.26660099276225,0.48350116580804,-0.343592135468138,-0.235702260395516
0.281267817314784,0.343131758153758,-0.66191681821763,-0.502845284514068,-0.66191681821763,1.41421356237309,-1.60436125749885,0.48350116580804,-0.343592135468138,-0.235702260395516
0.385400846198392,-0.549010813046013,0.588370505082338,-0.502845284514068,-0.66191681821763,-1.41421356237309,-0.1688801323683,0.48350116580804,-0.343592135468138,-0.235702260395516
-0.431626697592018,-1.44115338424578,1.83865782838231,-0.502845284514068,-0.66191681821763,0,1.26660099276225,-1.2571030311009,-0.343592135468138,-0.235702260395516
-1.48499074999835,NA,NA,NA,NA,NA,NA,2.22410536271698,2.74873708374511,1.88561808316413
2.01099161108373,1.23527432935353,-0.66191681821763,-0.502845284514068,-0.66191681821763,-1.41421356237309,-0.1688801323683,0.48350116580804,-0.343592135468138,-0.235702260395516
0.727112335028635,0.343131758153758,-0.66191681821763,-0.502845284514068,-0.66191681821763,-1.41421356237309,-0.1688801323683,-1.2571030311009,-0.343592135468138,-0.235702260395516
-0.840709604386733,-1.44115338424578,0.588370505082338,0.921883021609123,0.588370505082338,0,1.26660099276225,0.48350116580804,-0.343592135468138,-0.235702260395516
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.651287702122272,NA,1.83865782838231,2.34661132773231,1.83865782838231,1.41421356237309,1.26660099276225,0.48350116580804,-0.343592135468138,-0.235702260395516
-0.323748365149704,0.343131758153758,-0.66191681821763,-0.502845284514068,-0.66191681821763,0,-0.1688801323683,-1.2571030311009,-0.343592135468138,-0.235702260395516
1.62998613322648,0.343131758153758,-0.66191681821763,-0.502845284514068,-0.66191681821763,0,-1.60436125749885,-1.2571030311009,-0.343592135468138,-2.35702260395516
-0.756597701978067,0.343131758153758,-0.66191681821763,-0.502845284514068,1.83865782838231,1.41421356237309,1.26660099276225,-1.2571030311009,-0.343592135468138,1.88561808316413
-0.169086822282732,NA,0.588370505082338,0.921883021609123,0.588370505082338,0,-0.1688801323683,0.48350116580804,-0.343592135468138,1.88561808316413
0.881470999149085,1.23527432935353,-0.66191681821763,-0.502845284514068,-0.66191681821763,0,-0.1688801323683,-1.2571030311009,-0.343592135468138,-0.235702260395516
0.901925014577593,-1.44115338424578,-0.66191681821763,-0.502845284514068,0.588370505082338,0,-0.1688801323683,0.48350116580804,-0.343592135468138,-0.235702260395516
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
