"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q19_num"
0.446430939443583,-1.28490011668579,0.739871326426186,-0.748355425111562,-1.13651514141549,-0.727592787169115,1.04073452628609,-0.0823072021421912,-0.398149126926994,-0.405380729949319
1.86994569732003,0.58404550758445,-0.079271927831377,-0.748355425111562,-1.13651514141549,-0.727592787169115,-0.291405667360106,-0.0823072021421912,-0.398149126926994,-0.405380729949319
0.971547868053608,0.58404550758445,-0.89841518208894,0.179605302026775,-1.13651514141549,-0.727592787169115,-1.6235458610063,-0.0823072021421912,-0.398149126926994,-0.405380729949319
-1.27946944202365,-1.28490011668579,0.739871326426186,0.179605302026775,1.13651514141549,0.381120031374298,-0.291405667360106,-0.0823072021421912,-0.398149126926994,-0.405380729949319
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.588711827215883,-1.28490011668579,-1.7175584363465,-0.748355425111562,0,0.381120031374298,-0.291405667360106,-0.0823072021421912,-0.398149126926994,1.68908637478883
0.495816476672868,0.58404550758445,0.739871326426186,0.179605302026775,1.13651514141549,-0.727592787169115,1.04073452628609,1.23460803213287,-0.398149126926994,-0.405380729949319
0.451773584008798,0.58404550758445,0.739871326426186,-0.748355425111562,1.13651514141549,0.381120031374298,1.04073452628609,-0.0823072021421912,-0.398149126926994,1.68908637478883
1.4678403138894,0.58404550758445,0.739871326426186,1.10756602916511,0,-1.83630560571253,-0.291405667360106,-0.0823072021421912,-0.398149126926994,-0.405380729949319
0.676646726263241,0.58404550758445,0.739871326426186,1.10756602916511,0,0.381120031374298,-0.291405667360106,-0.0823072021421912,-0.398149126926994,-0.405380729949319
-0.923711664924936,-1.28490011668579,NA,NA,0,0.381120031374298,-0.291405667360106,-0.0823072021421912,-0.398149126926994,NA
-1.64793212743405,-1.28490011668579,-1.7175584363465,-1.6763161522499,0,0.381120031374298,1.04073452628609,1.23460803213287,1.72531288335031,1.68908637478883
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.54870792005147,0.58404550758445,-0.079271927831377,0.179605302026775,0,0.381120031374298,-0.291405667360106,-0.0823072021421912,-0.398149126926994,3.78355347952697
-1.28043343123082,-1.28490011668579,-1.7175584363465,-1.6763161522499,1.13651514141549,1.48983284991771,1.04073452628609,1.23460803213287,1.72531288335031,-0.405380729949319
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.488905645425316,-1.28490011668579,-0.079271927831377,1.10756602916511,1.13651514141549,1.48983284991771,1.04073452628609,1.23460803213287,1.72531288335031,-0.405380729949319
0.280365966819034,0.58404550758445,0.739871326426186,1.10756602916511,1.13651514141549,1.48983284991771,1.04073452628609,1.23460803213287,1.72531288335031,1.68908637478883
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.64290855549267,0.58404550758445,-1.7175584363465,-0.748355425111562,1.13651514141549,1.48983284991771,1.04073452628609,1.23460803213287,1.72531288335031,-0.405380729949319
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.511196092934985,0.58404550758445,-0.89841518208894,1.10756602916511,1.13651514141549,1.48983284991771,1.04073452628609,-0.0823072021421912,-0.398149126926994,-0.405380729949319
-0.564600315519947,0.58404550758445,0.739871326426186,-0.748355425111562,-1.13651514141549,-0.727592787169115,-1.6235458610063,-0.0823072021421912,-0.398149126926994,-0.405380729949319
0.715548899842542,0.58404550758445,0.739871326426186,-0.748355425111562,-2.27303028283098,-1.83630560571253,-0.291405667360106,-1.39922243641725,-0.398149126926994,-0.405380729949319
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.321440346285467,0.58404550758445,0.739871326426186,0.179605302026775,1.13651514141549,0.381120031374298,-0.291405667360106,-0.0823072021421912,-0.398149126926994,-0.405380729949319
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.547019646873492,0.58404550758445,0.739871326426186,1.10756602916511,-1.13651514141549,-0.727592787169115,-1.6235458610063,-1.39922243641725,-2.52161113720429,-0.405380729949319
-1.39880324099764,-1.28490011668579,-1.7175584363465,-0.748355425111562,1.13651514141549,1.48983284991771,1.04073452628609,1.23460803213287,1.72531288335031,-0.405380729949319
-0.673399889914663,0.58404550758445,-0.079271927831377,1.10756602916511,0,-0.727592787169115,1.04073452628609,-0.0823072021421912,-0.398149126926994,-0.405380729949319
