"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.55031668505849,0.724568837309472,0.540061724867322,0.418330013267038,-1.76776695296637,-1.76776695296637,-1.62018517460197,-1.84805913883868,-1.75542636961236,-1.36533162080961,-0.353553390593274
1.71882883195408,-1.20761472884912,-1.62018517460197,-1.25499003980111,1.06066017177982,1.06066017177982,0.540061724867322,0.840026881290309,-0.195047374401374,0.195047374401374,-0.353553390593274
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.178426994347707,-1.20761472884912,-1.62018517460197,-1.25499003980111,-0.353553390593274,-0.353553390593274,0.540061724867322,0.840026881290309,1.36533162080961,0.195047374401374,-0.353553390593274
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.44554231000048,0.724568837309472,0.540061724867322,-0.418330013267038,1.06066017177982,-0.353553390593274,0.540061724867322,-0.504016128774185,-0.195047374401374,0.195047374401374,-0.353553390593274
-0.244321898705891,0.724568837309472,0.540061724867322,0.418330013267038,1.06066017177982,1.06066017177982,0.540061724867322,-0.504016128774185,-0.195047374401374,-1.36533162080961,-0.353553390593274
-0.0769347054244904,0.724568837309472,0.540061724867322,1.25499003980111,-0.353553390593274,-0.353553390593274,0.540061724867322,0.840026881290309,1.36533162080961,1.75542636961236,-0.353553390593274
-0.58318051779686,0.724568837309472,0.540061724867322,1.25499003980111,-0.353553390593274,-0.353553390593274,-1.62018517460197,-0.504016128774185,-0.195047374401374,0.195047374401374,-0.353553390593274
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.00304029068442,-1.20761472884912,0.540061724867322,-0.418330013267038,-0.353553390593274,1.06066017177982,0.540061724867322,0.840026881290309,-0.195047374401374,0.195047374401374,2.47487373415292
