"Variavel","Metodo","Correlacao_Matematica","Correlacao_Portugues","Status_Calculo"
"TX_RESP_Q10c_num","Spearman",-0.50709255283711,-0.845154254728517,"OK"
"TX_RESP_Q10e_num","Spearman",-0.50395263067897,-0.629940788348712,"OK"
"TX_RESP_Q21d_num","Spearman",-0.341565025531987,-0.634335047416547,"OK"
"TX_RESP_Q22a_num","Spearman",-0.10432810619146,0.365148371670111,"OK"
"TX_RESP_Q22b_num","Spearman",0.0782460796435952,0.730296743340221,"OK"
"TX_RESP_Q22d_num","Spearman",0.50395263067897,0.755928946018455,"OK"
"TX_RESP_Q22f_num","Spearman",0.756378769888087,0.912870929175277,"OK"
"TX_RESP_Q22g_num","Spearman",0.522364529266804,0.481125224324688,"OK"
"TX_RESP_Q23h_num","Spearman",0.577350269189626,0.426139484401867,"OK"
"TX_RESP_Q19_num","Spearman",0.0824786098842323,0.412393049421161,"OK"
