"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21c_num",113,42,37.17
"TX_RESP_Q21a_num",113,41,36.28
"TX_RESP_Q21d_num",113,41,36.28
"TX_RESP_Q21e_num",113,41,36.28
"TX_RESP_Q21b_num",113,40,35.4
"TX_RESP_Q19_num",113,40,35.4
"TX_RESP_Q20_num",113,40,35.4
"TX_RESP_Q10b_num",113,38,33.63
"TX_RESP_Q10c_num",113,36,31.86
"TX_RESP_Q10d_num",113,36,31.86
"TX_RESP_Q10e_num",113,36,31.86
"TX_RESP_Q10f_num",113,36,31.86
"TX_RESP_Q22d_num",113,36,31.86
"TX_RESP_Q22e_num",113,36,31.86
"TX_RESP_Q22h_num",113,36,31.86
"TX_RESP_Q23b_num",113,36,31.86
"TX_RESP_Q23c_num",113,36,31.86
"TX_RESP_Q23f_num",113,36,31.86
"TX_RESP_Q10a_num",113,35,30.97
"TX_RESP_Q22c_num",113,35,30.97
"TX_RESP_Q23a_num",113,35,30.97
"TX_RESP_Q23h_num",113,35,30.97
"TX_RESP_Q23i_num",113,35,30.97
"TX_RESP_Q22a_num",113,34,30.09
"TX_RESP_Q22f_num",113,34,30.09
"TX_RESP_Q22g_num",113,34,30.09
"TX_RESP_Q23d_num",113,34,30.09
"TX_RESP_Q23e_num",113,34,30.09
"TX_RESP_Q23g_num",113,34,30.09
"TX_RESP_Q22b_num",113,33,29.2
"TX_RESP_Q01",113,0,0
"TX_RESP_Q02",113,0,0
"TX_RESP_Q03",113,0,0
"TX_RESP_Q04",113,0,0
"TX_RESP_Q05a",113,0,0
"TX_RESP_Q05b",113,0,0
"TX_RESP_Q05c",113,0,0
"TX_RESP_Q06",113,0,0
"TX_RESP_Q07a",113,0,0
"TX_RESP_Q07b",113,0,0
"TX_RESP_Q07c",113,0,0
"TX_RESP_Q07d",113,0,0
"TX_RESP_Q07e",113,0,0
"TX_RESP_Q08",113,0,0
"TX_RESP_Q09",113,0,0
"TX_RESP_Q10a",113,0,0
"TX_RESP_Q10b",113,0,0
"TX_RESP_Q10c",113,0,0
"TX_RESP_Q10d",113,0,0
"TX_RESP_Q10e",113,0,0
"TX_RESP_Q10f",113,0,0
"TX_RESP_Q11a",113,0,0
"TX_RESP_Q11b",113,0,0
"TX_RESP_Q11c",113,0,0
"TX_RESP_Q12a",113,0,0
"TX_RESP_Q12b",113,0,0
"TX_RESP_Q12c",113,0,0
"TX_RESP_Q12d",113,0,0
"TX_RESP_Q12e",113,0,0
"TX_RESP_Q12f",113,0,0
"TX_RESP_Q12g",113,0,0
"TX_RESP_Q13a",113,0,0
"TX_RESP_Q13b",113,0,0
"TX_RESP_Q13c",113,0,0
"TX_RESP_Q13d",113,0,0
"TX_RESP_Q13e",113,0,0
"TX_RESP_Q13f",113,0,0
"TX_RESP_Q13g",113,0,0
"TX_RESP_Q13h",113,0,0
"TX_RESP_Q13i",113,0,0
"TX_RESP_Q14",113,0,0
"TX_RESP_Q15a",113,0,0
"TX_RESP_Q15b",113,0,0
"TX_RESP_Q16",113,0,0
"TX_RESP_Q17",113,0,0
"TX_RESP_Q18",113,0,0
"TX_RESP_Q19",113,0,0
"TX_RESP_Q20",113,0,0
"TX_RESP_Q21a",113,0,0
"TX_RESP_Q21b",113,0,0
"TX_RESP_Q21c",113,0,0
"TX_RESP_Q21d",113,0,0
"TX_RESP_Q21e",113,0,0
"TX_RESP_Q22a",113,0,0
"TX_RESP_Q22b",113,0,0
"TX_RESP_Q22c",113,0,0
"TX_RESP_Q22d",113,0,0
"TX_RESP_Q22e",113,0,0
"TX_RESP_Q22f",113,0,0
"TX_RESP_Q22g",113,0,0
"TX_RESP_Q22h",113,0,0
"TX_RESP_Q23a",113,0,0
"TX_RESP_Q23b",113,0,0
"TX_RESP_Q23c",113,0,0
"TX_RESP_Q23d",113,0,0
"TX_RESP_Q23e",113,0,0
"TX_RESP_Q23f",113,0,0
"TX_RESP_Q23g",113,0,0
"TX_RESP_Q23h",113,0,0
"TX_RESP_Q23i",113,0,0
"TX_RESP_Q24",113,0,0
"TX_RESP_Q25",113,0,0
