"PROFICIENCIA_LP_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21e_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num"
NA,NA,NA,NA,NA,NA,NA
-0.308297447130025,0.953820966476532,0.829977936713103,1.17851130197758,-0.133490473438937,0.50015012761185,0.303547230936496
-0.113243167642358,-0.693687975619296,0.829977936713103,1.17851130197758,-0.133490473438937,-0.785950200532908,-1.06241530827773
-0.0780517560793305,-0.693687975619296,NA,-0.235702260395516,-0.133490473438937,-0.785950200532908,0.303547230936496
-1.37898853016965,-0.693687975619296,0.829977936713103,1.17851130197758,-0.133490473438937,-0.785950200532908,-2.42837784749196
-0.888258565931303,0.953820966476532,-0.248993381013931,-1.64991582276861,-0.133490473438937,-0.785950200532908,0.303547230936496
0.852002705997859,0.953820966476532,0.829977936713103,-0.235702260395516,-0.133490473438937,0.50015012761185,0.303547230936496
-0.317904367867181,-0.693687975619296,-1.32796469874096,-0.235702260395516,-2.53631899533982,0.50015012761185,-1.06241530827773
-0.329743845109101,NA,NA,NA,NA,NA,NA
-0.532608139166536,0.953820966476532,-0.248993381013931,-0.235702260395516,-0.133490473438937,0.50015012761185,0.303547230936496
-0.112861822122859,-0.693687975619296,NA,-0.235702260395516,-0.133490473438937,-0.785950200532908,0.303547230936496
0.799784782835568,0.953820966476532,NA,-0.235702260395516,-0.133490473438937,0.50015012761185,-1.06241530827773
-1.10001463721087,-0.693687975619296,0.829977936713103,-0.235702260395516,-0.133490473438937,0.50015012761185,0.303547230936496
-1.320954404917,-0.693687975619296,-1.32796469874096,1.17851130197758,-0.133490473438937,-2.07205052867767,0.303547230936496
0.984094944477037,0.953820966476532,NA,-0.235702260395516,2.26933804846194,1.78625045575661,1.66950977015073
-0.938181699760473,-2.34119691771512,-1.32796469874096,1.17851130197758,-0.133490473438937,0.50015012761185,0.303547230936496
NA,NA,NA,NA,NA,NA,NA
-0.365223786960162,0.953820966476532,NA,NA,NA,NA,NA
2.0822194700502,0.953820966476532,0.829977936713103,1.17851130197758,-0.133490473438937,0.50015012761185,0.303547230936496
2.09251890044863,-0.693687975619296,0.829977936713103,-1.64991582276861,2.26933804846194,1.78625045575661,1.66950977015073
0.801781963692492,-0.693687975619296,-1.32796469874096,-0.235702260395516,-0.133490473438937,-0.785950200532908,-1.06241530827773
0.171929402565065,0.953820966476532,NA,-1.64991582276861,-0.133490473438937,-0.785950200532908,0.303547230936496
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
