"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q23c_num","TX_RESP_Q23h_num"
0.0373656340877231,-0.490418669306327,0.433012701892219,-1.55764799653387,-0.465130254709532,-0.695379487459148,-0.443794751560454,-0.465130254709532,0.968245836551854
0.194786423265099,0.630538289108135,0.433012701892219,NA,-0.465130254709532,0.894059341018905,-1.86393795655391,-0.465130254709532,-0.968245836551854
-0.0507529295407765,-1.61137562772079,0.433012701892219,NA,-1.70547760060162,-2.2848183159372,-0.443794751560454,2.01556443707464,-0.968245836551854
0.104490626497122,0.630538289108135,0.433012701892219,0.865359998074374,-0.465130254709532,-0.695379487459148,-0.443794751560454,-0.465130254709532,-0.968245836551854
-0.625958967388006,0.630538289108135,0.433012701892219,0.865359998074374,0.775217091182553,0.894059341018905,2.39649165842645,-0.465130254709532,0.968245836551854
0.0378365275161091,-1.61137562772079,-3.03108891324554,-1.55764799653387,-0.465130254709532,0.894059341018905,-0.443794751560454,-0.465130254709532,-0.968245836551854
2.24704254424991,0.630538289108135,0.433012701892219,0.865359998074374,-0.465130254709532,-0.695379487459148,-0.443794751560454,2.01556443707464,0.968245836551854
-0.868325455382288,-1.61137562772079,-1.29903810567666,-0.34614399922975,-0.465130254709532,-0.695379487459148,-0.443794751560454,-0.465130254709532,-0.968245836551854
-1.42028943464648,-1.61137562772079,-1.29903810567666,0.865359998074374,-0.465130254709532,0.894059341018905,0.976348453432999,-0.465130254709532,0.968245836551854
-0.631128318366566,0.630538289108135,0.433012701892219,-0.34614399922975,2.01556443707464,0.894059341018905,0.976348453432999,-0.465130254709532,0.968245836551854
0.900172934373539,0.630538289108135,0.433012701892219,0.865359998074374,-0.465130254709532,-0.695379487459148,-0.443794751560454,-0.465130254709532,-0.968245836551854
0.585352278397957,0.630538289108135,0.433012701892219,0.865359998074374,-0.465130254709532,0.894059341018905,0.976348453432999,2.01556443707464,0.968245836551854
-0.11081806458265,0.630538289108135,0.433012701892219,-0.34614399922975,0.775217091182553,0.894059341018905,0.976348453432999,-0.465130254709532,-0.968245836551854
1.56071218583168,0.630538289108135,0.433012701892219,0.865359998074374,-0.465130254709532,-0.695379487459148,-0.443794751560454,-0.465130254709532,-0.968245836551854
-1.61757058932079,0.630538289108135,0.433012701892219,-0.34614399922975,2.01556443707464,0.894059341018905,-0.443794751560454,-0.465130254709532,0.968245836551854
-0.342915394991587,0.630538289108135,0.433012701892219,-1.55764799653387,0.775217091182553,-0.695379487459148,-0.443794751560454,-0.465130254709532,0.968245836551854
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
