"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q23e_num"
-0.917331260859671,-1.75,-0.490418669306327,-1.56511877319057,-0.884282131006867,-0.699062073642556,-1.55764799653387,-0.695379487459148,-0.652791209833867,0.691082006438195
0.179950408642859,0.25,0.630538289108135,-0.173902085910063,NA,NA,NA,0.894059341018905,1.43614066163451,-0.537508227229707
-2.01032800275493,0.25,-1.61137562772079,-0.173902085910063,NA,NA,NA,-2.2848183159372,-0.652791209833867,-0.537508227229707
0.864111356608653,2.25,0.630538289108135,-0.173902085910063,0.66321159825515,-0.699062073642556,0.865359998074374,-0.695379487459148,-0.652791209833867,-1.76609846089761
0.0283092414276851,0.25,0.630538289108135,1.21731460137044,0.66321159825515,2.33020691214185,0.865359998074374,0.894059341018905,1.43614066163451,1.9196722401061
-0.236255394985453,0.25,-1.61137562772079,-0.173902085910063,-0.884282131006867,0.815572419249648,-1.55764799653387,0.894059341018905,-0.652791209833867,0.691082006438195
2.11294360541435,0.25,0.630538289108135,1.21731460137044,0.66321159825515,0.815572419249648,0.865359998074374,-0.695379487459148,-0.652791209833867,-0.537508227229707
0.0443762212091106,0.25,-1.61137562772079,-1.56511877319057,0.66321159825515,0.815572419249648,-0.34614399922975,-0.695379487459148,-0.652791209833867,0.691082006438195
-0.457823215072128,-1.75,-1.61137562772079,-1.56511877319057,0.66321159825515,-0.699062073642556,0.865359998074374,0.894059341018905,-0.652791209833867,0.691082006438195
0.24588294365215,0.25,0.630538289108135,1.21731460137044,-2.43177586026888,-0.699062073642556,-0.34614399922975,0.894059341018905,1.43614066163451,-1.76609846089761
-0.904666487178048,0.25,0.630538289108135,-0.173902085910063,-0.884282131006867,-0.699062073642556,0.865359998074374,-0.695379487459148,-0.652791209833867,0.691082006438195
1.73942478888489,0.25,0.630538289108135,1.21731460137044,0.66321159825515,0.815572419249648,0.865359998074374,0.894059341018905,1.43614066163451,-0.537508227229707
-0.013809256786157,0.25,0.630538289108135,1.21731460137044,0.66321159825515,NA,-0.34614399922975,0.894059341018905,-0.652791209833867,-0.537508227229707
-0.218142401663372,-1.75,0.630538289108135,-0.173902085910063,-0.884282131006867,-0.699062073642556,0.865359998074374,-0.695379487459148,-0.652791209833867,0.691082006438195
0.295500051915476,0.25,0.630538289108135,-0.173902085910063,0.66321159825515,-0.699062073642556,-0.34614399922975,0.894059341018905,1.43614066163451,-0.537508227229707
-0.752142598455407,0.25,0.630538289108135,-0.173902085910063,0.66321159825515,-0.699062073642556,-1.55764799653387,-0.695379487459148,-0.652791209833867,0.691082006438195
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
