"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q22f_num","TX_RESP_Q23f_num"
-0.844084185105903,0.774596669241483,1.01418510567422,0.707106781186547,0.316227766016838,1.44913767461894,1.57906384384889
-0.111676766197229,0.774596669241483,-0.253546276418555,0.707106781186547,0.316227766016838,-0.621059003408119,0.364399348580512
0.463776685273571,-1.16189500386223,-0.253546276418555,-0.707106781186547,0.316227766016838,-0.621059003408119,0.364399348580512
0.622131576230816,0.774596669241483,1.01418510567422,-0.707106781186547,0.316227766016838,0.414039335605412,-0.850265146687862
1.38002172055797,-1.16189500386223,-0.253546276418555,-2.12132034355964,0.316227766016838,0.414039335605412,0.364399348580512
0.863721378307772,-1.16189500386223,-0.253546276418555,0.707106781186547,0.316227766016838,-0.621059003408119,-0.850265146687862
-1.11454667133936,0.774596669241483,-1.52127765851133,0.707106781186547,0.316227766016838,1.44913767461894,0.364399348580512
-1.66800603409217,0.774596669241483,1.01418510567422,0.707106781186547,0.316227766016838,0.414039335605412,0.364399348580512
NA,NA,NA,NA,NA,NA,NA
0.880525742675919,-1.16189500386223,-1.52127765851133,-0.707106781186547,-2.84604989415154,-0.621059003408119,-2.06492964195624
-0.471863446311392,0.774596669241483,1.01418510567422,0.707106781186547,0.316227766016838,-1.65615734242165,0.364399348580512
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
